Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
4823,-1391.0,566,94,1
4824,-1518.0,675,96,1
4825,-2467.0,1000,163,0
4826,-1338.0,495,96,1
4827,-1451.0,590,98,1
4828,-2098.0,841,142,1
4829,-1270.0,553,82,1
4830,-444.0,168,33,1
4831,-1404.0,579,94,1
4832,-2317.0,934,156,1
4833,-2339.0,947,157,1
4834,-2425.0,988,162,1
4835,-566.0,236,39,1
4836,-1302.0,468,95,1
4837,-1355.0,593,87,1
4838,-1771.0,748,116,1
4839,-2350.0,1000,150,0
4840,-1565.0,587,111,1
4841,-1143.0,489,75,1
4842,-1444.0,556,101,1
4843,-1372.0,556,93,1
4844,-1891.0,760,128,1
4845,-1378.0,562,93,1
4846,-1307.0,590,82,1
4847,-1082.0,455,72,1
4848,-1430.0,551,100,1
4849,-1510.0,613,102,1
4850,-1564.0,658,103,1
4851,-714.0,276,51,1
4852,-2494.0,1000,166,0
4853,-1695.0,699,113,1
4854,-1291.0,511,89,1
4855,-2503.0,1000,167,0
4856,-1279.0,481,91,1
4857,-1295.0,479,93,1
4858,-1005.0,450,64,1
4859,-1185.0,495,79,1
4860,-844.0,325,60,1
4861,-1557.0,642,104,1
4862,-1604.0,644,109,1
4863,-2237.0,917,149,1
4864,-1337.0,575,87,1
4865,-521.0,191,39,1
4866,-2307.0,969,151,1
4867,-2494.0,1000,166,0
4868,-1623.0,654,110,1
4869,-979.0,379,69,1
4870,-1404.0,552,97,1
4871,-1853.0,785,121,1
4872,-2261.0,923,151,1
4873,-1499.0,611,101,1
4874,-1356.0,540,93,1
4875,-977.0,386,68,1
4876,-1079.0,380,80,1
4877,-2377.0,1000,153,0
4878,-964.0,373,68,1
4879,-2368.0,1000,152,0
4880,-2467.0,994,166,1
4881,-552.0,213,40,1
4882,-1409.0,674,84,1
4883,-2296.0,1000,144,0
4884,-2208.0,897,148,1
4885,-912.0,402,59,1
4886,-2312.0,911,158,1
4887,-1190.0,464,83,1
4888,-2521.0,1000,169,0
4889,-1195.0,469,83,1
4890,-1819.0,742,122,1
4891,-1576.0,652,105,1
4892,-945.0,381,65,1
4893,-1713.0,654,120,1
4894,-1143.0,426,82,1
4895,-2354.0,998,153,1
4896,-2381.0,953,161,1
4897,-955.0,418,62,1
4898,-1721.0,725,113,1
4899,-1266.0,531,84,1
4900,-1975.0,871,125,1
4901,-1334.0,572,87,1
4902,-2207.0,851,153,1
4903,-2305.0,1000,145,0
4904,-2413.0,1000,157,0
4905,-1740.0,744,113,1
4906,-1120.0,385,84,1
4907,-454.0,187,32,1
4908,-1305.0,543,87,1
4909,-1271.0,491,89,1
4910,-1559.0,653,103,1
4911,-1425.0,591,95,1
4912,-1254.0,483,88,1
4913,-1532.0,599,106,1
4914,-2575.0,1000,175,0
4915,-1779.0,720,120,1
4916,-2386.0,1000,154,0
4917,-1068.0,432,73,1
4918,-2003.0,809,135,1
4919,-2440.0,1000,160,0
4920,-1587.0,591,113,1
4921,-1222.0,505,82,1
4922,-2305.0,1000,145,0
4923,-872.0,362,59,1
4924,-2073.0,861,137,1
4925,-2449.0,994,164,1
4926,-1253.0,518,84,1
4927,-1019.0,383,73,1
4928,-1580.0,647,106,1
4929,-1441.0,571,99,1
4930,-1251.0,525,83,1
4931,-1587.0,636,108,1
4932,-2368.0,1000,152,0
4933,-1173.0,456,82,1
4934,-2426.0,980,163,1
4935,-1261.0,490,88,1
4936,-2352.0,933,160,1
4937,-1314.0,534,89,1
4938,-2183.0,890,146,1
4939,-385.0,154,28,1
4940,-2078.0,866,137,1
4941,-2256.0,855,158,1
4942,-2321.0,947,155,1
4943,-1176.0,468,81,1
4944,-2431.0,1000,159,0
4945,-1568.0,671,102,1
4946,-1554.0,657,102,1
4947,-1266.0,495,88,1
4948,-1920.0,780,129,1
4949,-1514.0,617,102,1
4950,-1394.0,497,102,1
4951,-2175.0,855,149,1
4952,-1510.0,631,100,1
4953,-1239.0,495,85,1
4954,-949.0,385,65,1
4955,-1240.0,532,81,1
4956,-905.0,395,59,1
4957,-1381.0,520,98,1
4958,-2191.0,925,143,1
4959,-2366.0,983,156,1
4960,-854.0,371,56,1
4961,-1481.0,575,103,1
4962,-1223.0,470,86,1
4963,-1901.0,734,132,1
4964,-1442.0,572,99,1
4965,-2422.0,1000,158,0
4966,-2314.0,1000,146,0
4967,-721.0,301,49,1
4968,-2419.0,973,163,1
4969,-1310.0,512,91,1
4970,-1886.0,719,132,1
4971,-1278.0,516,87,1
4972,-1213.0,460,86,1
4973,-1813.0,835,111,1
4974,-519.0,216,36,1
4975,-2314.0,1000,146,0
4976,-1253.0,455,91,1
4977,-1462.0,601,98,1
4978,-1280.0,500,89,1
4979,-1228.0,466,87,1
4980,-857.0,356,58,1
4981,-2395.0,1000,155,0
4982,-932.0,368,65,1
4983,-2350.0,1000,150,0
4984,-1618.0,658,109,1
4985,-1345.0,565,89,1
4986,-2078.0,866,137,1
4987,-2350.0,1000,150,0
4988,-2404.0,967,162,1
4989,-2327.0,917,159,1
4990,-1440.0,570,99,1
4991,-1883.0,761,127,1
4992,-1204.0,496,81,1
4993,-1275.0,540,84,1
4994,-2350.0,1000,150,0
4995,-1495.0,661,95,1
4996,-2440.0,1000,160,0
4997,-1266.0,504,87,1
4998,-2359.0,1000,151,0
4999,-1858.0,718,129,1
5000,-2268.0,867,158,1
5001,-2440.0,1000,160,0
5002,-2315.0,905,159,1
5003,-657.0,273,45,1
5004,-970.0,370,69,1
5005,-2274.0,900,155,1
5006,-1141.0,460,78,1
5007,-1367.0,560,92,1
5008,-1653.0,630,116,1
5009,-984.0,402,67,1
5010,-2467.0,1000,163,0
5011,-1257.0,486,88,1
5012,-1302.0,513,90,1
5013,-600.0,243,42,1
5014,-2341.0,1000,149,0
5015,-1176.0,468,81,1
5016,-1517.0,620,102,1
5017,-1208.0,518,79,1
5018,-1991.0,779,137,1
5019,-938.0,374,65,1
5020,-1387.0,562,94,1
5021,-977.0,404,66,1
5022,-1674.0,741,106,1
5023,-1465.0,577,101,1
5024,-731.0,275,53,1
5025,-1308.0,537,88,1
5026,-2359.0,1000,151,0
5027,-1109.0,437,77,1
5028,-592.0,244,41,1
5029,-2227.0,862,154,1
5030,-1314.0,507,92,1
5031,-1034.0,407,72,1
5032,-1617.0,666,108,1
5033,-2332.0,1000,148,0
5034,-2324.0,932,157,1
5035,-1059.0,432,72,1
5036,-2334.0,942,157,1
5037,-1156.0,439,82,1
5038,-2411.0,992,160,1
5039,-1182.0,573,70,1
5040,-2389.0,988,158,1
5041,-2350.0,1000,150,0
5042,-2323.0,1000,147,0
5043,-1394.0,614,89,1
5044,-1337.0,548,90,1
5045,-2336.0,881,164,1
5046,-975.0,384,68,1
5047,-1609.0,649,109,1
5048,-897.0,351,63,1
5049,-104.0,62,7,1
5050,-1336.0,547,90,1
5051,-988.0,451,62,1
5052,-2151.0,858,146,1
5053,-1699.0,712,112,1
5054,-1160.0,515,74,1
5055,-2174.0,953,138,1
5056,-2386.0,1000,154,0
5057,-2163.0,843,149,1
5058,-897.0,333,65,1
5059,-415.0,166,30,1
5060,-957.0,420,62,1
5061,-2341.0,922,160,1
5062,-2476.0,1000,164,0
5063,-1012.0,439,66,1
5064,-1616.0,683,106,1
5065,-1516.0,673,96,1
5066,-2059.0,802,142,1
5067,-2165.0,845,149,1
5068,-1497.0,573,105,1
5069,-1294.0,568,83,1
5070,-729.0,309,49,1
5071,-1005.0,450,64,1
5072,-2382.0,936,163,1
5073,-1275.0,522,86,1
5074,-692.0,263,50,1
5075,-908.0,344,65,1
5076,-775.0,301,55,1
5077,-1227.0,456,88,1
5078,-2346.0,945,158,1
5079,-1287.0,480,92,1
5080,-1975.0,772,136,1
5081,-1410.0,684,83,1
5082,-1336.0,547,90,1
5083,-1379.0,581,91,1
5084,-1607.0,647,109,1
5085,-2119.0,871,141,1
5086,-1207.0,427,89,1
5087,-1322.0,524,91,1
5088,-1227.0,483,85,1
5089,-1717.0,712,114,1
5090,-142.0,91,8,1
5091,-1087.0,460,72,1
5092,-1617.0,666,108,1
5093,-1443.0,564,100,1
5094,-1031.0,395,73,1
5095,-704.0,275,50,1
5096,-2431.0,1000,159,0
5097,-1070.0,416,75,1
5098,-2296.0,1000,144,0
5099,-1502.0,605,102,1
5100,-1210.0,448,87,1
5101,-1818.0,705,126,1
5102,-1233.0,480,86,1
5103,-926.0,416,59,1
5104,-1452.0,636,93,1
5105,-812.0,302,59,1
5106,-1927.0,742,134,1
5107,-1560.0,681,100,1
5108,-1400.0,593,92,1
5109,-2248.0,865,156,1
5110,-1613.0,698,104,1
5111,-1604.0,608,113,1
5112,-2485.0,1000,165,0
5113,-1383.0,540,96,1
5114,-2123.0,839,145,1
5115,-1781.0,758,116,1
5116,-2305.0,1000,145,0
5117,-1742.0,710,117,1
5118,-1738.0,697,118,1
5119,-1352.0,518,95,1
5120,-2386.0,1000,154,0
5121,-1259.0,488,88,1
5122,-2233.0,1000,137,0
5123,-1443.0,573,99,1
5124,-1540.0,634,103,1
5125,-2449.0,1000,161,0
5126,-2422.0,1000,158,0
5127,-1101.0,420,78,1
5128,-986.0,404,67,1
5129,-2368.0,1000,152,0
5130,-2023.0,820,136,1
5131,-2422.0,1000,158,0
5132,-1420.0,532,101,1
5133,-1267.0,550,82,1
5134,-1629.0,651,111,1
5135,-2476.0,1000,164,0
5136,-2215.0,877,151,1
5137,-2155.0,790,154,1
5138,-1557.0,624,106,1
5139,-1368.0,561,92,1
5140,-1217.0,473,85,1
5141,-2503.0,1000,167,0
5142,-1031.0,377,75,1
5143,-1409.0,539,99,1
5144,-2206.0,1000,134,0
5145,-2584.0,1000,176,0
5146,-1868.0,782,123,1
5147,-1433.0,599,95,1
5148,-2368.0,994,155,1
5149,-1097.0,461,73,1
5150,-1314.0,561,86,1
5151,-1626.0,702,105,1
5152,-2305.0,1000,145,0
5153,-2378.0,986,157,1
5154,-2312.0,947,154,1
5155,-2449.0,1000,161,0
5156,-2323.0,1000,147,0
5157,-2404.0,1000,156,0
5158,-2539.0,1000,171,0
5159,-1275.0,504,88,1
5160,-1478.0,563,104,1
5161,-2368.0,1000,152,0
5162,-1493.0,659,95,1
5163,-2304.0,966,151,1
5164,-1370.0,554,93,1
5165,-2359.0,1000,151,0
5166,-731.0,275,53,1
5167,-1189.0,499,79,1
5168,-2370.0,960,159,1
5169,-2305.0,1000,145,0
5170,-2485.0,1000,165,0
5171,-1248.0,549,80,1
5172,-2403.0,984,160,1
5173,-2441.0,977,165,1
5174,-1546.0,649,102,1
5175,-1623.0,672,108,1
5176,-1489.0,664,94,1
5177,-1355.0,539,93,1
5178,-2395.0,1000,155,0
5179,-527.0,206,38,1
5180,-1942.0,892,119,1
5181,-1426.0,592,95,1
5182,-1745.0,767,111,1
5183,-1115.0,434,78,1
5184,-1227.0,474,86,1
5185,-1530.0,633,102,1
5186,-1209.0,519,79,1
5187,-1839.0,744,124,1
5188,-2279.0,932,152,1
5189,-2356.0,973,156,1
5190,-1522.0,607,104,1
5191,-1456.0,568,101,1
5192,-2270.0,941,150,1
5193,-1079.0,461,71,1
5194,-1177.0,541,73,1
5195,-2398.0,934,165,1
5196,-2278.0,985,146,1
5197,-1390.0,547,96,1
5198,-1263.0,483,89,1
5199,-1298.0,518,89,1
5200,-743.0,305,51,1
5201,-1386.0,525,98,1
5202,-2476.0,1000,164,0
5203,-1547.0,614,106,1
5204,-2245.0,952,146,1
5205,-2323.0,1000,147,0
5206,-1727.0,767,109,1
5207,-1784.0,743,118,1
5208,-1545.0,648,102,1
5209,-2323.0,1000,147,0
5210,-2296.0,1000,144,0
5211,-1148.0,494,75,1
5212,-931.0,349,67,1
5213,-1540.0,652,101,1
5214,-1248.0,522,83,1
5215,-2403.0,984,160,1
5216,-1742.0,773,110,1
5217,-1287.0,615,77,1
5218,-2350.0,1000,150,0
5219,-2000.0,815,134,1
5220,-1504.0,643,98,1
5221,-1359.0,561,91,1
5222,-1142.0,443,80,1
5223,-1225.0,580,74,1
5224,-2485.0,1000,165,0
5225,-1269.0,525,85,1
5226,-2362.0,952,159,1
5227,-1303.0,523,89,1
5228,-742.0,268,55,1
5229,-1604.0,698,103,1
5230,-2350.0,1000,150,0
5231,-1098.0,462,73,1
5232,-1504.0,670,95,1
5233,-1307.0,608,80,1
5234,-1450.0,625,94,1
5235,-1564.0,658,103,1
5236,-1664.0,650,115,1
5237,-1852.0,784,121,1
5238,-2359.0,1000,151,0
5239,-824.0,332,57,1
5240,-811.0,319,57,1
5241,-1366.0,613,86,1
5242,-1651.0,691,109,1
5243,-2330.0,965,154,1
5244,-2305.0,1000,145,0
5245,-2428.0,1000,161,1
5246,-1479.0,591,101,1
5247,-1202.0,458,85,1
5248,-1725.0,675,119,1
5249,-984.0,402,67,1
5250,-2431.0,1000,159,0
5251,-1384.0,613,88,1
5252,-1250.0,479,88,1
5253,-1726.0,685,118,1
5254,-2404.0,1000,156,0
5255,-997.0,379,71,1
5256,-1084.0,475,70,1
5257,-1812.0,789,116,1
5258,-2359.0,1000,151,0
5259,-1482.0,648,95,1
5260,-863.0,362,58,1
5261,-1105.0,433,77,1
5262,-1425.0,573,97,1
5263,-1857.0,816,118,1
5264,-1412.0,551,98,1
5265,-2023.0,865,131,1
5266,-883.0,337,63,1
5267,-2305.0,1000,145,0
5268,-1691.0,713,111,1
5269,-1201.0,520,78,1
5270,-1185.0,441,85,1
5271,-1541.0,644,102,1
5272,-962.0,371,68,1
5273,-2377.0,1000,153,0
5274,-1085.0,431,75,1
5275,-742.0,313,50,1
5276,-1451.0,563,101,1
5277,-1177.0,496,78,1
5278,-2485.0,1000,165,0
5279,-940.0,394,63,1
5280,-1433.0,581,97,1
5281,-1550.0,617,106,1
5282,-1101.0,411,79,1
5283,-2305.0,1000,145,0
5284,-1799.0,740,120,1
5285,-762.0,288,55,1
5286,-1250.0,533,82,1
5287,-1528.0,667,98,1
5288,-982.0,373,70,1
5289,-1065.0,411,75,1
5290,-1808.0,785,116,1
5291,-1342.0,508,95,1
5292,-2377.0,1000,153,0
5293,-945.0,381,65,1
5294,-1382.0,611,88,1
5295,-2377.0,1000,153,0
5296,-1116.0,498,71,1
5297,-2262.0,942,149,1
5298,-1397.0,527,99,1
5299,-1109.0,464,74,1
5300,-1569.0,645,105,1
5301,-1174.0,448,83,1
5302,-1051.0,379,77,1
5303,-1579.0,682,102,1
5304,-2485.0,1000,165,0
5305,-1677.0,690,112,1
5306,-964.0,418,63,1
5307,-2074.0,835,140,1
5308,-1614.0,618,113,1
5309,-2341.0,1000,149,0
5310,-1552.0,574,111,1
5311,-945.0,381,65,1
5312,-1586.0,698,101,1
5313,-1430.0,551,100,1
5314,-1365.0,531,95,1
5315,-2422.0,1000,158,0
5316,-2395.0,1000,155,0
5317,-2494.0,1000,166,0
5318,-973.0,382,68,1
5319,-1209.0,501,81,1
5320,-2449.0,1000,161,0
5321,-2306.0,977,150,1
5322,-2449.0,1000,161,0
5323,-2284.0,901,156,1
5324,-2332.0,1000,148,0
5325,-2233.0,1000,137,0
5326,-2401.0,955,163,1
5327,-1151.0,488,76,1
5328,-2354.0,971,156,1
5329,-706.0,304,47,1
5330,-2413.0,1000,157,0
5331,-1507.0,628,100,1
5332,-2404.0,1000,156,0
5333,-1157.0,449,81,1
5334,-854.0,353,58,1
5335,-989.0,380,70,1
5336,-2290.0,988,147,1
5337,-1449.0,615,95,1
5338,-874.0,346,61,1
5339,-2323.0,1000,147,0
5340,-1121.0,494,72,1
5341,-2358.0,975,156,1
5342,-1297.0,490,92,1
5343,-1388.0,572,93,1
5344,-1147.0,484,76,1
5345,-2422.0,1000,158,0
5346,-1126.0,454,77,1
5347,-2404.0,1000,156,0
5348,-1687.0,718,110,1
5349,-1874.0,779,124,1
5350,-1500.0,612,101,1
5351,-2174.0,836,151,1
5352,-1893.0,861,117,1
5353,-1710.0,795,104,1
5354,-1937.0,842,124,1
5355,-156.0,96,9,1
5356,-1208.0,500,81,1
5357,-1166.0,503,76,1
5358,-242.0,137,14,1
5359,-1024.0,442,67,1
5360,-598.0,232,43,1
5361,-1337.0,512,94,1
5362,-450.0,183,32,1
5363,-251.0,110,18,1
5364,-1054.0,427,72,1
5365,-422.0,173,30,1
5366,-1342.0,571,88,1
5367,-1939.0,799,129,1
5368,-2362.0,952,159,1
5369,-947.0,392,64,1
5370,-1346.0,566,89,1
5371,-1496.0,635,98,1
5372,-2413.0,1000,157,0
5373,-1973.0,797,133,1
5374,-1026.0,399,72,1
5375,-1253.0,518,84,1
5376,-1577.0,644,106,1
5377,-2229.0,882,152,1
5378,-1251.0,525,83,1
5379,-2413.0,1000,157,0
5380,-2431.0,1000,159,0
5381,-1232.0,524,81,1
5382,-899.0,389,59,1
5383,-2575.0,1000,175,0
5384,-1351.0,553,91,1
5385,-983.0,365,71,1
5386,-1465.0,604,98,1
5387,-1458.0,660,91,1
5388,-1296.0,534,87,1
5389,-604.0,247,42,1
5390,-2458.0,1000,162,0
5391,-1353.0,501,97,1
5392,-2387.0,968,160,1
5393,-1556.0,695,98,1
5394,-2260.0,913,152,1
5395,-1011.0,393,71,1
5396,-944.0,380,65,1
5397,-2476.0,1000,164,0
5398,-1388.0,572,93,1
5399,-2282.0,917,154,1
5400,-350.0,155,24,1
5401,-997.0,397,69,1
5402,-2027.0,842,134,1
5403,-1254.0,528,83,1
5404,-1582.0,658,105,1
5405,-1438.0,568,99,1
5406,-1100.0,428,77,1
5407,-1405.0,607,91,1
5408,-2239.0,874,154,1
5409,-1637.0,641,113,1
5410,-2352.0,969,156,1
5411,-1266.0,504,87,1
5412,-1468.0,643,94,1
5413,-1579.0,646,106,1
5414,-2557.0,1000,173,0
5415,-724.0,268,53,1
5416,-2476.0,1000,164,0
5417,-1936.0,751,134,1
5418,-1381.0,538,96,1
5419,-1538.0,659,100,1
5420,-1227.0,501,83,1
5421,-1167.0,549,71,1
5422,-1109.0,473,73,1
5423,-1054.0,436,71,1
5424,-1305.0,561,85,1
5425,-2300.0,935,154,1
5426,-1503.0,615,101,1
5427,-1267.0,559,81,1
5428,-1323.0,561,87,1
5429,-2203.0,910,146,1
5430,-1301.0,557,85,1
5431,-2303.0,920,156,1
5432,-1435.0,619,93,1
5433,-2332.0,1000,148,0
5434,-1677.0,726,108,1
5435,-1789.0,730,120,1
5436,-1430.0,533,102,1
5437,-1473.0,567,103,1
5438,-2041.0,829,137,1
5439,-2287.0,1000,143,0
5440,-1588.0,628,109,1
5441,-1416.0,564,97,1
5442,-2228.0,872,153,1
5443,-1517.0,620,102,1
5444,-1156.0,466,79,1
5445,-1308.0,519,90,1
5446,-2377.0,1000,153,0
5447,-1197.0,480,82,1
5448,-1414.0,562,97,1
5449,-885.0,357,61,1
5450,-1345.0,556,90,1
5451,-1577.0,635,107,1
5452,-1370.0,509,98,1
5453,-2361.0,933,161,1
5454,-1097.0,425,77,1
5455,-2440.0,1000,160,0
5456,-2381.0,980,158,1
5457,-1131.0,432,80,1
5458,-1609.0,640,110,1
5459,-2199.0,870,150,1
5460,-2351.0,977,155,1
5461,-2332.0,1000,148,0
5462,-2323.0,1000,147,0
5463,-1304.0,533,88,1
5464,-1293.0,486,92,1
5465,-1564.0,676,101,1
5466,-1186.0,469,82,1
5467,-1964.0,779,134,1
5468,-1488.0,627,98,1
5469,-1019.0,392,72,1
5470,-2368.0,931,162,1
5471,-1579.0,646,106,1
5472,-2204.0,866,151,1
5473,-1530.0,606,105,1
5474,-1578.0,627,108,1
5475,-1306.0,571,84,1
5476,-2530.0,1000,170,0
5477,-1297.0,481,93,1
5478,-2431.0,1000,159,0
5479,-1342.0,553,90,1
5480,-2485.0,1000,165,0
5481,-2265.0,846,160,1
5482,-877.0,313,65,1
5483,-519.0,207,37,1
5484,-471.0,222,30,1
5485,-2422.0,1000,158,0
5486,-1337.0,566,88,1
5487,-1948.0,889,120,1
5488,-1414.0,571,96,1
5489,-1534.0,637,102,1
5490,-2197.0,1000,133,0
5491,-2215.0,904,148,1
5492,-986.0,404,67,1
5493,-1412.0,560,97,1
5494,-1585.0,652,106,1
5495,-2170.0,841,150,1
5496,-236.0,131,14,1
5497,-2395.0,1000,155,0
5498,-1940.0,764,133,1
5499,-1511.0,596,104,1
5500,-1414.0,544,99,1
5501,-2377.0,1000,153,0
5502,-1702.0,715,112,1
5503,-1255.0,529,83,1
5504,-976.0,349,72,1
5505,-1522.0,616,103,1
5506,-1587.0,627,109,1
5507,-1500.0,648,97,1
5508,-670.0,259,48,1
5509,-2427.0,972,164,1
5510,-2409.0,954,164,1
5511,-1357.0,559,91,1
5512,-615.0,249,43,1
5513,-1445.0,665,89,1
5514,-2368.0,1000,152,0
5515,-2228.0,890,151,1
5516,-1484.0,533,108,1
5517,-1998.0,858,129,1
5518,-728.0,272,53,1
5519,-1632.0,663,110,1
5520,-1693.0,679,115,1
5521,-1863.0,795,121,1
5522,-1291.0,493,91,1
5523,-2323.0,1000,147,0
5524,-1362.0,573,90,1
5525,-2339.0,956,156,1
5526,-1142.0,443,80,1
5527,-585.0,219,43,1
5528,-2377.0,1000,153,0
5529,-1966.0,826,129,1
5530,-1080.0,462,71,1
5531,-2422.0,1000,158,0
5532,-586.0,229,42,1
5533,-2028.0,771,142,1
5534,-943.0,388,64,1
5535,-1046.0,455,68,1
5536,-1592.0,650,107,1
5537,-2450.0,986,165,1
5538,-2350.0,1000,150,0
5539,-2101.0,943,131,1
5540,-1077.0,423,75,1
5541,-1058.0,377,78,1
5542,-934.0,361,66,1
5543,-750.0,285,54,1
5544,-2440.0,1000,160,0
5545,-1403.0,596,92,1
5546,-2431.0,1000,159,0
5547,-2041.0,901,129,1
5548,-2350.0,1000,150,0
5549,-2431.0,1000,159,0
5550,-1140.0,414,83,1
5551,-1046.0,455,68,1
5552,-1811.0,698,126,1
5553,-914.0,350,65,1
5554,-2448.0,984,165,1
5555,-1182.0,483,80,1
5556,-2404.0,1000,156,0
5557,-1038.0,456,67,1
5558,-1041.0,486,64,1
5559,-1026.0,399,72,1
5560,-1618.0,676,107,1
5561,-469.0,211,31,1
5562,-1198.0,463,84,1
5563,-1568.0,617,108,1
5564,-1178.0,488,79,1
5565,-1453.0,601,97,1
5566,-938.0,383,64,1
5567,-1789.0,802,112,1
5568,-2395.0,1000,155,0
5569,-1358.0,560,91,1
5570,-508.0,187,38,1
5571,-2077.0,883,135,1
5572,-934.0,397,62,1
5573,-1263.0,483,89,1
5574,-2001.0,816,134,1
5575,-1606.0,673,106,1
5576,-2175.0,882,146,1
5577,-1055.0,473,67,1
5578,-2465.0,974,168,1
5579,-1911.0,789,127,1
5580,-2422.0,1000,158,0
5581,-2332.0,1000,148,0
5582,-1493.0,650,96,1
5583,-1861.0,757,125,1
5584,-817.0,325,57,1
5585,-1118.0,428,79,1
5586,-2188.0,895,146,1
5587,-1835.0,776,120,1
5588,-2413.0,949,165,1
5589,-1497.0,573,105,1
5590,-1225.0,481,85,1
5591,-2368.0,1000,152,0
5592,-1896.0,747,130,1
5593,-400.0,151,30,1
5594,-1411.0,586,94,1
5595,-1199.0,473,83,1
5596,-2312.0,965,152,1
5597,-900.0,354,63,1
5598,-1975.0,790,134,1
5599,-2382.0,981,158,1
5600,-2125.0,850,144,1
5601,-2081.0,779,147,1
5602,-2413.0,1000,157,0
5603,-2350.0,1000,150,0
5604,-752.0,296,53,1
5605,-2242.0,886,153,1
5606,-2386.0,1000,154,0
5607,-1295.0,497,91,1
5608,-1633.0,619,115,1
5609,-2305.0,1000,145,0
5610,-2521.0,1000,169,0
5611,-2151.0,876,144,1
5612,-2278.0,1000,142,0
5613,-1269.0,516,86,1
5614,-2305.0,1000,145,0
5615,-2200.0,898,147,1
5616,-1953.0,777,133,1
5617,-1960.0,829,128,1
5618,-1745.0,785,109,1
5619,-2322.0,948,155,1
5620,-1564.0,658,103,1
5621,-1030.0,394,73,1
5622,-995.0,359,73,1
5623,-1076.0,467,70,1
5624,-1398.0,582,93,1
5625,-2234.0,860,155,1
5626,-1604.0,671,106,1
5627,-2350.0,1000,150,0
5628,-1516.0,691,94,1
5629,-2091.0,834,142,1
5630,-1697.0,764,106,1
5631,-855.0,336,60,1
5632,-1412.0,605,92,1
5633,-1096.0,487,70,1
5634,-2037.0,834,136,1
5635,-1177.0,451,83,1
5636,-1995.0,801,135,1
5637,-1361.0,563,91,1
5638,-1573.0,631,107,1
5639,-1442.0,590,97,1
5640,-2397.0,969,161,1
5641,-1084.0,457,72,1
5642,-1576.0,670,103,1
5643,-1251.0,552,80,1
5644,-1278.0,498,89,1
5645,-996.0,441,64,1
5646,-1524.0,627,102,1
5647,-1662.0,711,108,1
5648,-2224.0,1000,136,0
5649,-1454.0,611,96,1
5650,-1344.0,582,87,1
5651,-1663.0,739,105,1
5652,-2575.0,1000,175,0
5653,-1185.0,549,73,1
5654,-1283.0,539,85,1
5655,-2422.0,1000,158,0
5656,-953.0,398,64,1
5657,-1257.0,531,83,1
5658,-1212.0,558,75,1
5659,-1243.0,481,87,1
5660,-1396.0,553,96,1
5661,-2431.0,1000,159,0
5662,-1272.0,555,82,1
5663,-2317.0,943,155,1
5664,-2368.0,1000,152,0
5665,-1081.0,400,78,1
5666,-1508.0,647,98,1
5667,-1636.0,694,107,1
5668,-770.0,278,57,1
5669,-1158.0,423,84,1
5670,-1235.0,473,87,1
5671,-1740.0,726,115,1
5672,-894.0,339,64,1
5673,-1494.0,579,104,1
5674,-1521.0,642,100,1
5675,-1393.0,595,91,1
5676,-1454.0,584,99,1
5677,-1972.0,859,126,1
5678,-1203.0,540,76,1
5679,-2350.0,1000,150,0
5680,-450.0,165,34,1
5681,-1348.0,505,96,1
5682,-2343.0,969,155,1
5683,-607.0,241,43,1
5684,-1534.0,619,104,1
5685,-717.0,279,51,1
5686,-2341.0,1000,149,0
5687,-2135.0,851,145,1
5688,-1335.0,501,95,1
5689,-1677.0,708,110,1
5690,-1226.0,446,89,1
5691,-1841.0,782,120,1
5692,-2350.0,1000,150,0
5693,-1995.0,837,131,1
5694,-928.0,463,54,1
5695,-1005.0,441,65,1
5696,-1764.0,741,116,1
5697,-1178.0,488,79,1
5698,-1573.0,658,104,1
5699,-928.0,382,63,1
5700,-1291.0,529,87,1
5701,-2431.0,1000,159,0
5702,-525.0,213,37,1
5703,-1541.0,662,100,1
5704,-2395.0,1000,155,0
5705,-960.0,360,69,1
5706,-2422.0,1000,158,0
5707,-2314.0,1000,146,0
5708,-476.0,200,33,1
5709,-439.0,172,32,1
5710,-1839.0,780,120,1
5711,-2125.0,1000,125,0
5712,-1207.0,481,83,1
5713,-2346.0,972,155,1
5714,-1031.0,422,70,1
5715,-2281.0,916,154,1
5716,-1935.0,840,124,1
5717,-1695.0,735,109,1
5718,-995.0,404,68,1
5719,-1361.0,554,92,1
5720,-1421.0,587,95,1
5721,-1306.0,508,91,1
5722,-1411.0,532,100,1
5723,-1082.0,455,72,1
5724,-1354.0,520,95,1
5725,-1254.0,483,88,1
5726,-990.0,417,66,1
5727,-1811.0,689,127,1
5728,-2486.0,986,169,1
5729,-1780.0,748,117,1
5730,-917.0,353,65,1
5731,-848.0,338,59,1
5732,-2337.0,963,155,1
5733,-829.0,328,58,1
5734,-2503.0,1000,167,0
5735,-1450.0,589,98,1
5736,-2476.0,1000,164,0
5737,-1212.0,459,86,1
5738,-2431.0,1000,159,0
5739,-549.0,192,42,1
5740,-1834.0,757,122,1
5741,-1492.0,658,95,1
5742,-2359.0,1000,151,0
5743,-694.0,265,50,1
5744,-1314.0,570,85,1
5745,-2485.0,1000,165,0
5746,-1284.0,522,87,1
5747,-1612.0,643,110,1
5748,-2397.0,987,159,1
5749,-2407.0,997,159,1
5750,-1229.0,458,88,1
5751,-2368.0,1000,152,0
