Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
2541,-442.0,559,0,1
2542,-366.0,457,0,1
2543,-529.0,654,0,1
2544,-216.0,291,0,1
2545,-637.0,778,0,1
2546,-360.0,457,0,1
2547,-542.0,664,0,1
2548,-322.0,424,0,1
2549,-416.0,499,0,1
2550,-421.0,543,0,1
2551,-749.0,913,0,1
2552,-423.0,537,0,1
2553,-678.0,847,0,1
2554,-651.0,799,0,1
2555,-419.0,543,0,1
2556,-248.0,330,0,1
2557,-134.0,185,0,1
2558,-839.0,1000,0,0
2559,-850.0,1000,0,0
2560,-313.0,413,0,1
2561,-509.0,640,0,1
2562,-467.0,578,0,1
2563,-843.0,1000,0,0
2564,-769.0,947,0,1
2565,-419.0,528,0,1
2566,-435.0,537,0,1
2567,-673.0,833,0,1
2568,-844.0,1000,0,0
2569,-258.0,344,0,1
2570,-453.0,580,0,1
2571,-838.0,1000,0,0
2572,-400.0,494,0,1
2573,-585.0,715,0,1
2574,-847.0,1000,0,0
2575,-701.0,876,0,1
2576,-678.0,838,0,1
2577,-850.0,1000,0,0
2578,-832.0,1000,0,0
2579,-778.0,958,0,1
2580,-668.0,818,2,1
2581,-831.0,1000,0,0
2582,-374.0,470,0,1
2583,-847.0,1000,0,0
2584,-265.0,345,0,1
2585,-630.0,791,0,1
2586,-797.0,966,0,1
2587,-396.0,513,0,1
2588,-782.0,969,0,1
2589,-790.0,972,0,1
2590,-754.0,915,0,1
2591,-413.0,515,0,1
2592,-404.0,514,1,1
2593,-471.0,588,0,1
2594,-846.0,1000,0,0
2595,-403.0,507,0,1
2596,-296.0,389,0,1
2597,-462.0,580,0,1
2598,-849.0,1000,0,0
2599,-454.0,560,0,1
2600,-724.0,893,0,1
2601,-242.0,334,0,1
2602,-655.0,783,0,1
2603,-359.0,454,0,1
2604,-423.0,521,0,1
2605,-496.0,615,0,1
2606,-696.0,826,0,1
2607,-382.0,499,0,1
2608,-250.0,338,0,1
2609,-386.0,501,0,1
2610,-723.0,897,0,1
2611,-198.0,269,0,1
2612,-828.0,1000,0,0
2613,-139.0,199,0,1
2614,-448.0,575,0,1
2615,-611.0,768,0,1
2616,-185.0,261,0,1
2617,-511.0,629,0,1
2618,-316.0,401,0,1
2619,-334.0,439,0,1
2620,-391.0,494,0,1
2621,-846.0,1000,0,0
2622,-319.0,415,0,1
2623,-287.0,381,0,1
2624,-427.0,534,0,1
2625,-515.0,635,0,1
2626,-603.0,747,0,1
2627,-434.0,541,0,1
2628,-715.0,894,0,1
2629,-369.0,485,0,1
2630,-557.0,682,0,1
2631,-701.0,834,0,1
2632,-453.0,544,0,1
2633,-389.0,507,0,1
2634,-837.0,1000,0,0
2635,-374.0,485,0,1
2636,-497.0,622,0,1
2637,-800.0,980,0,1
2638,-202.0,273,0,1
2639,-599.0,734,0,1
2640,-843.0,1000,0,0
2641,-390.0,499,0,1
2642,-862.0,1000,0,0
2643,-431.0,536,0,1
2644,-502.0,619,0,1
2645,-836.0,1000,1,0
2646,-620.0,782,0,1
2647,-505.0,624,0,1
2648,-671.0,819,0,1
2649,-489.0,598,0,1
2650,-680.0,840,0,1
2651,-846.0,1000,0,0
2652,-493.0,612,0,1
2653,-842.0,1000,0,0
2654,-419.0,526,0,1
2655,-343.0,453,0,1
2656,-676.0,827,0,1
2657,-692.0,834,1,1
2658,-502.0,617,0,1
2659,-464.0,582,0,1
2660,-468.0,571,0,1
2661,-705.0,878,0,1
2662,-828.0,1000,0,0
2663,-236.0,313,0,1
2664,-840.0,1000,0,0
2665,-630.0,784,0,1
2666,-338.0,438,0,1
2667,-329.0,425,0,1
2668,-848.0,1000,0,0
2669,-378.0,484,0,1
2670,-837.0,1000,0,0
2671,-857.0,1000,0,0
2672,-524.0,654,0,1
2673,-345.0,452,0,1
2674,-856.0,1000,0,0
2675,-116.0,162,0,1
2676,-441.0,562,0,1
2677,-382.0,505,0,1
2678,-225.0,300,0,1
2679,-376.0,483,0,1
2680,-794.0,982,0,1
2681,-230.0,310,0,1
2682,-449.0,568,0,1
2683,-845.0,1000,0,0
2684,-847.0,1000,0,0
2685,-318.0,431,0,1
2686,-431.0,550,0,1
2687,-296.0,384,0,1
2688,-779.0,966,0,1
2689,-301.0,387,0,1
2690,-355.0,459,0,1
2691,-267.0,350,0,1
2692,-608.0,727,2,1
2693,-535.0,651,0,1
2694,-852.0,1000,0,0
2695,-777.0,957,0,1
2696,-839.0,1000,0,0
2697,-524.0,644,0,1
2698,-263.0,335,0,1
2699,-433.0,544,0,1
2700,-841.0,1000,0,0
2701,-848.0,1000,0,0
2702,-766.0,949,0,1
2703,-741.0,912,0,1
2704,-452.0,561,0,1
2705,-412.0,518,0,1
2706,-851.0,1000,0,0
2707,-677.0,820,0,1
2708,-840.0,1000,0,0
2709,-545.0,678,0,1
2710,-783.0,966,0,1
2711,-839.0,1000,0,0
2712,-502.0,629,0,1
2713,-590.0,731,0,1
2714,-451.0,564,0,1
2715,-856.0,1000,0,0
2716,-309.0,401,0,1
2717,-419.0,515,0,1
2718,-835.0,1000,0,0
2719,-351.0,441,0,1
2720,-480.0,589,0,1
2721,-510.0,631,0,1
2722,-448.0,561,0,1
2723,-378.0,483,0,1
2724,-291.0,376,0,1
2725,-480.0,595,0,1
2726,-771.0,950,0,1
2727,-399.0,508,0,1
2728,-817.0,997,0,1
2729,-853.0,1000,0,0
2730,-395.0,511,0,1
2731,-774.0,958,0,1
2732,-506.0,641,0,1
2733,-664.0,836,0,1
2734,-720.0,898,0,1
2735,-210.0,281,0,1
2736,-735.0,903,0,1
2737,-462.0,577,0,1
2738,-313.0,413,0,1
2739,-530.0,648,0,1
2740,-337.0,426,1,1
2741,-507.0,639,0,1
2742,-360.0,479,0,1
2743,-612.0,740,0,1
2744,-632.0,791,0,1
2745,-759.0,938,0,1
2746,-481.0,601,0,1
2747,-501.0,626,0,1
2748,-574.0,702,0,1
2749,-679.0,847,0,1
2750,-294.0,396,0,1
2751,-577.0,709,0,1
2752,-357.0,457,0,1
2753,-474.0,588,0,1
2754,-498.0,625,0,1
2755,-775.0,980,0,1
2756,-200.0,272,0,1
2757,-391.0,503,0,1
2758,-439.0,544,0,1
2759,-830.0,1000,0,0
2760,-811.0,983,0,1
2761,-555.0,646,1,1
2762,-466.0,577,0,1
2763,-850.0,1000,0,0
2764,-349.0,457,0,1
2765,-837.0,1000,0,0
2766,-513.0,640,0,1
2767,-851.0,1000,0,0
2768,-328.0,425,0,1
2769,-567.0,691,0,1
2770,-569.0,703,0,1
2771,-245.0,329,0,1
2772,-156.0,225,0,1
2773,-276.0,359,0,1
2774,-517.0,643,0,1
2775,-384.0,480,0,1
2776,-803.0,981,0,1
2777,-361.0,462,0,1
2778,-689.0,844,0,1
2779,-269.0,362,0,1
2780,-300.0,393,0,1
2781,-200.0,264,0,1
2782,-841.0,1000,0,0
2783,-388.0,492,0,1
2784,-318.0,400,0,1
2785,-310.0,409,0,1
2786,-392.0,500,0,1
2787,-579.0,704,0,1
2788,-835.0,1000,0,0
2789,-687.0,834,1,1
2790,-427.0,534,0,1
2791,-461.0,582,0,1
2792,-530.0,653,0,1
2793,-850.0,1000,0,0
2794,-472.0,602,0,1
2795,-422.0,521,0,1
2796,-401.0,502,0,1
2797,-392.0,502,0,1
2798,-156.0,218,0,1
2799,-839.0,1000,0,0
2800,-839.0,1000,0,0
2801,-201.0,277,0,1
2802,-846.0,1000,0,0
2803,-394.0,498,0,1
2804,-347.0,454,0,1
2805,-427.0,546,0,1
2806,-564.0,696,0,1
2807,-342.0,452,0,1
2808,-346.0,449,0,1
2809,-676.0,813,0,1
2810,-316.0,408,0,1
2811,-136.0,187,0,1
2812,-274.0,363,0,1
2813,-379.0,483,0,1
2814,-754.0,916,0,1
2815,-471.0,604,0,1
2816,-458.0,571,0,1
2817,-816.0,997,0,1
2818,-505.0,629,0,1
2819,-821.0,1000,0,0
2820,-761.0,939,0,1
2821,-736.0,905,0,1
2822,-742.0,886,0,1
2823,-428.0,542,0,1
2824,-255.0,347,0,1
2825,-418.0,520,0,1
2826,-529.0,628,0,1
2827,-847.0,1000,0,0
2828,-428.0,540,0,1
2829,-442.0,565,0,1
2830,-410.0,511,0,1
2831,-579.0,693,0,1
2832,-378.0,496,0,1
2833,-445.0,544,0,1
2834,-420.0,514,0,1
2835,-319.0,416,0,1
2836,-681.0,846,0,1
2837,-843.0,1000,0,0
2838,-488.0,600,0,1
2839,-786.0,958,1,1
2840,-829.0,1000,0,0
2841,-416.0,537,0,1
2842,-774.0,951,0,1
2843,-851.0,1000,0,0
2844,-247.0,330,0,1
2845,-736.0,911,0,1
2846,-364.0,467,0,1
2847,-738.0,912,0,1
2848,-443.0,567,0,1
2849,-261.0,344,0,1
2850,-458.0,567,0,1
2851,-519.0,643,0,1
2852,-232.0,300,0,1
2853,-794.0,972,0,1
2854,-296.0,379,0,1
2855,-547.0,675,0,1
2856,-375.0,486,0,1
2857,-323.0,431,0,1
2858,-424.0,550,0,1
2859,-307.0,402,0,1
2860,-295.0,375,0,1
2861,-411.0,518,0,1
2862,-558.0,688,0,1
2863,-400.0,486,0,1
2864,-595.0,727,0,1
2865,-745.0,908,1,1
2866,-545.0,664,0,1
2867,-847.0,1000,0,0
2868,-597.0,743,0,1
2869,-450.0,541,2,1
2870,-843.0,1000,0,0
2871,-827.0,1000,0,0
2872,-817.0,999,0,1
2873,-704.0,876,0,1
2874,-461.0,579,0,1
2875,-583.0,708,0,1
2876,-795.0,975,0,1
2877,-314.0,409,0,1
2878,-525.0,650,0,1
2879,-845.0,1000,0,0
2880,-273.0,371,0,1
2881,-845.0,1000,0,0
2882,-121.0,169,0,1
2883,-852.0,1000,0,0
2884,-176.0,236,0,1
2885,-304.0,399,0,1
2886,-613.0,762,0,1
2887,-617.0,758,0,1
2888,-488.0,611,0,1
2889,-318.0,412,0,1
2890,-778.0,969,0,1
2891,-557.0,658,0,1
2892,-844.0,1000,0,0
2893,-440.0,555,0,1
2894,-848.0,1000,0,0
2895,-834.0,1000,0,0
2896,-361.0,467,0,1
2897,-354.0,456,0,1
2898,-298.0,386,0,1
2899,-352.0,443,0,1
2900,-849.0,1000,0,0
2901,-486.0,601,0,1
2902,-424.0,545,0,1
2903,-421.0,540,0,1
2904,-497.0,627,0,1
2905,-414.0,528,0,1
2906,-845.0,1000,0,0
2907,-739.0,910,0,1
2908,-745.0,910,0,1
2909,-338.0,433,0,1
2910,-541.0,678,0,1
2911,-619.0,760,0,1
2912,-341.0,447,0,1
2913,-680.0,853,0,1
2914,-540.0,684,0,1
2915,-839.0,1000,0,0
2916,-479.0,602,0,1
2917,-378.0,480,0,1
2918,-834.0,1000,0,0
2919,-838.0,1000,0,0
2920,-318.0,422,0,1
2921,-841.0,1000,0,0
2922,-419.0,520,0,1
2923,-302.0,389,0,1
2924,-271.0,356,0,1
2925,-405.0,517,0,1
2926,-550.0,688,0,1
2927,-271.0,362,0,1
2928,-404.0,522,0,1
2929,-299.0,384,0,1
2930,-843.0,1000,0,0
2931,-421.0,530,0,1
2932,-291.0,378,0,1
2933,-722.0,897,0,1
2934,-435.0,559,0,1
2935,-581.0,715,0,1
2936,-483.0,599,0,1
2937,-269.0,355,0,1
2938,-481.0,590,0,1
2939,-323.0,413,0,1
2940,-768.0,936,0,1
2941,-429.0,545,0,1
2942,-435.0,545,0,1
2943,-300.0,387,0,1
2944,-545.0,682,0,1
2945,-417.0,535,0,1
2946,-373.0,473,0,1
2947,-362.0,457,0,1
2948,-766.0,944,0,1
2949,-561.0,705,0,1
2950,-182.0,246,0,1
2951,-294.0,388,0,1
2952,-452.0,564,0,1
2953,-492.0,618,0,1
2954,-451.0,572,0,1
2955,-544.0,657,1,1
2956,-424.0,538,0,1
2957,-631.0,793,0,1
2958,-321.0,414,0,1
2959,-568.0,711,0,1
2960,-607.0,736,0,1
2961,-312.0,398,0,1
2962,-843.0,1000,0,0
2963,-364.0,460,0,1
2964,-747.0,927,0,1
2965,-116.0,164,0,1
2966,-411.0,529,0,1
2967,-392.0,510,0,1
2968,-432.0,535,0,1
2969,-761.0,943,0,1
2970,-271.0,352,0,1
2971,-691.0,851,0,1
2972,-433.0,553,0,1
2973,-389.0,501,0,1
2974,-844.0,1000,0,0
2975,-409.0,506,0,1
2976,-432.0,539,0,1
2977,-408.0,518,0,1
2978,-373.0,481,0,1
2979,-488.0,607,0,1
2980,-259.0,340,0,1
2981,-628.0,780,0,1
2982,-586.0,718,0,1
2983,-457.0,570,0,1
2984,-426.0,527,0,1
2985,-301.0,385,0,1
2986,-575.0,705,0,1
2987,-228.0,306,0,1
2988,-541.0,693,0,1
2989,-777.0,955,0,1
2990,-386.0,471,0,1
2991,-439.0,555,0,1
2992,-538.0,665,0,1
2993,-504.0,599,0,1
2994,-476.0,599,0,1
2995,-558.0,690,0,1
2996,-239.0,320,0,1
2997,-844.0,1000,0,0
2998,-843.0,1000,0,0
2999,-825.0,1000,0,0
3000,-314.0,417,0,1
3001,-843.0,1000,0,0
3002,-452.0,572,0,1
3003,-508.0,634,0,1
3004,-491.0,613,0,1
3005,-750.0,914,0,1
3006,-404.0,512,0,1
3007,-219.0,293,0,1
3008,-568.0,693,0,1
3009,-700.0,846,0,1
3010,-851.0,1000,1,0
3011,-563.0,717,0,1
3012,-379.0,504,0,1
3013,-599.0,735,0,1
3014,-395.0,496,1,1
3015,-662.0,821,0,1
3016,-398.0,497,0,1
3017,-440.0,556,0,1
3018,-278.0,365,0,1
3019,-841.0,1000,0,0
3020,-638.0,796,0,1
3021,-637.0,784,0,1
3022,-232.0,308,0,1
3023,-374.0,477,0,1
3024,-490.0,612,0,1
3025,-398.0,514,0,1
3026,-597.0,747,0,1
3027,-537.0,655,1,1
3028,-602.0,765,0,1
3029,-490.0,610,0,1
3030,-294.0,389,0,1
3031,-477.0,587,1,1
3032,-448.0,557,0,1
3033,-504.0,616,0,1
3034,-416.0,529,0,1
3035,-685.0,848,0,1
3036,-109.0,143,0,1
3037,-661.0,807,0,1
3038,-213.0,293,0,1
3039,-462.0,566,0,1
3040,-864.0,1000,0,0
3041,-689.0,842,0,1
3042,-811.0,999,0,1
3043,-553.0,680,0,1
3044,-854.0,1000,1,0
3045,-427.0,537,0,1
3046,-295.0,383,0,1
3047,-751.0,916,0,1
3048,-723.0,890,0,1
3049,-479.0,595,0,1
3050,-249.0,324,0,1
3051,-419.0,517,0,1
3052,-844.0,1000,0,0
3053,-855.0,1000,1,0
3054,-401.0,505,0,1
3055,-280.0,363,0,1
3056,-599.0,730,0,1
3057,-560.0,696,0,1
3058,-230.0,307,0,1
3059,-786.0,941,0,1
3060,-667.0,828,0,1
3061,-474.0,601,0,1
3062,-417.0,531,0,1
3063,-435.0,536,0,1
3064,-771.0,905,0,1
3065,-572.0,699,0,1
3066,-422.0,540,0,1
3067,-840.0,1000,0,0
3068,-254.0,335,0,1
3069,-245.0,320,0,1
3070,-776.0,940,0,1
3071,-687.0,826,0,1
3072,-724.0,908,0,1
3073,-774.0,948,0,1
3074,-830.0,1000,0,0
3075,-853.0,1000,0,0
3076,-821.0,1000,0,0
3077,-479.0,598,0,1
3078,-440.0,558,0,1
3079,-553.0,685,0,1
3080,-146.0,208,0,1
3081,-449.0,557,0,1
3082,-114.0,164,0,1
3083,-471.0,574,0,1
3084,-762.0,934,0,1
3085,-406.0,492,0,1
3086,-332.0,421,0,1
3087,-201.0,274,0,1
3088,-646.0,805,0,1
3089,-445.0,557,0,1
3090,-808.0,973,0,1
3091,-572.0,706,0,1
3092,-317.0,401,0,1
3093,-705.0,843,0,1
3094,-679.0,848,0,1
3095,-773.0,952,0,1
3096,-512.0,640,0,1
3097,-836.0,1000,0,0
3098,-236.0,323,0,1
3099,-852.0,1000,0,0
3100,-757.0,924,0,1
3101,-364.0,478,0,1
3102,-472.0,600,0,1
3103,-486.0,602,0,1
3104,-573.0,686,0,1
3105,-423.0,551,0,1
3106,-328.0,414,0,1
3107,-860.0,1000,0,0
3108,-533.0,664,0,1
3109,-307.0,415,0,1
3110,-846.0,1000,0,0
3111,-456.0,565,0,1
3112,-509.0,632,0,1
3113,-430.0,521,0,1
3114,-477.0,590,1,1
3115,-625.0,777,0,1
3116,-750.0,925,0,1
3117,-486.0,609,0,1
3118,-251.0,344,0,1
3119,-843.0,1000,0,0
3120,-292.0,390,0,1
3121,-281.0,370,0,1
3122,-312.0,406,0,1
3123,-281.0,377,0,1
3124,-490.0,623,0,1
3125,-361.0,455,0,1
3126,-200.0,276,0,1
3127,-740.0,897,0,1
3128,-851.0,1000,0,0
3129,-546.0,670,1,1
3130,-445.0,549,0,1
3131,-702.0,881,0,1
3132,-698.0,866,0,1
3133,-427.0,529,0,1
3134,-475.0,612,0,1
3135,-844.0,1000,0,0
3136,-641.0,784,0,1
3137,-532.0,653,0,1
3138,-533.0,661,0,1
3139,-837.0,996,2,1
3140,-429.0,533,0,1
3141,-197.0,266,0,1
3142,-331.0,419,0,1
3143,-158.0,215,0,1
3144,-509.0,623,0,1
3145,-843.0,1000,0,0
3146,-522.0,648,0,1
3147,-306.0,404,0,1
3148,-809.0,973,2,1
3149,-239.0,319,0,1
3150,-302.0,383,0,1
3151,-738.0,885,0,1
3152,-800.0,984,0,1
3153,-133.0,185,0,1
3154,-232.0,305,0,1
3155,-553.0,677,0,1
3156,-255.0,336,0,1
3157,-777.0,962,0,1
3158,-849.0,1000,0,0
3159,-490.0,600,0,1
3160,-806.0,983,0,1
3161,-615.0,768,0,1
3162,-490.0,624,0,1
3163,-402.0,519,0,1
3164,-577.0,701,0,1
3165,-523.0,647,0,1
3166,-505.0,628,0,1
3167,-476.0,588,0,1
3168,-470.0,588,0,1
3169,-437.0,543,0,1
3170,-256.0,334,0,1
3171,-515.0,633,0,1
3172,-551.0,675,0,1
3173,-511.0,629,0,1
3174,-846.0,1000,0,0
3175,-522.0,641,0,1
3176,-817.0,999,0,1
3177,-846.0,1000,0,0
3178,-851.0,1000,0,0
3179,-645.0,814,0,1
3180,-261.0,347,0,1
3181,-849.0,1000,1,0
3182,-416.0,512,0,1
3183,-621.0,787,0,1
3184,-537.0,652,0,1
3185,-269.0,353,0,1
3186,-521.0,616,0,1
3187,-442.0,561,0,1
3188,-491.0,601,0,1
3189,-845.0,1000,0,0
3190,-320.0,405,0,1
3191,-602.0,741,0,1
3192,-445.0,554,0,1
3193,-167.0,231,0,1
3194,-785.0,970,0,1
3195,-409.0,514,0,1
3196,-810.0,994,0,1
3197,-331.0,413,0,1
3198,-850.0,1000,0,0
3199,-495.0,612,0,1
3200,-216.0,290,0,1
3201,-346.0,448,0,1
3202,-283.0,370,1,1
3203,-356.0,466,0,1
3204,-372.0,466,0,1
3205,-373.0,469,0,1
3206,-372.0,488,0,1
3207,-739.0,908,0,1
3208,-850.0,1000,0,0
3209,-219.0,293,0,1
3210,-380.0,467,0,1
3211,-293.0,379,0,1
3212,-689.0,826,0,1
3213,-848.0,1000,0,0
3214,-178.0,251,0,1
3215,-841.0,1000,0,0
3216,-854.0,1000,0,0
3217,-302.0,389,0,1
3218,-255.0,330,0,1
3219,-407.0,515,0,1
3220,-801.0,977,0,1
3221,-835.0,1000,0,0
3222,-573.0,705,0,1
3223,-430.0,552,0,1
3224,-849.0,1000,0,0
3225,-418.0,524,0,1
3226,-765.0,936,0,1
3227,-366.0,451,0,1
3228,-846.0,1000,0,0
3229,-685.0,832,0,1
3230,-598.0,730,0,1
3231,-501.0,631,0,1
3232,-857.0,1000,0,0
3233,-657.0,788,0,1
3234,-672.0,814,0,1
3235,-272.0,364,0,1
3236,-366.0,462,0,1
3237,-494.0,622,0,1
3238,-509.0,615,0,1
3239,-805.0,991,0,1
3240,-400.0,483,1,1
3241,-851.0,1000,0,0
3242,-134.0,187,0,1
3243,-846.0,1000,0,0
3244,-378.0,493,0,1
3245,-285.0,370,0,1
3246,-469.0,570,0,1
3247,-629.0,788,0,1
3248,-809.0,991,0,1
3249,-193.0,266,0,1
3250,-376.0,469,0,1
3251,-423.0,538,0,1
3252,-484.0,591,0,1
3253,-331.0,433,0,1
3254,-385.0,492,0,1
3255,-374.0,474,0,1
3256,-514.0,638,0,1
3257,-703.0,872,0,1
3258,-754.0,942,0,1
3259,-297.0,381,0,1
3260,-704.0,880,0,1
3261,-843.0,1000,0,0
3262,-678.0,836,0,1
3263,-147.0,209,0,1
3264,-431.0,536,0,1
3265,-842.0,1000,0,0
3266,-836.0,1000,0,0
3267,-170.0,233,0,1
3268,-719.0,894,0,1
3269,-443.0,561,0,1
3270,-532.0,634,0,1
3271,-628.0,776,0,1
3272,-838.0,1000,0,0
3273,-318.0,411,0,1
3274,-421.0,537,0,1
3275,-802.0,982,0,1
3276,-448.0,562,0,1
3277,-448.0,553,0,1
3278,-516.0,645,0,1
3279,-533.0,668,0,1
3280,-678.0,848,0,1
3281,-471.0,577,0,1
3282,-243.0,322,0,1
3283,-828.0,995,0,1
3284,-843.0,1000,0,0
3285,-533.0,665,0,1
3286,-307.0,388,0,1
3287,-414.0,527,0,1
3288,-854.0,1000,0,0
3289,-846.0,1000,0,0
3290,-843.0,1000,0,0
3291,-554.0,688,0,1
3292,-775.0,958,0,1
3293,-845.0,1000,0,0
3294,-867.0,1000,1,0
3295,-333.0,418,0,1
3296,-839.0,1000,0,0
3297,-427.0,531,0,1
3298,-443.0,540,0,1
3299,-275.0,367,0,1
3300,-543.0,674,0,1
3301,-445.0,552,0,1
3302,-277.0,365,0,1
3303,-852.0,1000,0,0
3304,-786.0,960,1,1
3305,-845.0,1000,0,0
3306,-852.0,1000,0,0
3307,-859.0,1000,0,0
3308,-784.0,949,0,1
3309,-836.0,1000,0,0
3310,-491.0,617,0,1
3311,-405.0,521,0,1
3312,-651.0,814,0,1
3313,-660.0,801,0,1
3314,-191.0,259,0,1
3315,-325.0,403,1,1
3316,-838.0,1000,0,0
3317,-856.0,1000,0,0
3318,-329.0,428,0,1
3319,-460.0,581,0,1
3320,-287.0,374,0,1
3321,-861.0,1000,0,0
3322,-426.0,537,0,1
3323,-240.0,321,0,1
3324,-496.0,606,0,1
3325,-342.0,437,0,1
3326,-498.0,614,0,1
3327,-843.0,1000,0,0
3328,-471.0,588,0,1
3329,-193.0,257,0,1
3330,-535.0,673,0,1
3331,-487.0,596,0,1
3332,-752.0,927,0,1
3333,-252.0,341,0,1
3334,-397.0,510,0,1
3335,-846.0,1000,0,0
3336,-313.0,406,0,1
3337,-674.0,834,0,1
3338,-582.0,713,0,1
3339,-503.0,638,0,1
3340,-419.0,520,0,1
3341,-846.0,1000,0,0
3342,-448.0,570,0,1
3343,-515.0,632,0,1
3344,-549.0,665,0,1
3345,-471.0,588,0,1
3346,-410.0,509,0,1
3347,-151.0,210,0,1
3348,-368.0,479,0,1
3349,-323.0,415,0,1
3350,-393.0,501,0,1
3351,-476.0,596,0,1
3352,-728.0,907,0,1
3353,-773.0,950,0,1
3354,-325.0,405,0,1
3355,-726.0,887,0,1
3356,-432.0,536,0,1
3357,-301.0,384,0,1
3358,-723.0,893,0,1
3359,-410.0,524,0,1
3360,-423.0,530,0,1
3361,-368.0,471,0,1
3362,-404.0,496,0,1
3363,-704.0,875,0,1
3364,-388.0,477,0,1
3365,-291.0,382,0,1
3366,-463.0,583,0,1
3367,-751.0,933,0,1
3368,-571.0,710,0,1
3369,-506.0,637,0,1
3370,-835.0,1000,0,0
3371,-289.0,371,0,1
3372,-840.0,1000,0,0
3373,-561.0,686,0,1
3374,-848.0,1000,1,0
3375,-555.0,684,0,1
3376,-415.0,500,0,1
3377,-132.0,176,0,1
3378,-445.0,565,0,1
3379,-476.0,614,0,1
3380,-214.0,300,0,1
3381,-806.0,991,0,1
3382,-609.0,757,1,1
3383,-493.0,620,0,1
3384,-434.0,538,0,1
3385,-607.0,762,0,1
3386,-447.0,559,0,1
3387,-567.0,703,0,1
3388,-288.0,372,0,1
3389,-411.0,519,0,1
3390,-459.0,571,0,1
3391,-460.0,565,0,1
3392,-618.0,765,0,1
3393,-456.0,569,0,1
3394,-854.0,1000,0,0
3395,-758.0,918,0,1
3396,-833.0,1000,0,0
3397,-831.0,1000,0,0
3398,-425.0,537,0,1
3399,-430.0,546,0,1
3400,-361.0,464,0,1
3401,-558.0,707,0,1
3402,-511.0,640,0,1
3403,-140.0,201,0,1
3404,-331.0,434,0,1
3405,-198.0,270,0,1
3406,-832.0,1000,0,0
3407,-427.0,552,0,1
3408,-734.0,897,0,1
3409,-309.0,389,0,1
3410,-463.0,565,0,1
3411,-481.0,597,0,1
3412,-343.0,459,0,1
3413,-369.0,481,0,1
3414,-62.0,103,0,1
3415,-352.0,435,0,1
3416,-269.0,356,0,1
3417,-197.0,269,0,1
3418,-212.0,292,0,1
3419,-245.0,334,0,1
3420,-581.0,734,0,1
3421,-289.0,372,0,1
3422,-806.0,983,0,1
3423,-321.0,409,0,1
3424,-577.0,727,0,1
3425,-300.0,386,0,1
3426,-445.0,556,0,1
3427,-323.0,432,0,1
3428,-190.0,261,0,1
3429,-430.0,551,0,1
3430,-474.0,573,1,1
3431,-351.0,463,0,1
3432,-605.0,746,0,1
3433,-639.0,782,0,1
3434,-390.0,499,0,1
3435,-847.0,1000,0,0
3436,-538.0,685,0,1
3437,-819.0,1000,0,0
3438,-405.0,501,0,1
3439,-843.0,994,0,1
3440,-187.0,258,0,1
3441,-839.0,1000,0,0
3442,-526.0,647,0,1
3443,-807.0,980,0,1
3444,-202.0,272,0,1
3445,-290.0,385,0,1
3446,-855.0,1000,0,0
3447,-714.0,875,0,1
3448,-249.0,329,0,1
3449,-341.0,442,0,1
3450,-603.0,738,0,1
3451,-299.0,395,0,1
3452,-555.0,685,0,1
3453,-655.0,824,0,1
3454,-790.0,958,0,1
3455,-839.0,1000,0,0
3456,-473.0,600,0,1
3457,-447.0,554,0,1
3458,-588.0,714,0,1
3459,-831.0,1000,0,0
3460,-506.0,622,0,1
3461,-529.0,650,0,1
3462,-846.0,1000,0,0
3463,-299.0,401,0,1
3464,-368.0,482,0,1
3465,-853.0,1000,1,0
3466,-253.0,337,0,1
3467,-791.0,965,0,1
3468,-344.0,451,0,1
3469,-498.0,616,0,1
3470,-179.0,247,0,1
3471,-831.0,1000,0,0
3472,-842.0,1000,0,0
3473,-343.0,448,0,1
3474,-330.0,433,0,1
3475,-824.0,1000,0,0
3476,-321.0,407,0,1
3477,-441.0,538,0,1
3478,-137.0,199,0,1
3479,-838.0,1000,0,0
3480,-276.0,371,0,1
3481,-252.0,334,0,1
3482,-309.0,396,0,1
3483,-539.0,656,0,1
3484,-709.0,886,0,1
3485,-541.0,677,0,1
3486,-759.0,937,0,1
3487,-306.0,386,0,1
3488,-809.0,987,0,1
3489,-737.0,886,0,1
3490,-122.0,176,0,1
3491,-265.0,348,0,1
3492,-845.0,1000,0,0
3493,-406.0,520,0,1
3494,-783.0,943,1,1
3495,-494.0,608,0,1
3496,-361.0,448,0,1
3497,-757.0,929,0,1
3498,-851.0,1000,0,0
3499,-186.0,251,0,1
3500,-842.0,1000,0,0
3501,-458.0,585,0,1
3502,-310.0,400,0,1
3503,-527.0,657,0,1
3504,-429.0,540,0,1
3505,-566.0,678,0,1
3506,-277.0,369,0,1
3507,-410.0,521,0,1
3508,-498.0,637,0,1
3509,-637.0,789,0,1
3510,-415.0,524,0,1
3511,-703.0,872,0,1
3512,-485.0,602,0,1
3513,-856.0,1000,0,0
3514,-800.0,978,0,1
3515,-437.0,544,0,1
3516,-412.0,499,0,1
3517,-133.0,193,0,1
3518,-467.0,593,0,1
3519,-855.0,1000,0,0
3520,-416.0,519,0,1
3521,-847.0,1000,0,0
3522,-184.0,243,0,1
3523,-347.0,442,0,1
3524,-417.0,531,0,1
3525,-838.0,1000,0,0
3526,-442.0,539,1,1
