Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
4599,-1189.0,481,81,1,0
4600,-1429.0,613,93,1,0
4601,-1414.0,544,99,1,0
4602,-2368.0,1000,152,0,0
4603,-918.0,345,66,1,0
4604,-1033.0,406,72,1,0
4605,-2413.0,1000,157,0,0
4606,-2359.0,1000,151,0,0
4607,-2413.0,1000,157,0,0
4608,-990.0,354,73,1,0
4609,-1593.0,633,109,1,0
4610,-2152.0,1000,128,0,0
4611,-2395.0,985,159,1,0
4612,-916.0,370,63,1,0
4613,-1616.0,710,103,1,0
4614,-1805.0,755,119,1,0
4615,-803.0,329,55,1,0
4616,-1543.0,610,106,1,0
4617,-2009.0,833,133,1,0
4618,-2197.0,1000,133,0,0
4619,-1188.0,462,83,1,0
4620,-952.0,343,70,1,0
4621,-2131.0,856,144,1,0
4622,-752.0,287,54,1,0
4623,-771.0,288,56,1,0
4624,-2602.0,1000,178,0,0
4625,-908.0,380,61,1,0
4626,-1490.0,656,95,1,0
4627,-1124.0,506,71,1,0
4628,-1345.0,574,88,1,0
4629,-1725.0,783,107,1,0
4630,-953.0,416,62,1,0
4631,-712.0,274,51,1,0
4632,-1143.0,462,78,1,0
4633,-1069.0,433,73,1,0
4634,-1720.0,661,120,1,0
4635,-2170.0,841,150,1,0
4636,-1102.0,439,76,1,0
4637,-1273.0,565,81,1,0
4638,-2359.0,1000,151,0,0
4639,-2278.0,1000,142,0,0
4640,-2386.0,1000,154,0,0
4641,-2395.0,1000,155,0,0
4642,-2467.0,1000,163,0,0
4643,-1852.0,730,127,1,0
4644,-1341.0,543,91,1,0
4645,-2282.0,917,154,1,0
4646,-1555.0,631,105,1,0
4647,-2386.0,1000,154,0,0
4648,-2341.0,1000,149,0,0
4649,-2024.0,848,133,1,0
4650,-1366.0,586,89,1,0
4651,-2323.0,1000,147,0,0
4652,-1346.0,575,88,1,0
4653,-2395.0,1000,155,0,0
4654,-449.0,191,31,1,0
4655,-1239.0,585,75,1,0
4656,-1272.0,564,81,1,0
4657,-2395.0,1000,155,0,0
4658,-2359.0,1000,151,0,0
4659,-2260.0,1000,140,0,0
4660,-1551.0,600,108,1,0
4661,-1007.0,434,66,1,0
4662,-1257.0,486,88,1,0
4663,-1038.0,393,74,1,0
4664,-1424.0,536,101,1,0
4665,-1653.0,720,106,1,0
4666,-1295.0,488,92,1,0
4667,-966.0,384,67,1,0
4668,-1717.0,712,114,1,0
4669,-1913.0,764,130,1,0
4670,-2457.0,966,168,1,0
4671,-1529.0,668,98,1,0
4672,-721.0,310,48,1,0
4673,-926.0,362,65,1,0
4674,-2332.0,1000,148,0,0
4675,-1059.0,423,73,1,0
4676,-1050.0,405,74,1,0
4677,-929.0,338,68,1,0
4678,-2229.0,900,150,1,0
4679,-2267.0,920,152,1,0
4680,-1507.0,628,100,1,0
4681,-2404.0,967,162,1,0
4682,-2413.0,958,164,1,0
4683,-566.0,218,41,1,0
4684,-1068.0,423,74,1,0
4685,-1537.0,613,105,1,0
4686,-2512.0,1000,168,0,0
4687,-2314.0,1000,146,0,0
4688,-1239.0,558,78,1,0
4689,-2164.0,943,138,1,0
4690,-2299.0,934,154,1,0
4691,-1498.0,592,103,1,0
4692,-1028.0,383,74,1,0
4693,-1240.0,469,88,1,0
4694,-2521.0,1000,169,0,0
4695,-1067.0,404,76,1,0
4696,-1612.0,661,108,1,0
4697,-2350.0,1000,150,0,0
4698,-375.0,162,26,1,0
4699,-965.0,392,66,1,0
4700,-1469.0,563,103,1,0
4701,-2323.0,1000,147,0,0
4702,-1590.0,630,109,1,0
4703,-906.0,387,60,1,0
4704,-2611.0,1000,179,0,0
4705,-1123.0,433,79,1,0
4706,-2287.0,1000,143,0,0
4707,-2323.0,922,158,1,0
4708,-1095.0,423,77,1,0
4709,-1433.0,617,93,1,0
4710,-2305.0,1000,145,0,0
4711,-2287.0,1000,143,0,0
4712,-1403.0,542,98,1,0
4713,-1255.0,502,86,1,0
4714,-2449.0,1000,161,0,0
4715,-1122.0,432,79,1,0
4716,-1160.0,425,84,1,0
4717,-1210.0,466,85,1,0
4718,-358.0,181,22,1,0
4719,-2305.0,1000,145,0,0
4720,-2503.0,1000,167,0,0
4721,-2215.0,1000,135,0,0
4722,-726.0,279,52,1,0
4723,-1500.0,567,106,1,0
4724,-936.0,345,68,1,0
4725,-2198.0,932,143,1,0
4726,-453.0,186,32,1,0
4727,-2422.0,1000,158,0,0
4728,-2110.0,853,142,1,0
4729,-2358.0,894,165,1,0
4730,-2557.0,1000,173,0,0
4731,-2287.0,1000,143,0,0
4732,-2318.0,998,149,1,0
4733,-2341.0,1000,149,0,0
4734,-1179.0,462,82,1,0
4735,-2260.0,1000,140,0,0
4736,-1584.0,660,105,1,0
4737,-2338.0,946,157,1,0
4738,-1399.0,583,93,1,0
4739,-1145.0,536,70,1,0
4740,-1876.0,727,130,1,0
4741,-758.0,293,54,1,0
4742,-2215.0,1000,135,0,0
4743,-1775.0,698,122,1,0
4744,-1478.0,644,95,1,0
4745,-963.0,363,69,1,0
4746,-1087.0,406,78,1,0
4747,-1170.0,453,82,1,0
4748,-1447.0,613,95,1,0
4749,-1554.0,612,107,1,0
4750,-696.0,258,51,1,0
4751,-2557.0,1000,173,0,0
4752,-2300.0,917,156,1,0
4753,-1184.0,449,84,1,0
4754,-1319.0,494,94,1,0
4755,-1457.0,650,92,1,0
4756,-1216.0,472,85,1,0
4757,-1233.0,561,77,1,0
4758,-2332.0,1000,148,0,0
4759,-1269.0,489,89,1,0
4760,-2101.0,871,139,1,0
4761,-1442.0,590,97,1,0
4762,-773.0,308,54,1,0
4763,-1245.0,555,79,1,0
4764,-2404.0,1000,156,0,0
4765,-2139.0,882,142,1,0
4766,-1469.0,599,99,1,0
4767,-2296.0,1000,144,0,0
4768,-1193.0,476,82,1,0
4769,-549.0,264,34,1,0
4770,-2395.0,1000,155,0,0
4771,-1061.0,380,78,1,0
4772,-780.0,297,56,1,0
4773,-924.0,414,59,1,0
4774,-2131.0,829,147,1,0
4775,-2179.0,841,151,1,0
4776,-1543.0,637,103,1,0
4777,-817.0,334,56,1,0
4778,-1321.0,559,87,1,0
4779,-1343.0,581,87,1,0
4780,-1361.0,581,89,1,0
4781,-981.0,390,68,1,0
4782,-1254.0,501,86,1,0
4783,-854.0,380,55,1,0
4784,-1562.0,593,110,1,0
4785,-1444.0,646,91,1,0
4786,-2413.0,1000,157,0,0
4787,-1253.0,536,82,1,0
4788,-630.0,264,43,1,0
4789,-1309.0,520,90,1,0
4790,-2377.0,1000,153,0,0
4791,-1387.0,535,97,1,0
4792,-2431.0,1000,159,0,0
4793,-2077.0,775,147,1,0
4794,-798.0,306,57,1,0
4795,-1533.0,600,106,1,0
4796,-1484.0,578,103,1,0
4797,-2146.0,853,146,1,0
4798,-1140.0,432,81,1,0
4799,-1555.0,685,99,1,0
4800,-2314.0,1000,146,0,0
4801,-706.0,268,51,1,0
4802,-2442.0,996,163,1,0
4803,-2431.0,1000,159,0,0
4804,-1297.0,535,87,1,0
4805,-1256.0,521,84,1,0
4806,-2251.0,1000,139,0,0
4807,-2367.0,930,162,1,0
4808,-2404.0,1000,156,0,0
4809,-1329.0,477,97,1,0
4810,-2413.0,1000,157,0,0
4811,-936.0,408,61,1,0
4812,-2260.0,1000,140,0,0
4813,-1182.0,447,84,1,0
4814,-2413.0,1000,157,0,0
4815,-1718.0,731,112,1,0
4816,-2002.0,835,132,1,0
4817,-1033.0,433,69,1,0
4818,-2449.0,1000,161,0,0
4819,-2314.0,1000,146,0,0
4820,-2352.0,996,153,1,0
4821,-980.0,434,63,1,0
4822,-2449.0,1000,161,0,0
4823,-2512.0,1000,168,0,0
4824,-889.0,343,63,1,0
4825,-426.0,195,28,1,0
4826,-1313.0,524,90,1,0
4827,-1501.0,640,98,1,0
4828,-1313.0,533,89,1,0
4829,-998.0,416,67,1,0
4830,-1074.0,420,75,1,0
4831,-917.0,407,59,1,0
4832,-855.0,372,56,1,0
4833,-1721.0,788,106,1,0
4834,-1375.0,541,95,1,0
4835,-357.0,144,26,1,0
4836,-1185.0,450,84,1,0
4837,-868.0,349,60,1,0
4838,-1256.0,566,79,1,0
4839,-1072.0,391,78,1,0
4840,-2411.0,974,162,1,0
4841,-2404.0,1000,156,0,0
4842,-2359.0,1000,151,0,0
4843,-1263.0,492,88,1,0
4844,-2323.0,1000,147,0,0
4845,-1199.0,464,84,1,0
4846,-1775.0,788,112,1,0
4847,-1415.0,599,93,1,0
4848,-1411.0,559,97,1,0
4849,-1235.0,509,83,1,0
4850,-2364.0,963,158,1,0
4851,-776.0,302,55,1,0
4852,-986.0,386,69,1,0
4853,-1629.0,669,109,1,0
4854,-1365.0,522,96,1,0
4855,-1363.0,529,95,1,0
4856,-794.0,311,56,1,0
4857,-1421.0,551,99,1,0
4858,-1146.0,510,73,1,0
4859,-849.0,321,61,1,0
4860,-1094.0,395,80,1,0
4861,-1026.0,390,73,1,0
4862,-1995.0,792,136,1,0
4863,-2341.0,1000,149,0,0
4864,-983.0,401,67,1,0
4865,-1046.0,428,71,1,0
4866,-911.0,356,64,1,0
4867,-2350.0,1000,150,0,0
4868,-2521.0,1000,169,0,0
4869,-1249.0,478,88,1,0
4870,-1439.0,578,98,1,0
4871,-1957.0,826,128,1,0
4872,-1590.0,675,104,1,0
4873,-2422.0,1000,158,0,0
4874,-2485.0,1000,165,0,0
4875,-1397.0,617,89,1,0
4876,-1494.0,624,99,1,0
4877,-1192.0,484,81,1,0
4878,-1327.0,538,90,1,0
4879,-2386.0,1000,154,0,0
4880,-2177.0,866,148,1,0
4881,-414.0,174,29,1,0
4882,-1299.0,609,79,1,0
4883,-1218.0,546,77,1,0
4884,-2157.0,873,145,1,0
4885,-969.0,378,68,1,0
4886,-2269.0,1000,141,0,0
4887,-1252.0,490,87,1,0
4888,-2629.0,1000,181,0,0
4889,-581.0,224,42,1,0
4890,-946.0,355,68,1,0
4891,-1305.0,534,88,1,0
4892,-1023.0,405,71,1,0
4893,-1488.0,582,103,1,0
4894,-738.0,273,54,1,0
4895,-2359.0,1000,151,0,0
4896,-2196.0,885,148,1,0
4897,-922.0,385,62,1,0
4898,-2223.0,975,141,1,0
4899,-2395.0,1000,155,0,0
4900,-2404.0,1000,156,0,0
4901,-575.0,218,42,1,0
4902,-2413.0,1000,157,0,0
4903,-2198.0,932,143,1,0
4904,-1898.0,821,122,1,0
4905,-1371.0,555,93,1,0
4906,-2189.0,869,149,1,0
4907,-1150.0,460,79,1,0
4908,-2464.0,1000,165,1,0
4909,-2332.0,1000,148,0,0
4910,-2305.0,1000,145,0,0
4911,-1364.0,494,99,1,0
4912,-1355.0,584,88,1,0
4913,-2305.0,1000,145,0,0
4914,-2431.0,1000,159,0,0
4915,-2404.0,1000,156,0,0
4916,-2395.0,1000,155,0,0
4917,-896.0,332,65,1,0
4918,-1456.0,577,100,1,0
4919,-1787.0,764,116,1,0
4920,-1976.0,809,132,1,0
4921,-1280.0,545,84,1,0
4922,-2350.0,1000,150,0,0
4923,-1251.0,498,86,1,0
4924,-2422.0,1000,158,0,0
4925,-2287.0,1000,143,0,0
4926,-1637.0,704,106,1,0
4927,-1586.0,671,104,1,0
4928,-1449.0,642,92,1,0
4929,-2395.0,1000,155,0,0
4930,-832.0,295,62,1,0
4931,-1576.0,652,105,1,0
4932,-1241.0,488,86,1,0
4933,-1200.0,519,78,1,0
4934,-2409.0,999,159,1,0
4935,-1736.0,767,110,1,0
4936,-1151.0,443,81,1,0
4937,-2359.0,1000,151,0,0
4938,-2449.0,1000,161,0,0
4939,-1200.0,492,81,1,0
4940,-2296.0,1000,144,0,0
4941,-1391.0,503,101,1,0
4942,-2196.0,894,147,1,0
4943,-701.0,290,48,1,0
4944,-1564.0,658,103,1,0
4945,-2296.0,1000,144,0,0
4946,-2188.0,1000,132,0,0
4947,-935.0,371,65,1,0
4948,-2296.0,1000,144,0,0
4949,-1635.0,729,103,1,0
4950,-1375.0,577,91,1,0
4951,-993.0,357,73,1,0
4952,-1979.0,758,138,1,0
4953,-2449.0,1000,161,0,0
4954,-2404.0,1000,156,0,0
4955,-1192.0,520,77,1,0
4956,-1265.0,557,81,1,0
4957,-2305.0,1000,145,0,0
4958,-1177.0,460,82,1,0
4959,-1463.0,611,97,1,0
4960,-1184.0,494,79,1,0
4961,-1510.0,586,105,1,0
4962,-1024.0,415,70,1,0
4963,-2395.0,1000,155,0,0
4964,-2476.0,1000,164,0,0
4965,-1389.0,582,92,1,0
4966,-2386.0,1000,154,0,0
4967,-640.0,256,45,1,0
4968,-2404.0,1000,156,0,0
4969,-1229.0,485,85,1,0
4970,-2386.0,1000,154,0,0
4971,-1007.0,380,72,1,0
4972,-1953.0,786,132,1,0
4973,-885.0,366,60,1,0
4974,-706.0,268,51,1,0
4975,-2350.0,1000,150,0,0
4976,-2195.0,875,149,1,0
4977,-2333.0,914,160,1,0
4978,-917.0,389,61,1,0
4979,-2287.0,1000,143,0,0
4980,-976.0,394,67,1,0
4981,-2081.0,914,132,1,0
4982,-1258.0,514,85,1,0
4983,-1499.0,719,89,1,0
4984,-1288.0,481,92,1,0
4985,-533.0,212,38,1,0
4986,-2467.0,1000,163,0,0
4987,-2287.0,1000,143,0,0
4988,-2341.0,1000,149,0,0
4989,-1664.0,623,118,1,0
4990,-2032.0,847,134,1,0
4991,-2431.0,1000,159,0,0
4992,-1016.0,434,67,1,0
4993,-2260.0,1000,140,0,0
4994,-2404.0,1000,156,0,0
4995,-2328.0,981,152,1,0
4996,-2395.0,1000,155,0,0
4997,-1241.0,506,84,1,0
4998,-2441.0,995,163,1,0
4999,-2503.0,1000,167,0,0
5000,-2340.0,957,156,1,0
5001,-2168.0,911,142,1,0
5002,-1741.0,754,112,1,0
5003,-1252.0,499,86,1,0
5004,-1581.0,612,110,1,0
5005,-964.0,373,68,1,0
5006,-1506.0,627,100,1,0
5007,-1276.0,541,84,1,0
5008,-2209.0,952,142,1,0
5009,-1069.0,442,72,1,0
5010,-2327.0,917,159,1,0
5011,-1761.0,738,116,1,0
5012,-901.0,355,63,1,0
5013,-1040.0,449,68,1,0
5014,-2332.0,1000,148,0,0
5015,-2296.0,1000,144,0,0
5016,-1517.0,692,94,1,0
5017,-1093.0,475,71,1,0
5018,-1720.0,760,109,1,0
5019,-151.0,82,10,1,0
5020,-1379.0,527,97,1,0
5021,-723.0,285,51,1,0
5022,-1497.0,564,106,1,0
5023,-1265.0,476,90,1,0
5024,-332.0,137,24,1,0
5025,-1184.0,476,81,1,0
5026,-2341.0,1000,149,0,0
5027,-722.0,266,53,1,0
5028,-723.0,285,51,1,0
5029,-1991.0,788,136,1,0
5030,-2395.0,1000,155,0,0
5031,-1021.0,430,68,1,0
5032,-1058.0,386,77,1,0
5033,-2305.0,1000,145,0,0
5034,-2512.0,1000,168,0,0
5035,-407.0,185,27,1,0
5036,-2404.0,1000,156,0,0
5037,-1134.0,444,79,1,0
5038,-2354.0,962,157,1,0
5039,-1163.0,455,81,1,0
5040,-1307.0,554,86,1,0
5041,-1342.0,490,97,1,0
5042,-2404.0,1000,156,0,0
5043,-2503.0,1000,167,0,0
5044,-977.0,458,60,1,0
5045,-1777.0,781,113,1,0
5046,-945.0,372,66,1,0
5047,-1965.0,762,136,1,0
5048,-1778.0,773,114,1,0
5049,-711.0,282,50,1,0
5050,-644.0,260,45,1,0
5051,-1292.0,557,84,1,0
5052,-2332.0,1000,148,0,0
5053,-2404.0,1000,156,0,0
5054,-547.0,226,38,1,0
5055,-2281.0,934,152,1,0
5056,-1601.0,641,109,1,0
5057,-1489.0,610,100,1,0
5058,-1526.0,620,103,1,0
5059,-246.0,114,17,1,0
5060,-864.0,327,62,1,0
5061,-2015.0,785,139,1,0
5062,-1458.0,570,101,1,0
5063,-2548.0,1000,172,0,0
5064,-1655.0,686,110,1,0
5065,-2485.0,1000,165,0,0
5066,-2287.0,1000,143,0,0
5067,-1498.0,601,102,1,0
5068,-1313.0,497,93,1,0
5069,-1260.0,453,92,1,0
5070,-1416.0,582,95,1,0
5071,-1433.0,617,93,1,0
5072,-2316.0,969,152,1,0
5073,-1224.0,435,90,1,0
5074,-726.0,288,51,1,0
5075,-1209.0,483,83,1,0
5076,-1048.0,412,73,1,0
5077,-1277.0,461,93,1,0
5078,-2422.0,1000,158,0,0
5079,-2413.0,1000,157,0,0
5080,-1380.0,573,92,1,0
5081,-260.0,119,18,1,0
5082,-2530.0,1000,170,0,0
5083,-2476.0,1000,164,0,0
5084,-925.0,379,63,1,0
5085,-2305.0,1000,145,0,0
5086,-2377.0,1000,153,0,0
5087,-2503.0,1000,167,0,0
5088,-1463.0,638,94,1,0
5089,-2359.0,1000,151,0,0
5090,-2431.0,1000,159,0,0
5091,-1104.0,396,81,1,0
5092,-2368.0,1000,152,0,0
5093,-1801.0,697,125,1,0
5094,-1528.0,622,103,1,0
5095,-1052.0,425,72,1,0
5096,-1726.0,712,115,1,0
5097,-813.0,330,56,1,0
5098,-1930.0,808,127,1,0
5099,-2413.0,1000,157,0,0
5100,-908.0,380,61,1,0
5101,-2401.0,955,163,1,0
5102,-1255.0,511,85,1,0
5103,-1507.0,610,102,1,0
5104,-984.0,393,68,1,0
5105,-500.0,206,35,1,0
5106,-2359.0,1000,151,0,0
5107,-1625.0,710,104,1,0
5108,-1371.0,573,91,1,0
5109,-2557.0,1000,173,0,0
5110,-1470.0,582,101,1,0
5111,-1333.0,490,96,1,0
5112,-1676.0,734,107,1,0
5113,-1105.0,469,73,1,0
5114,-2395.0,1000,155,0,0
5115,-2176.0,820,153,1,0
5116,-1648.0,697,108,1,0
5117,-2323.0,1000,147,0,0
5118,-2386.0,1000,154,0,0
5119,-1462.0,574,101,1,0
5120,-2386.0,976,159,1,0
5121,-1516.0,619,102,1,0
5122,-1563.0,621,107,1,0
5123,-2395.0,1000,155,0,0
5124,-1633.0,673,109,1,0
5125,-2226.0,906,149,1,0
5126,-1038.0,438,69,1,0
5127,-1206.0,480,83,1,0
5128,-1149.0,504,74,1,0
5129,-1921.0,754,132,1,0
5130,-2377.0,1000,153,0,0
5131,-1121.0,422,80,1,0
5132,-1932.0,828,125,1,0
5133,-1337.0,557,89,1,0
5134,-2307.0,915,157,1,0
5135,-751.0,286,54,1,0
5136,-1594.0,652,107,1,0
5137,-1130.0,449,78,1,0
5138,-1465.0,595,99,1,0
5139,-1630.0,724,103,1,0
5140,-1247.0,494,86,1,0
5141,-2269.0,913,153,1,0
5142,-1036.0,454,67,1,0
5143,-1439.0,596,96,1,0
5144,-1462.0,547,104,1,0
5145,-2476.0,1000,164,0,0
5146,-1716.0,684,117,1,0
5147,-1591.0,667,105,1,0
5148,-2323.0,1000,147,0,0
5149,-1086.0,405,78,1,0
5150,-1069.0,442,72,1,0
5151,-2359.0,1000,151,0,0
5152,-2440.0,1000,160,0,0
5153,-1865.0,761,125,1,0
5154,-967.0,430,62,1,0
5155,-2323.0,1000,147,0,0
5156,-1249.0,514,84,1,0
5157,-1516.0,601,104,1,0
5158,-2332.0,1000,148,0,0
5159,-1415.0,626,90,1,0
5160,-2494.0,1000,166,0,0
5161,-2422.0,1000,158,0,0
5162,-1130.0,431,80,1,0
5163,-1207.0,481,83,1,0
5164,-1158.0,423,84,1,0
5165,-1656.0,678,111,1,0
5166,-637.0,235,47,1,0
5167,-1167.0,468,80,1,0
5168,-2242.0,1000,138,0,0
5169,-2467.0,1000,163,0,0
5170,-1665.0,669,113,1,0
5171,-1379.0,536,96,1,0
5172,-2323.0,1000,147,0,0
5173,-1835.0,830,114,1,0
5174,-1534.0,619,104,1,0
5175,-865.0,355,59,1,0
5176,-1282.0,547,84,1,0
5177,-1188.0,462,83,1,0
5178,-2359.0,1000,151,0,0
5179,-432.0,156,33,1,0
5180,-2404.0,1000,156,0,0
5181,-2010.0,861,130,1,0
5182,-1941.0,801,129,1,0
5183,-2476.0,1000,164,0,0
5184,-1167.0,423,85,1,0
5185,-2503.0,1000,167,0,0
5186,-1015.0,406,70,1,0
5187,-2150.0,875,144,1,0
5188,-1678.0,691,112,1,0
5189,-1033.0,361,77,1,0
5190,-2206.0,1000,134,0,0
5191,-1024.0,415,70,1,0
5192,-995.0,386,70,1,0
5193,-978.0,441,62,1,0
5194,-2413.0,1000,157,0,0
5195,-1293.0,558,84,1,0
5196,-1430.0,614,93,1,0
5197,-2377.0,985,157,1,0
5198,-2286.0,912,155,1,0
5199,-1501.0,613,101,1,0
5200,-1188.0,435,86,1,0
5201,-2486.0,986,169,1,0
5202,-2370.0,969,158,1,0
5203,-909.0,363,63,1,0
5204,-1260.0,462,91,1,0
5205,-1360.0,544,93,1,0
5206,-2422.0,1000,158,0,0
5207,-1463.0,593,99,1,0
5208,-1539.0,606,106,1,0
5209,-2296.0,1000,144,0,0
5210,-2359.0,1000,151,0,0
5211,-917.0,362,64,1,0
5212,-1351.0,517,95,1,0
5213,-1459.0,598,98,1,0
5214,-1334.0,581,86,1,0
5215,-1638.0,696,107,1,0
5216,-2224.0,1000,136,0,0
5217,-1338.0,567,88,1,0
5218,-2305.0,1000,145,0,0
5219,-2431.0,1000,159,0,0
5220,-1291.0,493,91,1,0
5221,-1264.0,529,84,1,0
5222,-1308.0,582,83,1,0
5223,-2038.0,826,137,1,0
5224,-2467.0,1000,163,0,0
5225,-1359.0,588,88,1,0
5226,-1218.0,600,71,1,0
5227,-1356.0,531,94,1,0
5228,-1049.0,422,72,1,0
5229,-2296.0,1000,144,0,0
5230,-2060.0,866,135,1,0
5231,-2341.0,1000,149,0,0
5232,-2467.0,1000,163,0,0
5233,-2368.0,1000,152,0,0
5234,-1937.0,806,128,1,0
5235,-2406.0,951,164,1,0
5236,-2341.0,1000,149,0,0
5237,-1243.0,463,89,1,0
5238,-2251.0,1000,139,0,0
5239,-1316.0,545,88,1,0
5240,-248.0,125,16,1,0
5241,-1606.0,655,108,1,0
5242,-2197.0,1000,133,0,0
5243,-2323.0,1000,147,0,0
5244,-2344.0,961,156,1,0
5245,-2337.0,945,157,1,0
5246,-2309.0,935,155,1,0
5247,-2296.0,1000,144,0,0
5248,-1179.0,543,73,1,0
5249,-1096.0,415,78,1,0
5250,-1300.0,484,93,1,0
5251,-733.0,286,52,1,0
5252,-1195.0,496,80,1,0
5253,-1186.0,478,81,1,0
5254,-1324.0,580,85,1,0
5255,-899.0,344,64,1,0
5256,-1159.0,442,82,1,0
5257,-1652.0,683,110,1,0
5258,-2413.0,1000,157,0,0
5259,-1380.0,537,96,1,0
5260,-1223.0,488,84,1,0
5261,-2395.0,1000,155,0,0
5262,-760.0,295,54,1,0
5263,-2252.0,968,145,1,0
5264,-2449.0,1000,161,0,0
5265,-2395.0,1000,155,0,0
5266,-999.0,381,71,1,0
5267,-2413.0,1000,157,0,0
5268,-1375.0,532,96,1,0
5269,-2310.0,927,156,1,0
5270,-2260.0,1000,140,0,0
5271,-2406.0,978,161,1,0
5272,-1429.0,559,99,1,0
5273,-1143.0,408,84,1,0
5274,-1286.0,479,92,1,0
5275,-1155.0,519,73,1,0
5276,-1295.0,533,87,1,0
5277,-1357.0,595,87,1,0
5278,-2422.0,1000,158,0,0
5279,-1029.0,411,71,1,0
5280,-1510.0,658,97,1,0
5281,-1307.0,455,97,1,0
5282,-1311.0,522,90,1,0
5283,-1469.0,581,101,1,0
5284,-2104.0,883,138,1,0
5285,-1393.0,541,97,1,0
5286,-1107.0,471,73,1,0
5287,-1526.0,575,108,1,0
5288,-1407.0,591,93,1,0
5289,-1245.0,474,88,1,0
5290,-2359.0,1000,151,0,0
5291,-1709.0,776,106,1,0
5292,-1397.0,545,97,1,0
5293,-813.0,312,58,1,0
5294,-1108.0,400,81,1,0
5295,-2467.0,1000,163,0,0
5296,-1642.0,709,106,1,0
5297,-2378.0,959,160,1,0
5298,-1944.0,795,130,1,0
5299,-1285.0,532,86,1,0
5300,-2244.0,915,150,1,0
5301,-1281.0,537,85,1,0
5302,-2120.0,827,146,1,0
5303,-2479.0,961,171,1,0
5304,-1384.0,559,94,1,0
5305,-2368.0,1000,152,0,0
5306,-722.0,293,50,1,0
5307,-2476.0,1000,164,0,0
5308,-1441.0,526,104,1,0
5309,-1166.0,449,82,1,0
5310,-1205.0,443,87,1,0
5311,-2377.0,1000,153,0,0
5312,-2368.0,1000,152,0,0
5313,-1391.0,503,101,1,0
5314,-1594.0,679,104,1,0
5315,-2005.0,802,136,1,0
5316,-1652.0,656,113,1,0
5317,-2278.0,1000,142,0,0
5318,-2013.0,819,135,1,0
5319,-1202.0,512,79,1,0
5320,-2482.0,1000,167,1,0
5321,-2323.0,1000,147,0,0
5322,-2350.0,1000,150,0,0
5323,-1442.0,635,92,1,0
5324,-2431.0,1000,159,0,0
5325,-1477.0,589,101,1,0
5326,-1525.0,574,108,1,0
5327,-907.0,352,64,1,0
5328,-2158.0,901,142,1,0
5329,-956.0,392,65,1,0
5330,-2224.0,823,158,1,0
5331,-1445.0,557,101,1,0
5332,-2386.0,1000,154,0,0
5333,-1178.0,479,80,1,0
5334,-2032.0,838,135,1,0
5335,-1388.0,581,92,1,0
5336,-1528.0,703,94,1,0
5337,-1231.0,559,77,1,0
5338,-1009.0,364,74,1,0
5339,-2125.0,1000,125,0,0
5340,-1305.0,516,90,1,0
5341,-2187.0,921,143,1,0
5342,-1250.0,569,78,1,0
5343,-971.0,416,64,1,0
5344,-1492.0,667,94,1,0
5345,-1762.0,757,114,1,0
5346,-1246.0,511,84,1,0
5347,-1598.0,638,109,1,0
5348,-2494.0,1000,166,0,0
5349,-2461.0,997,165,1,0
5350,-1382.0,557,94,1,0
5351,-2422.0,1000,158,0,0
5352,-1283.0,503,89,1,0
5353,-2296.0,1000,144,0,0
5354,-2318.0,926,157,1,0
5355,-932.0,386,63,1,0
5356,-2467.0,1000,163,0,0
5357,-1246.0,466,89,1,0
5358,-333.0,174,20,1,0
5359,-797.0,314,56,1,0
5360,-933.0,369,65,1,0
5361,-2467.0,1000,163,0,0
5362,-1273.0,511,87,1,0
5363,-676.0,283,46,1,0
5364,-1490.0,647,96,1,0
5365,-566.0,227,40,1,0
5366,-2169.0,912,142,1,0
5367,-2024.0,803,138,1,0
5368,-2413.0,1000,157,0,0
5369,-1350.0,525,94,1,0
5370,-1383.0,549,95,1,0
5371,-877.0,358,60,1,0
5372,-2278.0,1000,142,0,0
5373,-1501.0,604,102,1,0
5374,-1554.0,612,107,1,0
5375,-902.0,329,66,1,0
5376,-2449.0,1000,161,0,0
5377,-2042.0,839,136,1,0
5378,-2530.0,1000,170,0,0
5379,-1908.0,777,128,1,0
5380,-1248.0,486,87,1,0
5381,-863.0,326,62,1,0
5382,-2422.0,1000,158,0,0
5383,-905.0,359,63,1,0
5384,-2305.0,1000,145,0,0
5385,-1290.0,573,82,1,0
5386,-2449.0,1000,161,0,0
5387,-2422.0,1000,158,0,0
5388,-1300.0,511,90,1,0
5389,-1106.0,461,74,1,0
5390,-2348.0,956,157,1,0
5391,-906.0,351,64,1,0
5392,-2413.0,1000,157,0,0
5393,-1724.0,674,119,1,0
5394,-1468.0,535,106,1,0
5395,-816.0,288,61,1,0
5396,-1428.0,612,93,1,0
5397,-2386.0,1000,154,0,0
5398,-2503.0,1000,167,0,0
5399,-2305.0,1000,145,0,0
5400,-648.0,237,48,1,0
5401,-787.0,304,56,1,0
5402,-1076.0,440,73,1,0
5403,-2283.0,936,152,1,0
5404,-2377.0,1000,153,0,0
5405,-946.0,400,63,1,0
5406,-1299.0,555,85,1,0
5407,-1228.0,484,85,1,0
5408,-1626.0,639,112,1,0
5409,-2395.0,1000,155,0,0
5410,-2393.0,974,160,1,0
5411,-1006.0,415,68,1,0
5412,-2319.0,954,154,1,0
5413,-2416.0,961,164,1,0
