Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
4570,-1383.0,558,94,1,True
4571,-2526.0,1071,164,1,True
4572,-2320.0,946,155,1,True
4573,-1416.0,546,99,1,True
4574,-1672.0,703,110,1,True
4575,-921.0,357,65,1,True
4576,-1121.0,467,75,1,True
4577,-1844.0,794,119,1,True
4578,-2210.0,872,151,1,True
4579,-1898.0,821,122,1,True
4580,-2459.0,1031,161,1,True
4581,-2275.0,856,160,1,True
4582,-2634.0,1134,169,1,True
4583,-2311.0,964,152,1,True
4584,-2070.0,867,136,1,True
4585,-653.0,260,46,1,True
4586,-3463.0,1423,229,1,True
4587,-2466.0,1011,164,1,True
4588,-1238.0,494,85,1,True
4589,-1206.0,507,80,1,True
4590,-1164.0,456,81,1,True
4591,-1077.0,405,77,1,True
4592,-1587.0,663,105,1,True
4593,-1853.0,794,120,1,True
4594,-1614.0,663,108,1,True
4595,-1314.0,498,93,1,True
4596,-1633.0,673,109,1,True
4597,-2458.0,1021,162,1,True
4598,-1995.0,774,138,1,True
4599,-1207.0,481,83,1,True
4600,-1506.0,618,101,1,True
4601,-1533.0,618,104,1,True
4602,-2217.0,915,147,1,True
4603,-2522.0,1130,157,1,True
4604,-878.0,332,63,1,True
4605,-1460.0,581,100,1,True
4606,-1936.0,832,125,1,True
4607,-1726.0,748,111,1,True
4608,-997.0,478,60,1,True
4609,-1346.0,629,82,1,True
4610,-1171.0,535,73,1,True
4611,-2736.0,1092,185,1,True
4612,-1465.0,559,103,1,True
4613,-1356.0,540,93,1,True
4614,-3495.0,1419,233,1,True
4615,-867.0,348,60,1,True
4616,-1576.0,679,102,1,True
4617,-1750.0,745,114,1,True
4618,-1658.0,743,104,1,True
4619,-1065.0,429,73,1,True
4620,-1301.0,512,90,1,True
4621,-1383.0,567,93,1,True
4622,-1012.0,367,74,1,True
4623,-786.0,303,56,1,True
4624,-2399.0,989,159,1,True
4625,-931.0,358,66,1,True
4626,-1390.0,592,91,1,True
4627,-1310.0,485,94,1,True
4628,-1009.0,373,73,1,True
4629,-2430.0,1029,158,1,True
4630,-1290.0,555,84,1,True
4631,-964.0,373,68,1,True
4632,-3069.0,1227,207,1,True
4633,-958.0,385,66,1,True
4634,-1364.0,602,87,1,True
4635,-1308.0,492,93,1,True
4636,-1234.0,490,85,1,True
4637,-2340.0,948,157,1,True
4638,-1601.0,668,106,1,True
4639,-2440.0,1003,162,1,True
4640,-2449.0,1012,162,1,True
4641,-2515.0,997,171,1,True
4642,-1609.0,694,104,1,True
4643,-2154.0,924,139,1,True
4644,-945.0,372,66,1,True
4645,-2654.0,1181,166,1,True
4646,-1760.0,719,118,1,True
4647,-1526.0,656,99,1,True
4648,-2361.0,1014,152,1,True
4649,-1494.0,633,98,1,True
4650,-1498.0,655,96,1,True
4651,-1748.0,797,108,1,True
4652,-2182.0,925,142,1,True
4653,-1816.0,721,124,1,True
4654,-1230.0,486,85,1,True
4655,-1186.0,487,80,1,True
4656,-1093.0,412,78,1,True
4657,-1466.0,560,103,1,True
4658,-2491.0,1009,167,1,True
4659,-1424.0,554,99,1,True
4660,-1686.0,627,120,1,True
4661,-1121.0,422,80,1,True
4662,-1317.0,546,88,1,True
4663,-1387.0,517,99,1,True
4664,-2201.0,872,150,1,True
4665,-1739.0,752,112,1,True
4666,-1356.0,513,96,1,True
4667,-1326.0,582,85,1,True
4668,-1624.0,655,110,1,True
4669,-2129.0,926,136,1,True
4670,-1385.0,560,94,1,True
4671,-1458.0,615,96,1,True
4672,-443.0,194,30,1,True
4673,-967.0,394,66,1,True
4674,-1462.0,610,97,1,True
4675,-1085.0,422,76,1,True
4676,-1087.0,451,73,1,True
4677,-1037.0,392,74,1,True
4678,-2338.0,910,161,1,True
4679,-1455.0,657,91,1,True
4680,-2444.0,1070,155,1,True
4681,-2419.0,1027,157,1,True
4682,-2248.0,964,145,1,True
4683,-730.0,283,52,1,True
4684,-891.0,336,64,1,True
4685,-1083.0,447,73,1,True
4686,-2549.0,1067,167,1,True
4687,-1331.0,479,97,1,True
4688,-1367.0,524,96,1,True
4689,-1836.0,696,129,1,True
4690,-1744.0,667,122,1,True
4691,-1689.0,684,114,1,True
4692,-1017.0,426,68,1,True
4693,-2563.0,1072,168,1,True
4694,-2101.0,853,141,1,True
4695,-794.0,284,59,1,True
4696,-1772.0,722,119,1,True
4697,-1526.0,656,99,1,True
4698,-1066.0,457,70,1,True
4699,-1521.0,606,104,1,True
4700,-2318.0,962,153,1,True
4701,-2373.0,954,160,1,True
4702,-1726.0,730,113,1,True
4703,-1203.0,495,81,1,True
4704,-2291.0,935,153,1,True
4705,-853.0,334,60,1,True
4706,-2170.0,832,151,1,True
4707,-2370.0,942,161,1,True
4708,-886.0,313,66,1,True
4709,-1433.0,617,93,1,True
4710,-2185.0,838,152,1,True
4711,-1556.0,650,103,1,True
4712,-2711.0,1121,179,1,True
4713,-1226.0,455,88,1,True
4714,-1542.0,582,109,1,True
4715,-665.0,263,47,1,True
4716,-1311.0,513,91,1,True
4717,-1350.0,570,89,1,True
4718,-392.0,179,26,1,True
4719,-3265.0,1288,222,1,True
4720,-2464.0,1009,164,1,True
4721,-1151.0,470,78,1,True
4722,-765.0,309,53,1,True
4723,-1073.0,446,72,1,True
4724,-1303.0,586,82,1,True
4725,-2454.0,1053,158,1,True
4726,-521.0,227,35,1,True
4727,-1925.0,767,131,1,True
4728,-1505.0,599,103,1,True
4729,-963.0,417,63,1,True
4730,-2249.0,884,154,1,True
4731,-2528.0,1046,167,1,True
4732,-1507.0,628,100,1,True
4733,-1312.0,604,81,1,True
4734,-861.0,369,57,1,True
4735,-1411.0,586,94,1,True
4736,-1982.0,761,138,1,True
4737,-2396.0,950,163,1,True
4738,-2444.0,1025,160,1,True
4739,-1360.0,562,91,1,True
4740,-1050.0,477,66,1,True
4741,-2512.0,1048,165,1,True
4742,-3146.0,1259,212,1,True
4743,-2206.0,904,147,1,True
4744,-1152.0,480,77,1,True
4745,-1583.0,650,106,1,True
4746,-2469.0,1077,157,1,True
4747,-1203.0,477,83,1,True
4748,-934.0,361,66,1,True
4749,-1320.0,531,90,1,True
4750,-1030.0,403,72,1,True
4751,-2342.0,995,152,1,True
4752,-2394.0,966,161,1,True
4753,-1171.0,445,83,1,True
4754,-1540.0,616,105,1,True
4755,-1288.0,499,90,1,True
4756,-339.0,135,25,1,True
4757,-1069.0,406,76,1,True
4758,-1618.0,667,108,1,True
4759,-959.0,413,63,1,True
4760,-1543.0,637,103,1,True
4761,-1274.0,467,92,1,True
4762,-690.0,270,49,1,True
4763,-1486.0,598,101,1,True
4764,-1350.0,516,95,1,True
4765,-2822.0,1106,193,1,True
4766,-2270.0,923,152,1,True
4767,-1672.0,721,108,1,True
4768,-3380.0,1457,216,1,True
4769,-2720.0,1067,186,1,True
4770,-2129.0,845,145,1,True
4771,-1573.0,631,107,1,True
4772,-1029.0,411,71,1,True
4773,-1340.0,632,81,1,True
4774,-1411.0,559,97,1,True
4775,-2638.0,1129,170,1,True
4776,-2554.0,1117,162,1,True
4777,-569.0,221,41,1,True
4778,-1640.0,716,105,1,True
4779,-1330.0,550,89,1,True
4780,-1319.0,548,88,1,True
4781,-1152.0,471,78,1,True
4782,-1520.0,659,98,1,True
4783,-1045.0,427,71,1,True
4784,-1476.0,561,104,1,True
4785,-1286.0,506,89,1,True
4786,-2425.0,970,164,1,True
4787,-1411.0,550,98,1,True
4788,-2694.0,1077,182,1,True
4789,-1002.0,402,69,1,True
4790,-1031.0,476,64,1,True
4791,-1264.0,502,87,1,True
4792,-2395.0,1039,153,1,True
4793,-1320.0,567,86,1,True
4794,-1063.0,436,72,1,True
4795,-1440.0,543,102,1,True
4796,-2612.0,1211,158,1,True
4797,-1728.0,723,114,1,True
4798,-1507.0,646,98,1,True
4799,-3516.0,1500,224,0,False
4800,-1760.0,692,121,1,True
4801,-1064.0,419,74,1,True
4802,-1643.0,692,108,1,True
4803,-2394.0,948,163,1,True
4804,-1366.0,568,91,1,True
4805,-1291.0,529,87,1,True
4806,-2557.0,1102,164,1,True
4807,-1940.0,782,131,1,True
4808,-3228.0,1377,208,1,True
4809,-1305.0,498,92,1,True
4810,-2395.0,1030,154,1,True
4811,-909.0,372,62,1,True
4812,-1584.0,633,108,1,True
4813,-2407.0,943,165,1,True
4814,-2309.0,908,158,1,True
4815,-1633.0,646,112,1,True
4816,-2921.0,1205,193,1,True
4817,-1508.0,620,101,1,True
4818,-2305.0,922,156,1,True
4819,-2047.0,844,136,1,True
4820,-904.0,358,63,1,True
4821,-839.0,293,63,1,True
4822,-1458.0,597,98,1,True
4823,-1336.0,520,93,1,True
4824,-1287.0,507,89,1,True
4825,-1166.0,440,83,1,True
4826,-1220.0,476,85,1,True
4827,-1433.0,590,96,1,True
4828,-1283.0,539,85,1,True
4829,-1227.0,483,85,1,True
4830,-1327.0,529,91,1,True
4831,-1070.0,443,72,1,True
4832,-1327.0,556,88,1,True
4833,-1431.0,525,103,1,True
4834,-2697.0,1188,170,1,True
4835,-674.0,272,47,1,True
4836,-1109.0,428,78,1,True
4837,-1007.0,398,70,1,True
4838,-2346.0,1017,150,1,True
4839,-1003.0,367,73,1,True
4840,-1213.0,478,84,1,True
4841,-1097.0,479,71,1,True
4842,-2621.0,1130,168,1,True
4843,-1288.0,508,89,1,True
4844,-1662.0,648,115,1,True
4845,-1155.0,438,82,1,True
4846,-1581.0,612,110,1,True
4847,-1253.0,545,81,1,True
4848,-1289.0,545,85,1,True
4849,-589.0,232,42,1,True
4850,-1041.0,414,72,1,True
4851,-729.0,273,53,1,True
4852,-2589.0,1125,165,1,True
4853,-1325.0,563,87,1,True
4854,-2162.0,860,147,1,True
4855,-2210.0,818,157,1,True
4856,-416.0,185,28,1,True
4857,-1216.0,508,81,1,True
4858,-995.0,404,68,1,True
4859,-1200.0,483,82,1,True
4860,-2646.0,1173,166,1,True
4861,-2536.0,1036,169,1,True
4862,-1824.0,729,124,1,True
4863,-1593.0,633,109,1,True
4864,-851.0,323,61,1,True
4865,-1001.0,446,64,1,True
4866,-1420.0,586,95,1,True
4867,-1686.0,717,110,1,True
4868,-807.0,324,56,1,True
4869,-1326.0,546,89,1,True
4870,-1165.0,475,79,1,True
4871,-2098.0,859,140,1,True
4872,-3320.0,1451,210,1,True
4873,-1402.0,505,102,1,True
4874,-1276.0,478,91,1,True
4875,-1200.0,519,78,1,True
4876,-1199.0,473,83,1,True
4877,-1538.0,587,108,1,True
4878,-1390.0,565,94,1,True
4879,-2507.0,1079,161,1,True
4880,-1981.0,769,137,1,True
4881,-1067.0,413,75,1,True
4882,-1006.0,388,71,1,True
4883,-2212.0,901,148,1,True
4884,-3249.0,1389,209,1,True
4885,-2233.0,895,151,1,True
4886,-1817.0,776,118,1,True
4887,-1178.0,443,84,1,True
4888,-2056.0,853,136,1,True
4889,-552.0,222,39,1,True
4890,-2622.0,1032,179,1,True
4891,-1709.0,731,111,1,True
4892,-1056.0,465,68,1,True
4893,-1462.0,610,97,1,True
4894,-508.0,205,36,1,True
4895,-3391.0,1441,219,1,True
4896,-1230.0,513,82,1,True
4897,-1395.0,579,93,1,True
4898,-1397.0,545,97,1,True
4899,-1794.0,744,119,1,True
4900,-1626.0,666,109,1,True
4901,-1148.0,467,78,1,True
4902,-2409.0,963,163,1,True
4903,-2330.0,920,159,1,True
4904,-2421.0,966,164,1,True
4905,-2103.0,927,133,1,True
4906,-2274.0,927,152,1,True
4907,-619.0,235,45,1,True
4908,-2370.0,969,158,1,True
4909,-2327.0,944,156,1,True
4910,-2574.0,1128,163,1,True
4911,-2427.0,981,163,1,True
4912,-964.0,373,68,1,True
4913,-1681.0,685,113,1,True
4914,-3489.0,1500,221,0,False
4915,-2068.0,811,142,1,True
4916,-2650.0,1132,171,1,True
4917,-409.0,169,29,1,True
4918,-2563.0,1054,170,1,True
4919,-2573.0,1136,162,1,True
4920,-1806.0,783,116,1,True
4921,-1083.0,402,78,1,True
4922,-1612.0,661,108,1,True
4923,-1251.0,534,82,1,True
4924,-1682.0,704,111,1,True
4925,-2531.0,1094,162,1,True
4926,-2349.0,930,160,1,True
4927,-2286.0,894,157,1,True
4928,-1201.0,529,77,1,True
4929,-2064.0,879,134,1,True
4930,-1199.0,482,82,1,True
4931,-2376.0,984,157,1,True
4932,-1593.0,651,107,1,True
4933,-1061.0,443,71,1,True
4934,-2582.0,1064,171,1,True
4935,-1301.0,539,87,1,True
4936,-1383.0,549,95,1,True
4937,-2022.0,792,139,1,True
4938,-2158.0,874,145,1,True
4939,-1139.0,431,81,1,True
4940,-2391.0,1026,154,1,True
4941,-1040.0,422,71,1,True
4942,-2445.0,1062,156,1,True
4943,-644.0,251,46,1,True
4944,-2342.0,914,161,1,True
4945,-1185.0,450,84,1,True
4946,-2345.0,971,155,1,True
4947,-757.0,328,50,1,True
4948,-2509.0,1099,159,1,True
4949,-2377.0,949,161,1,True
4950,-1385.0,560,94,1,True
4951,-877.0,358,60,1,True
4952,-3383.0,1388,224,1,True
4953,-2272.0,1006,143,1,True
4954,-1139.0,503,73,1,True
4955,-1268.0,560,81,1,True
4956,-3123.0,1299,205,1,True
4957,-2102.0,908,135,1,True
4958,-1519.0,667,97,1,True
4959,-1224.0,462,87,1,True
4960,-1411.0,640,88,1,True
4961,-1464.0,585,100,1,True
4962,-1336.0,556,89,1,True
4963,-2480.0,1016,165,1,True
4964,-1135.0,436,80,1,True
4965,-2645.0,1118,172,1,True
4966,-1556.0,686,99,1,True
4967,-846.0,336,59,1,True
4968,-2470.0,961,170,1,True
4969,-990.0,453,62,1,True
4970,-2600.0,1154,163,1,True
4971,-1013.0,440,66,1,True
4972,-2719.0,1147,177,1,True
4973,-1357.0,550,92,1,True
4974,-599.0,233,43,1,True
4975,-2622.0,1140,167,1,True
4976,-2797.0,1261,173,1,True
4977,-2644.0,1135,170,1,True
4978,-1029.0,420,70,1,True
4979,-2136.0,870,143,1,True
4980,-1072.0,508,65,1,True
4981,-2355.0,909,163,1,True
4982,-849.0,321,61,1,True
4983,-1379.0,590,90,1,True
4984,-1261.0,490,88,1,True
4985,-1134.0,489,74,1,True
4986,-2465.0,1046,160,1,True
4987,-1410.0,558,97,1,True
4988,-2562.0,1062,169,1,True
4989,-1963.0,760,136,1,True
4990,-1891.0,787,125,1,True
4991,-2339.0,929,159,1,True
4992,-1164.0,420,85,1,True
4993,-1202.0,512,79,1,True
4994,-3095.0,1253,207,1,True
4995,-900.0,372,61,1,True
4996,-2641.0,1150,168,1,True
4997,-1191.0,447,85,1,True
4998,-2162.0,968,135,1,True
4999,-2473.0,1000,166,1,True
5000,-2514.0,1050,165,1,True
5001,-2457.0,1011,163,1,True
5002,-1300.0,502,91,1,True
5003,-1241.0,551,79,1,True
5004,-922.0,376,63,1,True
5005,-1215.0,489,83,1,True
5006,-2686.0,1069,182,1,True
5007,-1257.0,513,85,1,True
5008,-1316.0,545,88,1,True
5009,-1261.0,589,77,1,True
5010,-1442.0,626,93,1,True
5011,-1230.0,612,71,1,True
5012,-1355.0,584,88,1,True
5013,-359.0,155,25,1,True
5014,-2182.0,871,148,1,True
5015,-1109.0,437,77,1,True
5016,-1349.0,551,91,1,True
5017,-1460.0,581,100,1,True
5018,-1325.0,500,94,1,True
5019,-2797.0,1135,187,1,True
5020,-1347.0,567,89,1,True
5021,-907.0,370,62,1,True
5022,-1643.0,755,101,1,True
5023,-2407.0,988,160,1,True
5024,-1309.0,565,85,1,True
5025,-1151.0,506,74,1,True
5026,-1704.0,699,114,1,True
5027,-1033.0,370,76,1,True
5028,-969.0,405,65,1,True
5029,-1510.0,595,104,1,True
5030,-1190.0,464,83,1,True
5031,-961.0,388,66,1,True
5032,-1374.0,585,90,1,True
5033,-1759.0,763,113,1,True
5034,-1559.0,617,107,1,True
5035,-561.0,231,39,1,True
5036,-2161.0,904,142,1,True
5037,-1238.0,467,88,1,True
5038,-1590.0,648,107,1,True
5039,-2441.0,1004,162,1,True
5040,-2160.0,939,138,1,True
5041,-1407.0,627,89,1,True
5042,-3370.0,1402,221,1,True
5043,-2660.0,1214,163,1,True
5044,-1254.0,465,90,1,True
5045,-1569.0,618,108,1,True
5046,-1027.0,409,71,1,True
5047,-1568.0,662,103,1,True
5048,-1334.0,599,84,1,True
5049,-972.0,381,68,1,True
5050,-666.0,264,47,1,True
5051,-1070.0,461,70,1,True
5052,-1725.0,738,112,1,True
5053,-2598.0,1152,163,1,True
5054,-1096.0,433,76,1,True
5055,-1679.0,719,109,1,True
5056,-1875.0,843,117,1,True
5057,-1207.0,472,84,1,True
5058,-1888.0,775,126,1,True
5059,-686.0,248,51,1,True
5060,-948.0,393,64,1,True
5061,-2171.0,851,149,1,True
5062,-1495.0,598,102,1,True
5063,-1282.0,583,80,1,True
5064,-1337.0,521,93,1,True
5065,-1318.0,484,95,1,True
5066,-2198.0,941,142,1,True
5067,-2302.0,937,154,1,True
5068,-947.0,401,63,1,True
5069,-742.0,304,51,1,True
5070,-1381.0,538,96,1,True
5071,-3128.0,1295,206,1,True
5072,-2543.0,1079,165,1,True
5073,-1314.0,561,86,1,True
5074,-849.0,321,61,1,True
5075,-933.0,369,65,1,True
5076,-868.0,313,64,1,True
5077,-1111.0,421,79,1,True
5078,-1740.0,726,115,1,True
5079,-1243.0,490,86,1,True
5080,-1390.0,574,93,1,True
5081,-997.0,370,72,1,True
5082,-984.0,393,68,1,True
5083,-1500.0,621,100,1,True
5084,-1441.0,571,99,1,True
5085,-2894.0,1295,180,1,True
5086,-1572.0,621,108,1,True
5087,-1383.0,558,94,1,True
5088,-1461.0,618,96,1,True
5089,-1425.0,564,98,1,True
5090,-3164.0,1277,212,1,True
5091,-2332.0,1003,150,1,True
5092,-2333.0,950,156,1,True
5093,-1631.0,716,104,1,True
5094,-1383.0,612,88,1,True
5095,-1253.0,518,84,1,True
5096,-2864.0,1229,184,1,True
5097,-947.0,392,64,1,True
5098,-2423.0,1004,160,1,True
5099,-2428.0,982,163,1,True
5100,-2486.0,1094,157,1,True
5101,-2376.0,939,162,1,True
5102,-851.0,341,59,1,True
5103,-1538.0,641,102,1,True
5104,-2103.0,918,134,1,True
5105,-804.0,321,56,1,True
5106,-2717.0,1199,171,1,True
5107,-1509.0,621,101,1,True
5108,-1226.0,482,85,1,True
5109,-1029.0,411,71,1,True
5110,-2376.0,948,161,1,True
5111,-1629.0,651,111,1,True
5112,-1323.0,543,89,1,True
5113,-1594.0,643,108,1,True
5114,-2767.0,1276,168,1,True
5115,-1805.0,755,119,1,True
5116,-1363.0,502,98,1,True
5117,-2099.0,779,149,1,True
5118,-2593.0,1201,157,1,True
5119,-2374.0,982,157,1,True
5120,-2164.0,862,147,1,True
5121,-1180.0,499,78,1,True
5122,-1604.0,617,112,1,True
5123,-1244.0,509,84,1,True
5124,-1322.0,488,95,1,True
5125,-2284.0,964,149,1,True
5126,-1500.0,603,102,1,True
5127,-1083.0,483,69,1,True
5128,-1447.0,604,96,1,True
5129,-1615.0,691,105,1,True
5130,-1534.0,655,100,1,True
5131,-1936.0,751,134,1,True
5132,-3208.0,1294,215,1,True
5133,-1322.0,578,85,1,True
5134,-2167.0,910,142,1,True
5135,-2107.0,823,145,1,True
5136,-2404.0,1003,158,1,True
5137,-2570.0,1061,170,1,True
5138,-2093.0,854,140,1,True
5139,-1529.0,641,101,1,True
5140,-746.0,281,54,1,True
5141,-1450.0,580,99,1,True
5142,-1165.0,412,86,1,True
5143,-1175.0,548,72,1,True
5144,-1157.0,458,80,1,True
5145,-846.0,336,59,1,True
5146,-1678.0,727,108,1,True
5147,-2026.0,778,141,1,True
5148,-2416.0,1051,154,1,True
5149,-1116.0,453,76,1,True
5150,-1175.0,503,77,1,True
5151,-1845.0,669,133,1,True
5152,-2637.0,1056,178,1,True
5153,-1526.0,620,103,1,True
5154,-1166.0,512,75,1,True
5155,-2688.0,1170,171,1,True
5156,-922.0,376,63,1,True
5157,-2469.0,1113,153,1,True
5158,-2521.0,1012,170,1,True
5159,-964.0,391,66,1,True
5160,-3245.0,1304,218,1,True
5161,-1402.0,595,92,1,True
5162,-1377.0,570,92,1,True
5163,-2108.0,887,138,1,True
5164,-1177.0,433,85,1,True
5165,-1629.0,669,109,1,True
5166,-1412.0,614,91,1,True
5167,-1256.0,512,85,1,True
5168,-1267.0,496,88,1,True
5169,-2400.0,981,160,1,True
5170,-2407.0,1105,147,1,True
5171,-1422.0,570,97,1,True
5172,-2491.0,991,169,1,True
5173,-2547.0,1074,166,1,True
5174,-1209.0,519,79,1,True
5175,-2218.0,871,152,1,True
5176,-1342.0,580,87,1,True
5177,-1238.0,530,81,1,True
5178,-2453.0,1043,159,1,True
5179,-1392.0,594,91,1,True
5180,-876.0,339,62,1,True
5181,-1416.0,600,93,1,True
5182,-2647.0,1201,163,1,True
5183,-3174.0,1332,207,1,True
5184,-1678.0,709,110,1,True
5185,-1392.0,567,94,1,True
5186,-1105.0,433,77,1,True
5187,-3377.0,1445,217,1,True
5188,-1589.0,674,104,1,True
5189,-1550.0,680,99,1,True
5190,-2606.0,1106,169,1,True
5191,-1204.0,541,76,1,True
5192,-1298.0,563,84,1,True
5193,-1137.0,501,73,1,True
5194,-1441.0,625,93,1,True
5195,-1414.0,553,98,1,True
5196,-2555.0,1091,165,1,True
5197,-2490.0,1080,159,1,True
5198,-1764.0,723,118,1,True
5199,-889.0,343,63,1,True
5200,-1179.0,516,76,1,True
5201,-2838.0,1338,169,1,True
5202,-2250.0,921,150,1,True
5203,-3102.0,1260,207,1,True
5204,-1137.0,420,82,1,True
5205,-2017.0,841,133,1,True
5206,-2456.0,1028,161,1,True
5207,-1255.0,511,85,1,True
5208,-2477.0,1049,161,1,True
5209,-2112.0,837,144,1,True
5210,-2801.0,1175,183,1,True
5211,-1112.0,422,79,1,True
5212,-767.0,311,53,1,True
5213,-3381.0,1500,209,0,False
5214,-1101.0,483,71,1,True
5215,-1226.0,473,86,1,True
5216,-2211.0,909,147,1,True
5217,-1265.0,503,87,1,True
5218,-3050.0,1325,194,1,True
5219,-2478.0,1032,163,1,True
5220,-897.0,369,61,1,True
5221,-1115.0,461,75,1,True
5222,-1220.0,494,83,1,True
5223,-1306.0,562,85,1,True
5224,-1095.0,459,73,1,True
5225,-1218.0,528,79,1,True
5226,-1295.0,587,81,1,True
5227,-1126.0,454,77,1,True
5228,-561.0,231,39,1,True
5229,-2331.0,975,153,1,True
5230,-2496.0,1014,167,1,True
5231,-1295.0,524,88,1,True
5232,-1185.0,441,85,1,True
5233,-2622.0,1122,169,1,True
5234,-1862.0,731,128,1,True
5235,-1464.0,612,97,1,True
5236,-2600.0,1100,169,1,True
5237,-2517.0,1035,167,1,True
5238,-2322.0,966,153,1,True
5239,-2119.0,835,145,1,True
5240,-1156.0,520,73,1,True
5241,-1760.0,719,118,1,True
5242,-1483.0,577,103,1,True
5243,-2263.0,853,159,1,True
5244,-1762.0,757,114,1,True
5245,-1887.0,801,123,1,True
5246,-1266.0,495,88,1,True
5247,-1654.0,721,106,1,True
5248,-1531.0,661,99,1,True
5249,-1205.0,488,82,1,True
5250,-1370.0,617,86,1,True
5251,-2002.0,754,141,1,True
5252,-1093.0,466,72,1,True
5253,-1309.0,520,90,1,True
5254,-1350.0,516,95,1,True
5255,-935.0,353,67,1,True
5256,-1369.0,580,90,1,True
5257,-1701.0,705,113,1,True
5258,-1475.0,614,98,1,True
5259,-1660.0,664,113,1,True
5260,-1343.0,554,90,1,True
5261,-1545.0,657,101,1,True
5262,-1116.0,399,82,1,True
5263,-1547.0,659,101,1,True
5264,-1272.0,528,85,1,True
5265,-2585.0,1085,169,1,True
5266,-1124.0,506,71,1,True
5267,-1870.0,802,121,1,True
5268,-1476.0,615,98,1,True
5269,-2337.0,954,156,1,True
5270,-1290.0,546,85,1,True
5271,-1311.0,549,87,1,True
5272,-936.0,381,64,1,True
5273,-3166.0,1252,215,1,True
5274,-691.0,262,50,1,True
5275,-744.0,288,53,1,True
5276,-1428.0,657,88,1,True
5277,-1222.0,577,74,1,True
5278,-2311.0,964,152,1,True
5279,-1335.0,501,95,1,True
5280,-2424.0,1032,157,1,True
5281,-1492.0,577,104,1,True
5282,-1049.0,395,75,1,True
5283,-2643.0,1107,173,1,True
5284,-1620.0,660,109,1,True
5285,-1194.0,504,79,1,True
5286,-1019.0,419,69,1,True
5287,-2286.0,921,154,1,True
5288,-2250.0,831,160,1,True
5289,-1233.0,462,88,1,True
5290,-2049.0,810,140,1,True
5291,-2238.0,909,150,1,True
5292,-2061.0,813,141,1,True
5293,-1010.0,392,71,1,True
5294,-1111.0,448,76,1,True
5295,-2325.0,960,154,1,True
5296,-1243.0,508,84,1,True
5297,-1777.0,781,113,1,True
5298,-2380.0,943,162,1,True
5299,-1148.0,431,82,1,True
5300,-1591.0,730,98,1,True
5301,-2530.0,1066,165,1,True
5302,-2450.0,995,164,1,True
5303,-2440.0,1021,160,1,True
5304,-2312.0,929,156,1,True
5305,-2565.0,1146,160,1,True
5306,-1231.0,514,82,1,True
5307,-2749.0,1249,169,1,True
5308,-1462.0,610,97,1,True
5309,-1670.0,674,113,1,True
5310,-2595.0,1140,164,1,True
5311,-2226.0,852,155,1,True
5312,-2381.0,1016,154,1,True
5313,-1226.0,455,88,1,True
5314,-2428.0,1045,156,1,True
5315,-2452.0,988,165,1,True
5316,-1400.0,557,96,1,True
5317,-3399.0,1500,211,0,False
5318,-1451.0,563,101,1,True
5319,-1085.0,467,71,1,True
5320,-1914.0,783,128,1,True
5321,-2105.0,875,139,1,True
5322,-2601.0,1092,170,1,True
5323,-1020.0,357,76,1,True
5324,-1526.0,566,109,1,True
5325,-2159.0,893,143,1,True
5326,-2521.0,1057,165,1,True
5327,-964.0,400,65,1,True
5328,-2391.0,927,165,1,True
5329,-1289.0,500,90,1,True
5330,-1397.0,563,95,1,True
5331,-1216.0,535,78,1,True
5332,-2483.0,983,169,1,True
5333,-906.0,378,61,1,True
5334,-2233.0,886,152,1,True
5335,-1124.0,434,79,1,True
5336,-2503.0,1021,167,1,True
5337,-1658.0,761,102,1,True
5338,-1077.0,423,75,1,True
5339,-1642.0,682,109,1,True
5340,-531.0,219,37,1,True
5341,-1703.0,680,116,1,True
5342,-571.0,214,42,1,True
5343,-1284.0,486,91,1,True
5344,-2309.0,917,157,1,True
5345,-1636.0,649,112,1,True
5346,-2055.0,852,136,1,True
5347,-1470.0,618,97,1,True
5348,-1675.0,670,114,1,True
5349,-2390.0,980,159,1,True
5350,-1511.0,695,93,1,True
5351,-2183.0,980,136,1,True
5352,-2267.0,902,154,1,True
5353,-2117.0,842,144,1,True
5354,-2206.0,895,148,1,True
5355,-740.0,275,54,1,True
5356,-1806.0,765,118,1,True
5357,-1155.0,501,75,1,True
5358,-430.0,199,28,1,True
5359,-728.0,290,51,1,True
5360,-929.0,356,66,1,True
5361,-1711.0,697,115,1,True
5362,-1065.0,429,73,1,True
5363,-1102.0,430,77,1,True
5364,-1240.0,478,87,1,True
5365,-2568.0,1077,168,1,True
5366,-2344.0,925,160,1,True
5367,-2046.0,807,140,1,True
5368,-2207.0,1022,134,1,True
5369,-1135.0,400,84,1,True
5370,-854.0,353,58,1,True
5371,-1039.0,439,69,1,True
5372,-1798.0,784,115,1,True
5373,-3191.0,1304,212,1,True
5374,-2355.0,936,160,1,True
5375,-1063.0,463,69,1,True
5376,-1632.0,618,115,1,True
5377,-2044.0,868,133,1,True
5378,-1495.0,589,103,1,True
5379,-2470.0,1024,163,1,True
5380,-1578.0,690,101,1,True
5381,-324.0,165,20,1,True
5382,-2549.0,1121,161,1,True
5383,-2306.0,950,153,1,True
5384,-2407.0,997,159,1,True
5385,-1067.0,431,73,1,True
5386,-2363.0,944,160,1,True
5387,-2421.0,975,163,1,True
