Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
1818,-947.0,365,67,1,0,True
1819,-2145.0,897,141,1,0,True
1820,-1596.0,645,108,1,0,True
1821,-1503.0,606,102,1,0,True
1822,-1986.0,846,129,1,0,True
1823,-380.0,167,26,1,0,True
1824,-1764.0,795,110,1,0,True
1825,-2879.0,1262,182,1,0,True
1826,-1288.0,481,92,1,0,True
1827,-452.0,176,33,1,0,True
1828,-1028.0,428,69,1,0,True
1829,-3390.0,1500,210,0,0,False
1830,-919.0,373,63,1,0,True
1831,-1546.0,667,100,1,0,True
1832,-1340.0,542,91,1,0,True
1833,-2223.0,894,150,1,0,True
1834,-1451.0,554,102,1,0,True
1835,-1166.0,467,80,1,0,True
1836,-2300.0,935,154,1,0,True
1837,-2516.0,1079,162,1,0,True
1838,-1153.0,472,78,1,0,True
1839,-2607.0,1107,169,1,0,True
1840,-1875.0,789,123,1,0,True
1841,-1196.0,479,82,1,0,True
1842,-3444.0,1500,216,0,0,False
1843,-1116.0,462,75,1,0,True
1844,-804.0,321,56,1,0,True
1845,-1393.0,604,90,1,0,True
1846,-1981.0,760,138,1,0,True
1847,-1120.0,430,79,1,0,True
1848,-1382.0,530,97,1,0,True
1849,-1384.0,541,96,1,0,True
1850,-1117.0,481,73,1,0,True
1851,-1039.0,484,64,1,0,True
1852,-1341.0,489,97,1,0,True
1853,-1778.0,710,121,1,0,True
1854,-1350.0,507,96,1,0,True
1855,-2268.0,903,154,1,0,True
1856,-702.0,273,50,1,0,True
1857,-1136.0,455,78,1,0,True
1858,-2402.0,992,159,1,0,True
1859,-2428.0,1000,161,1,0,True
1860,-1159.0,496,76,1,0,True
1861,-692.0,281,48,1,0,True
1862,-322.0,172,19,1,0,True
1863,-1640.0,680,109,1,0,True
1864,-1002.0,393,70,1,0,True
1865,-942.0,414,61,1,0,True
1866,-1525.0,619,103,1,0,True
1867,-1330.0,505,94,1,0,True
1868,-2896.0,1279,182,1,0,True
1869,-2180.0,905,144,1,0,True
1870,-1278.0,489,90,1,0,True
1871,-936.0,363,66,1,0,True
1872,-468.0,210,31,1,0,True
1873,-1260.0,516,85,1,0,True
1874,-2402.0,1001,158,1,0,True
1875,-1487.0,617,99,1,0,True
1876,-3462.0,1500,218,0,0,False
1877,-1320.0,558,87,1,0,True
1878,-2381.0,1097,145,1,0,True
1879,-1061.0,425,73,1,0,True
1880,-3219.0,1500,191,0,0,False
1881,-2418.0,1071,152,1,0,True
1882,-300.0,141,20,1,0,True
1883,-1722.0,681,118,1,0,True
1884,-667.0,229,51,1,0,True
1885,-2071.0,832,140,1,0,True
1886,-2076.0,837,140,1,0,True
1887,-2263.0,907,153,1,0,True
1888,-1431.0,597,95,1,0,True
1889,-1063.0,382,78,1,0,True
1890,-571.0,214,42,1,0,True
1891,-1434.0,555,100,1,0,True
1892,-1193.0,530,76,1,0,True
1893,-1217.0,518,80,1,0,True
1894,-1973.0,806,132,1,0,True
1895,-2529.0,1083,163,1,0,True
1896,-1472.0,575,102,1,0,True
1897,-1399.0,601,91,1,0,True
1898,-2426.0,998,161,1,0,True
1899,-1622.0,707,104,1,0,True
1900,-3462.0,1500,218,0,0,False
1901,-1314.0,561,86,1,0,True
1902,-1261.0,526,84,1,0,True
1903,-1902.0,753,130,1,0,True
1904,-1176.0,513,76,1,0,True
1905,-728.0,308,49,1,0,True
1906,-1132.0,451,78,1,0,True
1907,-2137.0,835,147,1,0,True
1908,-998.0,362,73,1,0,True
1909,-2325.0,915,159,1,0,True
1910,-1686.0,699,112,1,0,True
1911,-2389.0,1006,156,1,0,True
1912,-1799.0,812,112,1,0,True
1913,-1698.0,711,112,1,0,True
1914,-1493.0,578,104,1,0,True
1915,-2302.0,928,155,1,0,True
1916,-1771.0,748,116,1,0,True
1917,-1100.0,518,67,1,0,True
1918,-2469.0,1032,162,1,0,True
1919,-2544.0,1152,157,1,0,True
1920,-1925.0,812,126,1,0,True
1921,-1578.0,690,101,1,0,True
1922,-1038.0,393,74,1,0,True
1923,-1664.0,659,114,1,0,True
1924,-2699.0,1235,165,1,0,True
1925,-1525.0,601,105,1,0,True
1926,-1164.0,456,81,1,0,True
1927,-1243.0,517,83,1,0,True
1928,-1389.0,519,99,1,0,True
1929,-2401.0,991,159,1,0,True
1930,-1348.0,559,90,1,0,True
1931,-2467.0,1030,162,1,0,True
1932,-515.0,194,38,1,0,True
1933,-820.0,310,59,1,0,True
1934,-1593.0,714,100,1,0,True
1935,-2488.0,1015,166,1,0,True
1936,-2321.0,1001,149,1,0,True
1937,-1224.0,489,84,1,0,True
1938,-3471.0,1500,219,0,0,False
1939,-949.0,385,65,1,0,True
1940,-759.0,294,54,1,0,True
1941,-1477.0,589,101,1,0,True
1942,-934.0,361,66,1,0,True
1943,-2412.0,1020,157,1,0,True
1944,-837.0,318,60,1,0,True
1945,-1598.0,647,108,1,0,True
1946,-1101.0,420,78,1,0,True
1947,-2539.0,1129,159,1,0,True
1948,-1145.0,500,74,1,0,True
1949,-2571.0,1089,167,1,0,True
1950,-2209.0,826,156,1,0,True
1951,-1980.0,876,125,1,0,True
1952,-1284.0,459,94,1,0,True
1953,-1643.0,719,105,1,0,True
1954,-998.0,362,73,1,0,True
1955,-2350.0,949,158,1,0,True
1956,-1526.0,602,105,1,0,True
1957,-1920.0,789,128,1,0,True
1958,-2389.0,916,166,1,0,True
1959,-1260.0,507,86,1,0,True
1960,-1293.0,513,89,1,0,True
1961,-367.0,154,26,1,0,True
1962,-1569.0,636,106,1,0,True
1963,-1553.0,647,103,1,0,True
1964,-708.0,270,51,1,0,True
1965,-1068.0,432,73,1,0,True
1966,-2489.0,1034,164,1,0,True
1967,-2440.0,1030,159,1,0,True
1968,-2834.0,1199,184,1,0,True
1969,-1259.0,560,80,1,0,True
1970,-924.0,378,63,1,0,True
1971,-3367.0,1453,215,1,0,True
1972,-1273.0,502,88,1,0,True
1973,-2561.0,1088,166,1,0,True
1974,-1127.0,455,77,1,0,True
1975,-1808.0,677,128,1,0,True
1976,-773.0,299,55,1,0,True
1977,-2312.0,1028,145,1,0,True
1978,-2759.0,1304,164,1,0,True
1979,-2096.0,848,141,1,0,True
1980,-2117.0,779,151,1,0,True
1981,-2485.0,1021,165,1,0,True
1982,-2459.0,1040,160,1,0,True
1983,-2667.0,1185,167,1,0,True
1984,-1441.0,571,99,1,0,True
1985,-1947.0,780,132,1,0,True
1986,-2032.0,829,136,1,0,True
1987,-1128.0,483,74,1,0,True
1988,-681.0,279,47,1,0,True
1989,-2187.0,894,146,1,0,True
1990,-1265.0,485,89,1,0,True
1991,-567.0,210,42,1,0,True
1992,-772.0,307,54,1,0,True
1993,-1127.0,473,75,1,0,True
1994,-1592.0,668,105,1,0,True
1995,-1372.0,493,100,1,0,True
1996,-2361.0,969,157,1,0,True
1997,-1250.0,461,90,1,0,True
1998,-1483.0,622,98,1,0,True
1999,-1448.0,605,96,1,0,True
2000,-1551.0,618,106,1,0,True
2001,-2309.0,899,159,1,0,True
2002,-1291.0,538,86,1,0,True
2003,-2169.0,858,148,1,0,True
2004,-1436.0,539,102,1,0,True
2005,-1923.0,846,122,1,0,True
2006,-1915.0,802,126,1,0,True
2007,-1610.0,668,107,1,0,True
2008,-2642.0,1151,168,1,0,True
2009,-2266.0,955,148,1,0,True
2010,-501.0,207,35,1,0,True
2011,-1369.0,589,89,1,0,True
2012,-2297.0,932,154,1,0,True
2013,-1598.0,692,103,1,0,True
2014,-2372.0,1070,147,1,0,True
2015,-3435.0,1500,215,0,0,False
2016,-1449.0,624,94,1,0,True
2017,-1456.0,640,93,1,0,True
2018,-1335.0,573,87,1,0,True
2019,-2091.0,996,124,1,0,True
2020,-1587.0,663,105,1,0,True
2021,-1556.0,596,109,1,0,True
2022,-517.0,232,34,1,0,True
2023,-1214.0,470,85,1,0,True
2024,-1179.0,516,76,1,0,True
2025,-1424.0,626,91,1,0,True
2026,-29.0,41,1,1,0,True
2027,-473.0,206,32,1,0,True
2028,-1371.0,537,95,1,0,True
2029,-2569.0,1150,160,1,0,True
2030,-1233.0,480,86,1,0,True
2031,-1371.0,573,91,1,0,True
2032,-1943.0,812,128,1,0,True
2033,-930.0,348,67,1,0,True
2034,-2480.0,1052,161,1,0,True
2035,-2534.0,1115,160,1,0,True
2036,-1516.0,601,104,1,0,True
2037,-1007.0,389,71,1,0,True
2038,-877.0,349,61,1,0,True
2039,-1193.0,440,86,1,0,True
2040,-2448.0,1074,155,1,0,True
2041,-536.0,215,38,1,0,True
2042,-1897.0,784,126,1,0,True
2043,-2676.0,1194,167,1,0,True
2044,-2434.0,1015,160,1,0,True
2045,-1371.0,636,84,1,0,True
2046,-2098.0,850,141,1,0,True
2047,-1092.0,429,76,1,0,True
2048,-527.0,215,37,1,0,True
2049,-590.0,233,42,1,0,True
2050,-1325.0,509,93,1,0,True
2051,-954.0,381,66,1,0,True
2052,-2429.0,1019,159,1,0,True
2053,-1732.0,682,119,1,0,True
2054,-1605.0,717,101,1,0,True
2055,-1134.0,462,77,1,0,True
2056,-860.0,332,61,1,0,True
2057,-1412.0,632,89,1,0,True
2058,-1746.0,795,108,1,0,True
2059,-2471.0,1061,159,1,0,True
2060,-1279.0,517,87,1,0,True
2061,-1633.0,709,105,1,0,True
2062,-1109.0,419,79,1,0,True
2063,-2609.0,1154,164,1,0,True
2064,-2604.0,1068,173,1,0,True
2065,-2011.0,862,130,1,0,True
2066,-1399.0,583,93,1,0,True
2067,-1947.0,744,136,1,0,True
2068,-490.0,187,36,1,0,True
2069,-2347.0,937,159,1,0,True
2070,-3289.0,1384,214,1,0,True
2071,-1297.0,535,87,1,0,True
2072,-1186.0,460,83,1,0,True
2073,-3271.0,1375,213,1,0,True
2074,-1272.0,492,89,1,0,True
2075,-1175.0,521,75,1,0,True
2076,-3409.0,1414,224,1,0,True
2077,-667.0,247,49,1,0,True
2078,-2623.0,1132,168,1,0,True
2079,-998.0,416,67,1,0,True
2080,-1410.0,567,96,1,0,True
2081,-2441.0,995,163,1,0,True
2082,-626.0,242,45,1,0,True
2083,-1581.0,657,105,1,0,True
2084,-1560.0,636,105,1,0,True
2085,-2403.0,957,163,1,0,True
2086,-2415.0,951,165,1,0,True
2087,-1148.0,440,81,1,0,True
2088,-3012.0,1233,200,1,0,True
2089,-1525.0,619,103,1,0,True
2090,-1053.0,426,72,1,0,True
2091,-1118.0,428,79,1,0,True
2092,-2590.0,1180,159,1,0,True
2093,-1275.0,540,84,1,0,True
2094,-1133.0,443,79,1,0,True
2095,-2356.0,982,155,1,0,True
2096,-2616.0,1134,167,1,0,True
2097,-1482.0,594,101,1,0,True
2098,-1537.0,667,99,1,0,True
2099,-1328.0,611,82,1,0,True
2100,-752.0,287,54,1,0,True
2101,-1412.0,578,95,1,0,True
2102,-1914.0,801,126,1,0,True
2103,-1130.0,503,72,1,0,True
2104,-1176.0,513,76,1,0,True
2105,-2524.0,1033,168,1,0,True
2106,-2493.0,975,171,1,0,True
2107,-1279.0,508,88,1,0,True
2108,-895.0,358,62,1,0,True
2109,-1582.0,748,95,1,0,True
2110,-566.0,209,42,1,0,True
2111,-2353.0,970,156,1,0,True
2112,-852.0,333,60,1,0,True
2113,-1142.0,434,81,1,0,True
2114,-571.0,223,41,1,0,True
2115,-1641.0,663,111,1,0,True
2116,-2290.0,952,151,1,0,True
2117,-607.0,241,43,1,0,True
2118,-2475.0,1074,158,1,0,True
2119,-1364.0,593,88,1,0,True
2120,-2595.0,1113,167,1,0,True
2121,-2656.0,1183,166,1,0,True
2122,-497.0,194,36,1,0,True
2123,-2314.0,931,156,1,0,True
2124,-721.0,283,51,1,0,True
2125,-1141.0,514,72,1,0,True
2126,-2365.0,1000,154,1,0,True
2127,-2339.0,902,162,1,0,True
2128,-1270.0,499,88,1,0,True
2129,-1397.0,590,92,1,0,True
2130,-2887.0,1396,168,1,0,True
2131,-876.0,312,65,1,0,True
2132,-2204.0,866,151,1,0,True
2133,-2385.0,984,158,1,0,True
2134,-2355.0,1035,149,1,0,True
2135,-960.0,369,68,1,0,True
2136,-2337.0,945,157,1,0,True
2137,-1901.0,761,129,1,0,True
2138,-1698.0,738,109,1,0,True
2139,-1613.0,644,110,1,0,True
2140,-2858.0,1169,190,1,0,True
2141,-1218.0,465,86,1,0,True
2142,-1483.0,613,99,1,0,True
2143,-1482.0,594,101,1,0,True
2144,-1457.0,614,96,1,0,True
2145,-2561.0,1097,165,1,0,True
2146,-1088.0,479,70,1,0,True
2147,-547.0,217,39,1,0,True
2148,-1342.0,571,88,1,0,True
2149,-1038.0,411,72,1,0,True
2150,-1315.0,535,89,1,0,True
2151,-2819.0,1292,172,1,0,True
2152,-2789.0,1118,188,1,0,True
2153,-2395.0,1030,154,1,0,True
2154,-771.0,297,55,1,0,True
2155,-1641.0,672,110,1,0,True
2156,-1167.0,468,80,1,0,True
2157,-673.0,235,51,1,0,True
2158,-1015.0,406,70,1,0,True
2159,-895.0,349,63,1,0,True
2160,-1857.0,798,120,1,0,True
2161,-2256.0,882,155,1,0,True
2162,-1631.0,716,104,1,0,True
2163,-2187.0,885,147,1,0,True
2164,-3507.0,1500,223,0,0,False
2165,-2395.0,1012,156,1,0,True
2166,-2383.0,937,163,1,0,True
2167,-1084.0,394,79,1,0,True
2168,-1236.0,600,73,1,0,True
2169,-2488.0,1069,160,1,0,True
2170,-1094.0,467,72,1,0,True
2171,-2431.0,1012,160,1,0,True
2172,-1126.0,400,83,1,0,True
2173,-2897.0,1235,187,1,0,True
2174,-2676.0,1167,170,1,0,True
2175,-1103.0,422,78,1,0,True
2176,-1431.0,588,96,1,0,True
2177,-2545.0,1045,169,1,0,True
2178,-652.0,277,44,1,0,True
2179,-1219.0,475,85,1,0,True
2180,-2144.0,887,142,1,0,True
2181,-1403.0,569,95,1,0,True
2182,-2206.0,895,148,1,0,True
2183,-2576.0,1031,174,1,0,True
2184,-1367.0,551,93,1,0,True
2185,-3228.0,1341,212,1,0,True
2186,-1379.0,590,90,1,0,True
2187,-1291.0,520,88,1,0,True
2188,-1092.0,483,70,1,0,True
2189,-802.0,301,58,1,0,True
2190,-2512.0,1057,164,1,0,True
2191,-1132.0,397,84,1,0,True
2192,-1106.0,506,69,1,0,True
2193,-2323.0,994,150,1,0,True
2194,-1518.0,612,103,1,0,True
2195,-1840.0,772,121,1,0,True
2196,-1056.0,402,75,1,0,True
2197,-2368.0,976,157,1,0,True
2198,-1472.0,575,102,1,0,True
2199,-1136.0,437,80,1,0,True
2200,-2227.0,898,150,1,0,True
2201,-2340.0,957,156,1,0,True
2202,-1314.0,597,82,1,0,True
2203,-1041.0,450,68,1,0,True
2204,-1574.0,641,106,1,0,True
2205,-1674.0,687,112,1,0,True
2206,-2033.0,785,141,1,0,True
2207,-2312.0,974,151,1,0,True
2208,-1451.0,572,100,1,0,True
2209,-2483.0,1064,160,1,0,True
2210,-1457.0,605,97,1,0,True
2211,-1392.0,567,94,1,0,True
2212,-2523.0,1032,168,1,0,True
2213,-2746.0,1246,169,1,0,True
2214,-1326.0,510,93,1,0,True
2215,-1517.0,557,109,1,0,True
2216,-1423.0,652,88,1,0,True
2217,-913.0,358,64,1,0,True
2218,-1330.0,568,87,1,0,True
2219,-1750.0,709,118,1,0,True
2220,-1227.0,438,90,1,0,True
2221,-2379.0,1032,152,1,0,True
2222,-2919.0,1257,187,1,0,True
2223,-1268.0,641,72,1,0,True
2224,-2303.0,965,151,1,0,True
2225,-1129.0,403,83,1,0,True
2226,-1405.0,634,88,1,0,True
2227,-552.0,213,40,1,0,True
2228,-1328.0,584,85,1,0,True
2229,-1539.0,660,100,1,0,True
2230,-1713.0,708,114,1,0,True
2231,-3058.0,1207,208,1,0,True
2232,-1305.0,579,83,1,0,True
2233,-2529.0,1101,161,1,0,True
2234,-1704.0,690,115,1,0,True
2235,-1181.0,464,82,1,0,True
2236,-1230.0,504,83,1,0,True
2237,-2176.0,856,149,1,0,True
2238,-1396.0,580,93,1,0,True
2239,-938.0,365,66,1,0,True
2240,-1430.0,605,94,1,0,True
2241,-1463.0,629,95,1,0,True
2242,-1305.0,579,83,1,0,True
2243,-2728.0,1237,168,1,0,True
2244,-2597.0,1070,172,1,0,True
2245,-1142.0,434,81,1,0,True
2246,-2389.0,1015,155,1,0,True
2247,-1606.0,628,111,1,0,True
2248,-1457.0,587,99,1,0,True
2249,-742.0,286,53,1,0,True
2250,-1507.0,727,89,1,0,True
2251,-796.0,322,55,1,0,True
2252,-1472.0,611,98,1,0,True
2253,-1461.0,627,95,1,0,True
2254,-2366.0,1001,154,1,0,True
2255,-1046.0,419,72,1,0,True
2256,-2602.0,1120,167,1,0,True
2257,-1251.0,489,87,1,0,True
2258,-2316.0,933,156,1,0,True
2259,-2625.0,1080,174,1,0,True
2260,-1394.0,542,97,1,0,True
2261,-1154.0,428,83,1,0,True
2262,-813.0,321,57,1,0,True
2263,-2527.0,1090,162,1,0,True
2264,-489.0,204,34,1,0,True
2265,-1462.0,574,101,1,0,True
2266,-1392.0,549,96,1,0,True
2267,-1605.0,672,106,1,0,True
2268,-950.0,422,61,1,0,True
2269,-3471.0,1500,219,0,0,False
2270,-2136.0,888,141,1,0,True
2271,-875.0,356,60,1,0,True
2272,-886.0,340,63,1,0,True
2273,-1574.0,650,105,1,0,True
2274,-1526.0,602,105,1,0,True
2275,-2068.0,856,137,1,0,True
2276,-2217.0,888,150,1,0,True
2277,-1055.0,410,74,1,0,True
2278,-2575.0,1093,167,1,0,True
2279,-747.0,282,54,1,0,True
2280,-1337.0,575,87,1,0,True
2281,-470.0,203,32,1,0,True
2282,-2579.0,1088,168,1,0,True
2283,-1452.0,627,94,1,0,True
2284,-1278.0,534,85,1,0,True
2285,-2055.0,825,139,1,0,True
2286,-2825.0,1208,182,1,0,True
2287,-1645.0,703,107,1,0,True
2288,-1442.0,608,95,1,0,True
2289,-1316.0,491,94,1,0,True
2290,-2231.0,938,146,1,0,True
2291,-1611.0,687,105,1,0,True
2292,-2603.0,1067,173,1,0,True
2293,-712.0,274,51,1,0,True
2294,-945.0,372,66,1,0,True
2295,-1043.0,470,66,1,0,True
2296,-1164.0,474,79,1,0,True
2297,-1805.0,710,124,1,0,True
2298,-2463.0,999,165,1,0,True
2299,-2467.0,1030,162,1,0,True
2300,-1453.0,592,98,1,0,True
2301,-1275.0,531,85,1,0,True
2302,-913.0,349,65,1,0,True
2303,-1539.0,624,104,1,0,True
2304,-1631.0,698,106,1,0,True
2305,-2504.0,1031,166,1,0,True
2306,-990.0,435,64,1,0,True
2307,-1345.0,475,99,1,0,True
2308,-1469.0,554,104,1,0,True
2309,-1152.0,543,70,1,0,True
2310,-2606.0,1106,169,1,0,True
2311,-2457.0,1029,161,1,0,True
2312,-1294.0,505,90,1,0,True
2313,-2652.0,1134,171,1,0,True
2314,-1302.0,504,91,1,0,True
2315,-909.0,399,59,1,0,True
2316,-1469.0,572,102,1,0,True
2317,-1131.0,423,81,1,0,True
2318,-1266.0,522,85,1,0,True
2319,-2354.0,953,158,1,0,True
2320,-1497.0,618,100,1,0,True
2321,-993.0,375,71,1,0,True
2322,-2342.0,986,153,1,0,True
2323,-1355.0,692,76,1,0,True
2324,-2402.0,974,161,1,0,True
2325,-2426.0,1070,153,1,0,True
2326,-1330.0,487,96,1,0,True
2327,-1247.0,521,83,1,0,True
2328,-1825.0,721,125,1,0,True
2329,-1099.0,427,77,1,0,True
2330,-2697.0,1242,164,1,0,True
2331,-1090.0,391,80,1,0,True
2332,-2473.0,982,168,1,0,True
2333,-1322.0,533,90,1,0,True
2334,-2647.0,1138,170,1,0,True
2335,-1065.0,420,74,1,0,True
2336,-1209.0,510,80,1,0,True
2337,-2359.0,967,157,1,0,True
2338,-1505.0,581,105,1,0,True
2339,-1322.0,533,90,1,0,True
2340,-2541.0,1104,162,1,0,True
2341,-2537.0,1055,167,1,0,True
2342,-1321.0,568,86,1,0,True
2343,-1641.0,663,111,1,0,True
2344,-1391.0,611,89,1,0,True
2345,-1363.0,547,93,1,0,True
2346,-945.0,390,64,1,0,True
2347,-1660.0,691,110,1,0,True
2348,-1178.0,443,84,1,0,True
2349,-1288.0,499,90,1,0,True
2350,-2736.0,1200,173,1,0,True
2351,-2673.0,1146,172,1,0,True
2352,-1643.0,692,108,1,0,True
2353,-1087.0,451,73,1,0,True
2354,-1502.0,623,100,1,0,True
2355,-2880.0,1326,175,1,0,True
2356,-884.0,356,61,1,0,True
2357,-2409.0,981,161,1,0,True
2358,-1261.0,553,81,1,0,True
2359,-1227.0,492,84,1,0,True
2360,-955.0,391,65,1,0,True
2361,-1575.0,597,111,1,0,True
2362,-608.0,260,41,1,0,True
2363,-1468.0,616,97,1,0,True
2364,-1714.0,745,110,1,0,True
2365,-1093.0,475,71,1,0,True
2366,-1074.0,411,76,1,0,True
2367,-1273.0,529,85,1,0,True
2368,-1280.0,554,83,1,0,True
2369,-1199.0,446,86,1,0,True
2370,-2720.0,1220,169,1,0,True
2371,-1075.0,367,81,1,0,True
2372,-1260.0,480,89,1,0,True
2373,-2161.0,859,147,1,0,True
2374,-1429.0,604,94,1,0,True
2375,-418.0,187,28,1,0,True
2376,-1376.0,515,98,1,0,True
2377,-2730.0,1212,171,1,0,True
2378,-2325.0,969,153,1,0,True
2379,-2823.0,1260,176,1,0,True
2380,-719.0,299,49,1,0,True
2381,-1616.0,719,102,1,0,True
2382,-909.0,399,59,1,0,True
2383,-1166.0,548,71,1,0,True
2384,-613.0,229,45,1,0,True
2385,-2636.0,1136,169,1,0,True
2386,-2597.0,1070,172,1,0,True
2387,-1568.0,644,105,1,0,True
2388,-1972.0,814,131,1,0,True
2389,-2543.0,1106,162,1,0,True
2390,-1239.0,531,81,1,0,True
2391,-1382.0,530,97,1,0,True
2392,-1186.0,532,75,1,0,True
2393,-1305.0,552,86,1,0,True
2394,-2297.0,905,157,1,0,True
2395,-1434.0,564,99,1,0,True
2396,-1248.0,432,93,1,0,True
2397,-428.0,170,31,1,0,True
2398,-2406.0,951,164,1,0,True
2399,-3054.0,1302,197,1,0,True
2400,-1528.0,649,100,1,0,True
2401,-2244.0,906,151,1,0,True
2402,-2619.0,1191,161,1,0,True
2403,-1000.0,391,70,1,0,True
2404,-693.0,282,48,1,0,True
2405,-2601.0,1092,170,1,0,True
2406,-1104.0,423,78,1,0,True
2407,-1663.0,676,112,1,0,True
2408,-3480.0,1500,220,0,0,False
2409,-2491.0,1027,165,1,0,True
2410,-1684.0,706,111,1,0,True
2411,-1125.0,507,71,1,0,True
2412,-1335.0,501,95,1,0,True
2413,-638.0,254,45,1,0,True
2414,-2495.0,1031,165,1,0,True
2415,-2484.0,1038,163,1,0,True
2416,-1389.0,528,98,1,0,True
2417,-1350.0,570,89,1,0,True
2418,-1328.0,539,90,1,0,True
2419,-1285.0,595,79,1,0,True
2420,-1047.0,429,71,1,0,True
2421,-2751.0,1197,175,1,0,True
2422,-1873.0,697,133,1,0,True
2423,-973.0,427,63,1,0,True
2424,-1610.0,650,109,1,0,True
2425,-1769.0,710,120,1,0,True
2426,-1174.0,484,79,1,0,True
2427,-1365.0,513,97,1,0,True
2428,-2492.0,1028,165,1,0,True
2429,-1203.0,486,82,1,0,True
2430,-1150.0,523,72,1,0,True
2431,-1433.0,590,96,1,0,True
2432,-1380.0,537,96,1,0,True
2433,-2364.0,945,160,1,0,True
2434,-1145.0,500,74,1,0,True
2435,-881.0,326,64,1,0,True
2436,-2884.0,1267,182,1,0,True
2437,-1400.0,548,97,1,0,True
2438,-1201.0,493,81,1,0,True
2439,-2528.0,1037,168,1,0,True
2440,-2522.0,1148,155,1,0,True
2441,-991.0,355,73,1,0,True
2442,-1161.0,489,77,1,0,True
2443,-668.0,248,49,1,0,True
2444,-1099.0,472,72,1,0,True
2445,-2092.0,862,139,1,0,True
2446,-1340.0,524,93,1,0,True
2447,-816.0,342,55,1,0,True
2448,-2484.0,1065,160,1,0,True
2449,-958.0,394,65,1,0,True
2450,-2518.0,1117,158,1,0,True
2451,-2462.0,1061,158,1,0,True
2452,-2456.0,1037,160,1,0,True
2453,-2616.0,1116,169,1,0,True
2454,-1803.0,780,116,1,0,True
2455,-2095.0,865,139,1,0,True
2456,-1057.0,457,69,1,0,True
2457,-3507.0,1500,223,0,0,False
2458,-1841.0,737,125,1,0,True
2459,-409.0,196,26,1,0,True
2460,-1685.0,671,115,1,0,True
2461,-2028.0,870,131,1,0,True
2462,-1690.0,739,108,1,0,True
2463,-2449.0,1003,163,1,0,True
2464,-1193.0,539,75,1,0,True
2465,-1250.0,506,85,1,0,True
2466,-2047.0,808,140,1,0,True
2467,-932.0,404,61,1,0,True
2468,-2480.0,1061,160,1,0,True
2469,-3426.0,1500,214,0,0,False
2470,-1308.0,510,91,1,0,True
2471,-2375.0,1028,152,1,0,True
2472,-1323.0,588,84,1,0,True
2473,-2298.0,933,154,1,0,True
2474,-1030.0,412,71,1,0,True
2475,-1643.0,629,115,1,0,True
2476,-2419.0,964,164,1,0,True
2477,-1445.0,593,97,1,0,True
2478,-1324.0,544,89,1,0,True
2479,-980.0,407,66,1,0,True
2480,-1511.0,605,103,1,0,True
2481,-699.0,270,50,1,0,True
2482,-1562.0,674,101,1,0,True
2483,-959.0,431,61,1,0,True
2484,-1088.0,434,75,1,0,True
2485,-2695.0,1213,167,1,0,True
2486,-2179.0,868,148,1,0,True
2487,-851.0,368,56,1,0,True
2488,-2630.0,1157,166,1,0,True
2489,-975.0,393,67,1,0,True
2490,-1250.0,515,84,1,0,True
2491,-1563.0,648,104,1,0,True
2492,-802.0,328,55,1,0,True
2493,-2649.0,1248,158,1,0,True
2494,-1320.0,531,90,1,0,True
2495,-3552.0,1500,228,0,0,False
2496,-2103.0,801,147,1,0,True
2497,-1064.0,437,72,1,0,True
2498,-1231.0,469,87,1,0,True
2499,-720.0,282,51,1,0,True
2500,-2319.0,954,154,1,0,True
2501,-2396.0,950,163,1,0,True
2502,-2599.0,1144,164,1,0,True
2503,-2462.0,1043,160,1,0,True
2504,-1611.0,651,109,1,0,True
2505,-1416.0,573,96,1,0,True
2506,-2511.0,1056,164,1,0,True
2507,-2612.0,1184,161,1,0,True
2508,-800.0,317,56,1,0,True
2509,-980.0,371,70,1,0,True
2510,-2595.0,1158,162,1,0,True
2511,-2381.0,1007,155,1,0,True
2512,-713.0,275,51,1,0,True
2513,-1677.0,699,111,1,0,True
2514,-661.0,232,50,1,0,True
2515,-2574.0,1164,159,1,0,True
2516,-1045.0,400,74,1,0,True
2517,-1310.0,503,92,1,0,True
2518,-2078.0,821,142,1,0,True
2519,-1411.0,568,96,1,0,True
2520,-1281.0,501,89,1,0,True
2521,-1221.0,468,86,1,0,True
2522,-2449.0,1057,157,1,0,True
2523,-1269.0,570,80,1,0,True
2524,-1310.0,512,91,1,0,True
2525,-808.0,280,61,1,0,True
2526,-1210.0,493,82,1,0,True
2527,-1884.0,771,126,1,0,True
2528,-2514.0,1086,161,1,0,True
2529,-1564.0,658,103,1,0,True
2530,-1791.0,777,115,1,0,True
2531,-3339.0,1326,226,1,0,True
2532,-2532.0,1104,161,1,0,True
2533,-2564.0,1136,161,1,0,True
2534,-2455.0,1045,159,1,0,True
2535,-1299.0,501,91,1,0,True
2536,-2294.0,1001,146,1,0,True
2537,-1181.0,500,78,1,0,True
2538,-1376.0,497,100,1,0,True
2539,-1381.0,538,96,1,0,True
2540,-1494.0,606,101,1,0,True
2541,-3233.0,1310,216,1,0,True
2542,-2148.0,882,143,1,0,True
2543,-2161.0,832,150,1,0,True
2544,-981.0,345,73,1,0,True
2545,-2550.0,1086,165,1,0,True
2546,-2588.0,1052,173,1,0,True
2547,-3271.0,1402,210,1,0,True
2548,-1236.0,465,88,1,0,True
2549,-1621.0,715,103,1,0,True
