Episode,Total Reward,Steps,Falls
2075,-1879.0,592,13,True
2076,-58.0,58,0,True
2077,-385.0,187,2,True
2078,-1244.0,353,9,True
2079,-52.0,52,0,True
2080,-509.0,212,3,True
2081,-204.0,105,1,True
2082,-366.0,168,2,True
2083,-103.0,103,0,True
2084,-84.0,84,0,True
2085,-356.0,158,2,True
2086,-739.0,244,5,True
2087,-105.0,105,0,True
2088,-2383.0,700,17,False
2089,-74.0,74,0,True
2090,-71.0,71,0,True
2091,-107.0,107,0,True
2092,-149.0,50,1,True
2093,-1789.0,700,11,True
2094,-83.0,83,0,True
2095,-55.0,55,0,True
2096,-120.0,120,0,True
2097,-755.0,260,5,True
2098,-144.0,144,0,True
2099,-120.0,120,0,True
2100,-121.0,121,0,True
2101,-111.0,111,0,True
2102,-335.0,137,2,True
2103,-136.0,136,0,True
2104,-152.0,152,0,True
2105,-389.0,191,2,True
2106,-171.0,171,0,True
2107,-105.0,105,0,True
2108,-143.0,143,0,True
2109,-1346.0,455,9,True
2110,-722.0,227,5,True
2111,-147.0,147,0,True
2112,-148.0,148,0,True
2113,-772.0,277,5,True
2114,-115.0,115,0,True
2115,-80.0,80,0,True
2116,-134.0,134,0,True
2117,-1326.0,435,9,True
2118,-56.0,56,0,True
2119,-69.0,69,0,True
2120,-161.0,161,0,True
2121,-1912.0,625,13,True
2122,-904.0,310,6,True
2123,-392.0,194,2,True
2124,-125.0,125,0,True
2125,-148.0,148,0,True
2126,-130.0,130,0,True
2127,-104.0,104,0,True
2128,-1987.0,700,13,False
2129,-76.0,76,0,True
2130,-95.0,95,0,True
2131,-36.0,36,0,True
2132,-88.0,88,0,True
2133,-126.0,126,0,True
2134,-145.0,145,0,True
2135,-395.0,197,2,True
2136,-130.0,130,0,True
2137,-84.0,84,0,True
2138,-598.0,202,4,True
2139,-121.0,121,0,True
2140,-1609.0,520,11,True
2141,-335.0,137,2,True
2142,-48.0,48,0,True
2143,-311.0,113,2,True
2144,-70.0,70,0,True
2145,-624.0,228,4,True
2146,-82.0,82,0,True
2147,-105.0,105,0,True
2148,-89.0,89,0,True
2149,-162.0,162,0,True
2150,-79.0,79,0,True
2151,-127.0,127,0,True
2152,-1881.0,594,13,True
2153,-406.0,208,2,True
2154,-774.0,279,5,True
2155,-108.0,108,0,True
2156,-493.0,196,3,True
2157,-71.0,71,0,True
2158,-1923.0,636,13,True
2159,-2086.0,700,14,False
2160,-69.0,69,0,True
2161,-1888.0,700,12,True
2162,-899.0,305,6,True
2163,-87.0,87,0,True
2164,-109.0,109,0,True
2165,-141.0,141,0,True
2166,-86.0,86,0,True
2167,-750.0,255,5,True
2168,-1008.0,315,7,True
2169,-131.0,131,0,True
2170,-53.0,53,0,True
2171,-1888.0,700,12,True
2172,-757.0,262,5,True
2173,-60.0,60,0,True
2174,-156.0,156,0,True
2175,-284.0,185,1,True
2176,-168.0,168,0,True
2177,-92.0,92,0,True
2178,-353.0,155,2,True
2179,-206.0,107,1,True
2180,-235.0,136,1,True
2181,-2284.0,700,16,False
2182,-798.0,204,6,True
2183,-78.0,78,0,True
2184,-134.0,134,0,True
2185,-95.0,95,0,True
2186,-74.0,74,0,True
2187,-270.0,72,2,True
2188,-173.0,74,1,True
2189,-117.0,117,0,True
2190,-91.0,91,0,True
2191,-179.0,80,1,True
2192,-597.0,201,4,True
2193,-93.0,93,0,True
2194,-59.0,59,0,True
2195,-71.0,71,0,True
2196,-383.0,185,2,True
2197,-122.0,122,0,True
2198,-122.0,122,0,True
2199,-85.0,85,0,True
2200,-118.0,118,0,True
2201,-1676.0,488,12,True
2202,-2377.0,694,17,True
2203,-87.0,87,0,True
2204,-121.0,121,0,True
2205,-105.0,105,0,True
2206,-251.0,152,1,True
2207,-66.0,66,0,True
2208,-130.0,130,0,True
2209,-164.0,164,0,True
2210,-1006.0,313,7,True
2211,-843.0,249,6,True
2212,-767.0,272,5,True
2213,-227.0,128,1,True
2214,-230.0,131,1,True
2215,-45.0,45,0,True
2216,-111.0,111,0,True
2217,-140.0,140,0,True
2218,-144.0,144,0,True
2219,-738.0,243,5,True
2220,-200.0,101,1,True
2221,-117.0,117,0,True
2222,-364.0,166,2,True
2223,-105.0,105,0,True
2224,-144.0,144,0,True
2225,-102.0,102,0,True
2226,-515.0,218,3,True
2227,-401.0,203,2,True
2228,-108.0,108,0,True
2229,-101.0,101,0,True
2230,-953.0,260,7,True
2231,-118.0,118,0,True
2232,-132.0,132,0,True
2233,-71.0,71,0,True
2234,-135.0,135,0,True
2235,-103.0,103,0,True
2236,-141.0,141,0,True
2237,-122.0,122,0,True
2238,-1888.0,700,12,False
2239,-107.0,107,0,True
2240,-136.0,136,0,True
2241,-2004.0,618,14,True
2242,-644.0,248,4,True
2243,-2255.0,671,16,True
2244,-107.0,107,0,True
2245,-1949.0,662,13,True
2246,-424.0,127,3,True
2247,-94.0,94,0,True
2248,-365.0,167,2,True
2249,-204.0,105,1,True
2250,-120.0,120,0,True
2251,-1845.0,657,12,True
2252,-94.0,94,0,True
2253,-102.0,102,0,True
2254,-83.0,83,0,True
2255,-569.0,173,4,True
2256,-112.0,112,0,True
2257,-127.0,127,0,True
2258,-846.0,252,6,True
2259,-91.0,91,0,True
2260,-133.0,133,0,True
2261,-77.0,77,0,True
2262,-88.0,88,0,True
2263,-124.0,124,0,True
2264,-127.0,127,0,True
2265,-147.0,147,0,True
2266,-77.0,77,0,True
2267,-118.0,118,0,True
2268,-113.0,113,0,True
2269,-1752.0,564,12,True
2270,-2383.0,700,17,False
2271,-62.0,62,0,True
2272,-62.0,62,0,True
2273,-1358.0,368,10,True
2274,-61.0,61,0,True
2275,-130.0,130,0,True
2276,-130.0,130,0,True
2277,-150.0,150,0,True
2278,-105.0,105,0,True
2279,-137.0,137,0,True
2280,-45.0,45,0,True
2281,-88.0,88,0,True
2282,-1503.0,513,10,True
2283,-876.0,282,6,True
2284,-135.0,135,0,True
2285,-95.0,95,0,True
2286,-78.0,78,0,True
2287,-214.0,115,1,True
2288,-76.0,76,0,True
2289,-121.0,121,0,True
2290,-77.0,77,0,True
2291,-104.0,104,0,True
2292,-1987.0,700,13,False
2293,-155.0,155,0,True
2294,-389.0,191,2,True
2295,-616.0,220,4,True
2296,-2185.0,700,15,False
2297,-117.0,117,0,True
2298,-2177.0,692,15,True
2299,-91.0,91,0,True
2300,-199.0,100,1,True
2301,-106.0,106,0,True
2302,-70.0,70,0,True
2303,-490.0,193,3,True
2304,-127.0,127,0,True
2305,-387.0,189,2,True
2306,-127.0,127,0,True
2307,-87.0,87,0,True
2308,-141.0,141,0,True
2309,-135.0,135,0,True
2310,-118.0,118,0,True
2311,-74.0,74,0,True
2312,-132.0,132,0,True
2313,-154.0,154,0,True
2314,-49.0,49,0,True
2315,-511.0,214,3,True
2316,-135.0,135,0,True
2317,-165.0,165,0,True
2318,-344.0,146,2,True
2319,-1443.0,552,9,True
2320,-123.0,123,0,True
2321,-110.0,110,0,True
2322,-43.0,43,0,True
2323,-368.0,170,2,True
2324,-63.0,63,0,True
2325,-404.0,206,2,True
2326,-58.0,58,0,True
2327,-2284.0,700,16,False
2328,-622.0,226,4,True
2329,-112.0,112,0,True
2330,-81.0,81,0,True
2331,-115.0,115,0,True
2332,-76.0,76,0,True
2333,-503.0,206,3,True
2334,-70.0,70,0,True
2335,-150.0,150,0,True
2336,-324.0,126,2,True
2337,-1042.0,349,7,True
2338,-121.0,121,0,True
2339,-128.0,128,0,True
2340,-120.0,120,0,True
2341,-57.0,57,0,True
2342,-1410.0,519,9,True
2343,-135.0,135,0,True
2344,-46.0,46,0,True
2345,-137.0,137,0,True
2346,-1533.0,543,10,True
2347,-146.0,146,0,True
2348,-1471.0,481,10,True
2349,-105.0,105,0,True
2350,-1961.0,674,13,True
2351,-1787.0,599,12,True
2352,-457.0,160,3,True
2353,-496.0,199,3,True
2354,-137.0,137,0,True
2355,-198.0,99,1,True
2356,-104.0,104,0,True
2357,-1434.0,444,10,True
2358,-126.0,126,0,True
2359,-407.0,209,2,True
2360,-96.0,96,0,True
2361,-211.0,112,1,True
2362,-1987.0,700,13,False
2363,-108.0,108,0,True
2364,-1400.0,410,10,True
2365,-247.0,148,1,True
2366,-230.0,131,1,True
2367,-771.0,276,5,True
2368,-130.0,130,0,True
2369,-59.0,59,0,True
2370,-127.0,127,0,True
2371,-101.0,101,0,True
2372,-620.0,224,4,True
2373,-387.0,189,2,True
2374,-778.0,283,5,True
2375,-1987.0,700,13,False
2376,-2057.0,671,14,True
2377,-410.0,212,2,True
2378,-1771.0,583,12,True
2379,-107.0,107,0,True
2380,-491.0,194,3,True
2381,-124.0,124,0,True
2382,-108.0,108,0,True
2383,-105.0,105,0,True
2384,-335.0,137,2,True
2385,-175.0,175,0,True
2386,-2284.0,700,16,False
2387,-102.0,102,0,True
2388,-80.0,80,0,True
2389,-110.0,110,0,True
2390,-155.0,155,0,True
2391,-2185.0,700,15,False
2392,-118.0,118,0,True
2393,-142.0,142,0,True
2394,-91.0,91,0,True
2395,-1987.0,700,13,False
2396,-72.0,72,0,True
2397,-359.0,161,2,True
2398,-178.0,178,0,True
2399,-2158.0,673,15,True
2400,-73.0,73,0,True
2401,-163.0,163,0,True
2402,-92.0,92,0,True
2403,-1304.0,413,9,True
2404,-110.0,110,0,True
2405,-1987.0,700,13,False
2406,-103.0,103,0,True
2407,-155.0,155,0,True
2408,-220.0,121,1,True
2409,-89.0,89,0,True
2410,-114.0,114,0,True
2411,-1600.0,610,10,True
2412,-44.0,44,0,True
2413,-103.0,103,0,True
2414,-94.0,94,0,True
2415,-71.0,71,0,True
2416,-100.0,100,0,True
2417,-91.0,91,0,True
2418,-2043.0,657,14,True
2419,-86.0,86,0,True
2420,-111.0,111,0,True
2421,-401.0,203,2,True
2422,-92.0,92,0,True
2423,-133.0,133,0,True
2424,-1046.0,353,7,True
2425,-138.0,138,0,True
2426,-612.0,216,4,True
2427,-89.0,89,0,True
2428,-391.0,193,2,True
2429,-82.0,82,0,True
2430,-339.0,141,2,True
2431,-2086.0,700,14,False
2432,-111.0,111,0,True
2433,-131.0,131,0,True
2434,-134.0,134,0,True
2435,-115.0,115,0,True
2436,-83.0,83,0,True
2437,-107.0,107,0,True
2438,-73.0,73,0,True
2439,-88.0,88,0,True
2440,-80.0,80,0,True
2441,-227.0,128,1,True
2442,-90.0,90,0,True
2443,-117.0,117,0,True
2444,-55.0,55,0,True
2445,-87.0,87,0,True
2446,-85.0,85,0,True
2447,-84.0,84,0,True
2448,-78.0,78,0,True
2449,-389.0,191,2,True
2450,-146.0,146,0,True
2451,-95.0,95,0,True
2452,-90.0,90,0,True
2453,-439.0,142,3,True
2454,-68.0,68,0,True
2455,-181.0,181,0,True
2456,-92.0,92,0,True
2457,-56.0,56,0,True
2458,-123.0,123,0,True
2459,-87.0,87,0,True
2460,-2383.0,700,17,False
2461,-94.0,94,0,True
2462,-141.0,141,0,True
2463,-157.0,157,0,True
2464,-357.0,159,2,True
2465,-616.0,220,4,True
2466,-81.0,81,0,True
2467,-45.0,45,0,True
2468,-98.0,98,0,True
2469,-180.0,180,0,True
2470,-37.0,37,0,True
2471,-80.0,80,0,True
2472,-351.0,153,2,True
2473,-234.0,135,1,True
2474,-72.0,72,0,True
2475,-335.0,137,2,True
2476,-169.0,169,0,True
2477,-91.0,91,0,True
2478,-410.0,212,2,True
2479,-105.0,105,0,True
2480,-2208.0,624,16,True
2481,-155.0,155,0,True
2482,-1897.0,610,13,True
2483,-130.0,130,0,True
2484,-144.0,144,0,True
2485,-370.0,172,2,True
2486,-292.0,193,1,True
2487,-2284.0,700,16,False
2488,-627.0,231,4,True
2489,-149.0,149,0,True
2490,-144.0,144,0,True
2491,-93.0,93,0,True
2492,-374.0,176,2,True
2493,-58.0,58,0,True
2494,-70.0,70,0,True
2495,-2383.0,700,17,False
2496,-373.0,175,2,True
2497,-380.0,182,2,True
2498,-197.0,98,1,True
2499,-1810.0,622,12,True
2500,-124.0,124,0,True
2501,-67.0,67,0,True
2502,-102.0,102,0,True
2503,-1288.0,397,9,True
2504,-116.0,116,0,True
2505,-109.0,109,0,True
2506,-136.0,136,0,True
2507,-376.0,178,2,True
2508,-118.0,118,0,True
2509,-72.0,72,0,True
2510,-263.0,164,1,True
2511,-380.0,182,2,True
2512,-119.0,119,0,True
2513,-2482.0,700,18,False
2514,-1441.0,451,10,True
2515,-1935.0,648,13,True
2516,-52.0,52,0,True
2517,-1456.0,466,10,True
2518,-106.0,106,0,True
2519,-76.0,76,0,True
2520,-59.0,59,0,True
2521,-622.0,226,4,True
2522,-535.0,139,4,True
2523,-605.0,209,4,True
2524,-376.0,178,2,True
2525,-95.0,95,0,True
2526,-121.0,121,0,True
2527,-477.0,180,3,True
2528,-80.0,80,0,True
2529,-492.0,195,3,True
2530,-762.0,267,5,True
2531,-510.0,213,3,True
2532,-67.0,67,0,True
2533,-79.0,79,0,True
2534,-373.0,175,2,True
2535,-91.0,91,0,True
2536,-356.0,158,2,True
2537,-171.0,171,0,True
2538,-476.0,179,3,True
2539,-158.0,158,0,True
2540,-251.0,53,2,True
2541,-1393.0,502,9,True
2542,-137.0,137,0,True
2543,-466.0,169,3,True
2544,-91.0,91,0,True
2545,-625.0,229,4,True
2546,-362.0,164,2,True
2547,-78.0,78,0,True
2548,-277.0,178,1,True
2549,-60.0,60,0,True
2550,-543.0,147,4,True
2551,-80.0,80,0,True
2552,-100.0,100,0,True
2553,-184.0,184,0,True
2554,-133.0,133,0,True
2555,-1886.0,500,14,True
2556,-98.0,98,0,True
2557,-412.0,214,2,True
2558,-387.0,189,2,True
2559,-381.0,183,2,True
2560,-88.0,88,0,True
2561,-382.0,184,2,True
2562,-99.0,99,0,True
2563,-41.0,41,0,True
2564,-140.0,140,0,True
2565,-324.0,126,2,True
2566,-71.0,71,0,True
2567,-1585.0,496,11,True
2568,-145.0,145,0,True
2569,-745.0,250,5,True
2570,-124.0,124,0,True
2571,-101.0,101,0,True
2572,-562.0,166,4,True
2573,-83.0,83,0,True
2574,-101.0,101,0,True
2575,-470.0,173,3,True
2576,-651.0,255,4,True
2577,-1987.0,700,13,False
2578,-2581.0,700,19,False
2579,-392.0,194,2,True
2580,-477.0,180,3,True
2581,-157.0,157,0,True
2582,-92.0,92,0,True
2583,-100.0,100,0,True
2584,-121.0,121,0,True
2585,-835.0,241,6,True
2586,-74.0,74,0,True
2587,-480.0,183,3,True
2588,-78.0,78,0,True
2589,-236.0,137,1,True
2590,-857.0,263,6,True
2591,-112.0,112,0,True
2592,-1147.0,355,8,True
2593,-88.0,88,0,True
2594,-89.0,89,0,True
2595,-714.0,219,5,True
2596,-135.0,135,0,True
2597,-62.0,62,0,True
2598,-1262.0,470,8,True
2599,-1204.0,412,8,True
2600,-162.0,162,0,True
2601,-430.0,133,3,True
2602,-90.0,90,0,True
2603,-345.0,147,2,True
2604,-82.0,82,0,True
2605,-115.0,115,0,True
2606,-92.0,92,0,True
2607,-137.0,137,0,True
2608,-99.0,99,0,True
2609,-126.0,126,0,True
2610,-1728.0,540,12,True
2611,-1618.0,529,11,True
2612,-64.0,64,0,True
2613,-156.0,156,0,True
2614,-190.0,91,1,True
2615,-65.0,65,0,True
2616,-114.0,114,0,True
2617,-118.0,118,0,True
2618,-92.0,92,0,True
2619,-74.0,74,0,True
2620,-357.0,159,2,True
2621,-611.0,215,4,True
2622,-1040.0,347,7,True
2623,-2086.0,700,14,False
2624,-156.0,156,0,True
2625,-106.0,106,0,True
2626,-122.0,122,0,True
2627,-120.0,120,0,True
2628,-67.0,67,0,True
2629,-164.0,164,0,True
2630,-66.0,66,0,True
2631,-643.0,148,5,True
2632,-445.0,148,3,True
2633,-789.0,195,6,True
2634,-137.0,137,0,True
2635,-130.0,130,0,True
2636,-120.0,120,0,True
2637,-175.0,175,0,True
2638,-103.0,103,0,True
2639,-147.0,147,0,True
2640,-95.0,95,0,True
2641,-139.0,139,0,True
2642,-592.0,196,4,True
2643,-68.0,68,0,True
2644,-129.0,129,0,True
2645,-763.0,268,5,True
2646,-722.0,227,5,True
2647,-113.0,113,0,True
2648,-225.0,126,1,True
2649,-771.0,276,5,True
2650,-107.0,107,0,True
2651,-142.0,142,0,True
2652,-120.0,120,0,True
2653,-111.0,111,0,True
2654,-1638.0,549,11,True
2655,-117.0,117,0,True
2656,-150.0,150,0,True
2657,-465.0,168,3,True
2658,-298.0,199,1,True
2659,-490.0,193,3,True
2660,-473.0,176,3,True
2661,-238.0,139,1,True
2662,-85.0,85,0,True
2663,-95.0,95,0,True
2664,-140.0,140,0,True
2665,-145.0,145,0,True
2666,-1164.0,372,8,True
2667,-63.0,63,0,True
2668,-363.0,165,2,True
2669,-104.0,104,0,True
2670,-505.0,208,3,True
2671,-107.0,107,0,True
2672,-246.0,147,1,True
2673,-372.0,174,2,True
2674,-52.0,52,0,True
2675,-371.0,173,2,True
2676,-110.0,110,0,True
2677,-2086.0,700,14,False
2678,-124.0,124,0,True
2679,-355.0,157,2,True
2680,-106.0,106,0,True
2681,-61.0,61,0,True
2682,-156.0,156,0,True
2683,-79.0,79,0,True
2684,-127.0,127,0,True
2685,-86.0,86,0,True
2686,-348.0,150,2,True
2687,-122.0,122,0,True
2688,-359.0,161,2,True
2689,-94.0,94,0,True
2690,-393.0,195,2,True
2691,-93.0,93,0,True
2692,-89.0,89,0,True
2693,-89.0,89,0,True
2694,-385.0,187,2,True
2695,-113.0,113,0,True
2696,-121.0,121,0,True
2697,-96.0,96,0,True
2698,-1061.0,368,7,True
2699,-188.0,188,0,True
2700,-114.0,114,0,True
2701,-92.0,92,0,True
2702,-238.0,139,1,True
2703,-109.0,109,0,True
2704,-58.0,58,0,True
2705,-158.0,158,0,True
2706,-92.0,92,0,True
2707,-167.0,167,0,True
2708,-167.0,167,0,True
2709,-453.0,156,3,True
2710,-393.0,195,2,True
2711,-1616.0,527,11,True
2712,-356.0,158,2,True
2713,-918.0,324,6,True
2714,-120.0,120,0,True
2715,-93.0,93,0,True
2716,-97.0,97,0,True
2717,-49.0,49,0,True
2718,-2031.0,546,15,True
2719,-82.0,82,0,True
2720,-120.0,120,0,True
2721,-71.0,71,0,True
2722,-100.0,100,0,True
2723,-126.0,126,0,True
2724,-391.0,193,2,True
2725,-115.0,115,0,True
2726,-172.0,172,0,True
2727,-145.0,145,0,True
2728,-45.0,45,0,True
2729,-2264.0,680,16,True
2730,-1521.0,531,10,True
2731,-388.0,190,2,True
2732,-113.0,113,0,True
2733,-372.0,174,2,True
2734,-596.0,200,4,True
2735,-162.0,162,0,True
2736,-72.0,72,0,True
2737,-2779.0,700,21,False
2738,-2284.0,700,16,False
2739,-86.0,86,0,True
2740,-121.0,121,0,True
2741,-2284.0,700,16,False
2742,-169.0,169,0,True
2743,-322.0,124,2,True
2744,-263.0,164,1,True
2745,-150.0,150,0,True
2746,-96.0,96,0,True
2747,-2284.0,700,16,False
2748,-1497.0,507,10,True
2749,-1931.0,644,13,True
2750,-129.0,129,0,True
2751,-1898.0,611,13,True
2752,-602.0,206,4,True
2753,-200.0,101,1,True
2754,-115.0,115,0,True
2755,-105.0,105,0,True
2756,-219.0,120,1,True
2757,-2185.0,700,15,False
2758,-167.0,167,0,True
2759,-93.0,93,0,True
2760,-97.0,97,0,True
2761,-119.0,119,0,True
2762,-106.0,106,0,True
2763,-91.0,91,0,True
2764,-80.0,80,0,True
2765,-80.0,80,0,True
2766,-325.0,127,2,True
2767,-66.0,66,0,True
2768,-342.0,144,2,True
2769,-144.0,144,0,True
2770,-79.0,79,0,True
2771,-1603.0,415,12,True
2772,-349.0,151,2,True
2773,-58.0,58,0,True
2774,-108.0,108,0,True
2775,-211.0,112,1,True
2776,-2383.0,700,17,False
2777,-2284.0,700,16,False
2778,-95.0,95,0,True
2779,-394.0,196,2,True
2780,-588.0,192,4,True
2781,-140.0,140,0,True
2782,-157.0,157,0,True
2783,-124.0,124,0,True
2784,-169.0,169,0,True
2785,-86.0,86,0,True
2786,-2284.0,700,16,False
2787,-725.0,230,5,True
2788,-406.0,208,2,True
2789,-117.0,117,0,True
2790,-152.0,152,0,True
2791,-119.0,119,0,True
2792,-343.0,145,2,True
2793,-162.0,162,0,True
2794,-122.0,122,0,True
2795,-122.0,122,0,True
2796,-319.0,121,2,True
2797,-1268.0,377,9,True
2798,-113.0,113,0,True
2799,-370.0,172,2,True
2800,-2185.0,700,15,False
2801,-139.0,139,0,True
2802,-55.0,55,0,True
2803,-80.0,80,0,True
2804,-124.0,124,0,True
2805,-368.0,170,2,True
2806,-326.0,128,2,True
2807,-124.0,124,0,True
2808,-95.0,95,0,True
2809,-61.0,61,0,True
2810,-158.0,158,0,True
2811,-150.0,150,0,True
2812,-1378.0,487,9,True
2813,-140.0,140,0,True
2814,-246.0,147,1,True
2815,-148.0,49,1,True
2816,-1130.0,338,8,True
2817,-85.0,85,0,True
2818,-98.0,98,0,True
2819,-121.0,121,0,True
2820,-65.0,65,0,True
2821,-104.0,104,0,True
2822,-233.0,134,1,True
2823,-104.0,104,0,True
2824,-103.0,103,0,True
2825,-60.0,60,0,True
2826,-86.0,86,0,True
2827,-134.0,134,0,True
2828,-40.0,40,0,True
2829,-91.0,91,0,True
2830,-66.0,66,0,True
2831,-92.0,92,0,True
2832,-171.0,171,0,True
2833,-271.0,172,1,True
2834,-134.0,134,0,True
2835,-144.0,144,0,True
2836,-83.0,83,0,True
2837,-1568.0,479,11,True
2838,-745.0,250,5,True
2839,-480.0,183,3,True
2840,-99.0,99,0,True
2841,-91.0,91,0,True
2842,-98.0,98,0,True
2843,-117.0,117,0,True
2844,-766.0,271,5,True
2845,-93.0,93,0,True
2846,-54.0,54,0,True
2847,-97.0,97,0,True
2848,-126.0,126,0,True
2849,-67.0,67,0,True
2850,-84.0,84,0,True
2851,-113.0,113,0,True
2852,-138.0,138,0,True
2853,-638.0,242,4,True
2854,-111.0,111,0,True
2855,-109.0,109,0,True
2856,-89.0,89,0,True
2857,-483.0,186,3,True
2858,-68.0,68,0,True
2859,-1987.0,700,13,False
2860,-344.0,146,2,True
2861,-1467.0,477,10,True
2862,-100.0,100,0,True
2863,-86.0,86,0,True
2864,-374.0,176,2,True
2865,-115.0,115,0,True
2866,-120.0,120,0,True
2867,-81.0,81,0,True
2868,-49.0,49,0,True
2869,-160.0,160,0,True
2870,-360.0,162,2,True
2871,-94.0,94,0,True
2872,-402.0,204,2,True
2873,-121.0,121,0,True
2874,-57.0,57,0,True
2875,-96.0,96,0,True
2876,-464.0,167,3,True
2877,-98.0,98,0,True
2878,-449.0,152,3,True
2879,-134.0,134,0,True
2880,-144.0,144,0,True
2881,-84.0,84,0,True
2882,-135.0,135,0,True
2883,-76.0,76,0,True
2884,-376.0,178,2,True
2885,-136.0,136,0,True
2886,-81.0,81,0,True
2887,-129.0,129,0,True
2888,-135.0,135,0,True
2889,-107.0,107,0,True
2890,-96.0,96,0,True
2891,-2086.0,700,14,False
2892,-131.0,131,0,True
2893,-113.0,113,0,True
2894,-130.0,130,0,True
2895,-136.0,136,0,True
2896,-384.0,186,2,True
2897,-385.0,187,2,True
2898,-50.0,50,0,True
2899,-483.0,186,3,True
2900,-261.0,162,1,True
2901,-90.0,90,0,True
2902,-82.0,82,0,True
2903,-94.0,94,0,True
2904,-396.0,198,2,True
2905,-124.0,124,0,True
2906,-308.0,110,2,True
2907,-386.0,188,2,True
2908,-121.0,121,0,True
2909,-404.0,206,2,True
2910,-186.0,186,0,True
2911,-143.0,143,0,True
2912,-1724.0,536,12,True
2913,-1048.0,355,7,True
2914,-105.0,105,0,True
2915,-617.0,221,4,True
2916,-122.0,122,0,True
2917,-1240.0,448,8,True
2918,-226.0,127,1,True
2919,-130.0,130,0,True
2920,-89.0,89,0,True
2921,-328.0,130,2,True
2922,-70.0,70,0,True
2923,-143.0,143,0,True
2924,-59.0,59,0,True
2925,-373.0,175,2,True
2926,-37.0,37,0,True
2927,-2482.0,700,18,False
2928,-190.0,91,1,True
2929,-98.0,98,0,True
2930,-73.0,73,0,True
2931,-99.0,99,0,True
2932,-2284.0,700,16,False
2933,-495.0,198,3,True
2934,-110.0,110,0,True
2935,-96.0,96,0,True
2936,-209.0,110,1,True
2937,-91.0,91,0,True
2938,-174.0,174,0,True
2939,-59.0,59,0,True
2940,-732.0,237,5,True
2941,-1783.0,595,12,True
2942,-1383.0,393,10,True
2943,-361.0,163,2,True
2944,-121.0,121,0,True
2945,-97.0,97,0,True
2946,-151.0,151,0,True
2947,-60.0,60,0,True
2948,-136.0,136,0,True
2949,-2175.0,591,16,True
2950,-89.0,89,0,True
2951,-89.0,89,0,True
2952,-114.0,114,0,True
2953,-152.0,152,0,True
2954,-86.0,86,0,True
2955,-99.0,99,0,True
2956,-363.0,165,2,True
2957,-397.0,199,2,True
2958,-141.0,141,0,True
2959,-101.0,101,0,True
2960,-2383.0,700,17,False
2961,-747.0,252,5,True
2962,-2680.0,700,20,False
2963,-87.0,87,0,True
2964,-80.0,80,0,True
2965,-60.0,60,0,True
2966,-59.0,59,0,True
2967,-110.0,110,0,True
2968,-79.0,79,0,True
2969,-73.0,73,0,True
2970,-158.0,158,0,True
2971,-119.0,119,0,True
2972,-407.0,209,2,True
2973,-398.0,200,2,True
2974,-88.0,88,0,True
2975,-137.0,137,0,True
2976,-487.0,190,3,True
2977,-80.0,80,0,True
2978,-2284.0,700,16,False
2979,-135.0,135,0,True
2980,-119.0,119,0,True
2981,-100.0,100,0,True
2982,-362.0,164,2,True
2983,-372.0,174,2,True
2984,-379.0,181,2,True
2985,-575.0,179,4,True
2986,-112.0,112,0,True
2987,-75.0,75,0,True
2988,-101.0,101,0,True
2989,-167.0,167,0,True
2990,-131.0,131,0,True
2991,-124.0,124,0,True
2992,-383.0,185,2,True
2993,-1295.0,404,9,True
2994,-97.0,97,0,True
2995,-685.0,190,5,True
2996,-125.0,125,0,True
2997,-90.0,90,0,True
2998,-126.0,126,0,True
2999,-126.0,126,0,True
3000,-98.0,98,0,True
3001,-92.0,92,0,True
3002,-140.0,140,0,True
3003,-848.0,254,6,True
3004,-155.0,155,0,True
3005,-58.0,58,0,True
3006,-146.0,146,0,True
3007,-125.0,125,0,True
3008,-352.0,154,2,True
3009,-61.0,61,0,True
3010,-2086.0,700,14,False
3011,-126.0,126,0,True
3012,-83.0,83,0,True
3013,-88.0,88,0,True
3014,-100.0,100,0,True
3015,-144.0,144,0,True
3016,-126.0,126,0,True
3017,-82.0,82,0,True
3018,-68.0,68,0,True
3019,-117.0,117,0,True
3020,-108.0,108,0,True
3021,-115.0,115,0,True
3022,-2318.0,635,17,True
3023,-76.0,76,0,True
3024,-156.0,156,0,True
3025,-106.0,106,0,True
3026,-112.0,112,0,True
3027,-1143.0,351,8,True
3028,-393.0,195,2,True
3029,-844.0,250,6,True
3030,-1812.0,525,13,True
3031,-80.0,80,0,True
3032,-144.0,144,0,True
3033,-68.0,68,0,True
3034,-91.0,91,0,True
3035,-88.0,88,0,True
3036,-378.0,180,2,True
3037,-400.0,202,2,True
3038,-108.0,108,0,True
3039,-622.0,226,4,True
3040,-1175.0,383,8,True
3041,-245.0,146,1,True
3042,-505.0,208,3,True
3043,-164.0,164,0,True
3044,-484.0,187,3,True
3045,-60.0,60,0,True
3046,-107.0,107,0,True
3047,-133.0,133,0,True
3048,-75.0,75,0,True
3049,-123.0,123,0,True
3050,-121.0,121,0,True
3051,-1614.0,525,11,True
3052,-1902.0,615,13,True
3053,-389.0,191,2,True
3054,-358.0,160,2,True
3055,-90.0,90,0,True
3056,-445.0,148,3,True
3057,-370.0,172,2,True
3058,-382.0,184,2,True
3059,-140.0,140,0,True
3060,-43.0,43,0,True
3061,-148.0,49,1,True
3062,-535.0,238,3,True
3063,-117.0,117,0,True
