Episode,Total Reward,Steps,Falls,Rollbacks
736,-41.0,49,0,8,True
737,-205.0,214,0,9,True
738,-651.0,700,0,49,False
739,-79.0,79,0,0,True
740,-84.0,87,0,3,True
741,-128.0,128,0,0,True
742,-78.0,78,0,0,True
743,-91.0,92,0,1,True
744,-118.0,118,0,0,True
745,-153.0,158,0,5,True
746,-79.0,80,0,1,True
747,-128.0,128,0,0,True
748,-184.0,192,0,8,True
749,-80.0,87,0,7,True
750,-103.0,105,0,2,True
751,-123.0,123,0,0,True
752,-99.0,100,0,1,True
753,-114.0,114,0,0,True
754,-76.0,77,0,1,True
755,-128.0,131,0,3,True
756,-56.0,58,0,2,True
757,-353.0,376,0,23,True
758,-69.0,70,0,1,True
759,-114.0,116,0,2,True
760,-81.0,86,0,5,True
761,-60.0,61,0,1,True
762,-96.0,97,0,1,True
763,-95.0,101,0,6,True
764,-639.0,700,0,61,False
765,-105.0,113,0,8,True
766,-109.0,110,0,1,True
767,-169.0,175,0,6,True
768,-82.0,83,0,1,True
769,-96.0,99,0,3,True
770,-72.0,75,0,3,True
771,-92.0,92,0,0,True
772,-87.0,87,0,0,True
773,-162.0,170,0,8,True
774,-40.0,41,0,1,True
775,-193.0,201,0,8,True
776,-276.0,296,0,20,True
777,-40.0,41,0,1,True
778,-119.0,123,0,4,True
779,-47.0,47,0,0,True
780,-102.0,102,0,0,True
781,-128.0,128,0,0,True
782,-40.0,41,0,1,True
783,-203.0,215,0,12,True
784,-96.0,100,0,4,True
785,-137.0,143,0,6,True
786,-81.0,86,0,5,True
787,-63.0,68,0,5,True
788,-237.0,263,0,26,True
789,-134.0,134,0,0,True
790,-94.0,94,0,0,True
791,-45.0,46,0,1,True
792,-84.0,86,0,2,True
793,-51.0,51,0,0,True
794,-101.0,101,0,0,True
795,-170.0,172,0,2,True
796,-122.0,122,0,0,True
797,-575.0,621,0,46,True
798,-87.0,87,0,0,True
799,-105.0,106,0,1,True
800,-514.0,559,0,45,True
801,-140.0,150,0,10,True
802,-104.0,104,0,0,True
803,-136.0,139,0,3,True
804,-97.0,98,0,1,True
805,-265.0,287,0,22,True
806,-659.0,700,0,41,False
807,-105.0,105,0,0,True
808,-92.0,92,0,0,True
809,-128.0,131,0,3,True
810,-93.0,94,0,1,True
811,-266.0,285,0,19,True
812,-192.0,198,0,6,True
813,-80.0,82,0,2,True
814,-95.0,95,0,0,True
815,-69.0,71,0,2,True
816,-72.0,75,0,3,True
817,-46.0,47,0,1,True
818,-103.0,104,0,1,True
819,-565.0,593,0,28,True
820,-87.0,90,0,3,True
821,-172.0,180,0,8,True
822,-137.0,139,0,2,True
823,-183.0,187,0,4,True
824,-79.0,84,0,5,True
825,-62.0,62,0,0,True
826,-60.0,63,0,3,True
827,-147.0,147,0,0,True
828,-193.0,199,0,6,True
829,-100.0,100,0,0,True
830,-210.0,219,0,9,True
831,-124.0,124,0,0,True
832,-120.0,121,0,1,True
833,-254.0,274,0,20,True
834,-54.0,55,0,1,True
835,-101.0,109,0,8,True
