Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
716,-843.0,1030,0,1,True
717,-798.0,976,0,1,True
718,-838.0,1016,0,1,True
719,-385.0,496,0,1,True
720,-366.0,464,0,1,True
721,-1096.0,1335,0,1,True
722,-597.0,743,0,1,True
723,-533.0,653,0,1,True
724,-792.0,973,0,1,True
725,-1201.0,1443,0,1,True
726,-525.0,647,0,1,True
727,-689.0,830,0,1,True
728,-842.0,1025,0,1,True
729,-305.0,397,0,1,True
730,-423.0,529,0,1,True
731,-332.0,422,0,1,True
732,-400.0,501,0,1,True
733,-697.0,847,0,1,True
734,-406.0,510,0,1,True
735,-929.0,1115,0,1,True
736,-482.0,600,0,1,True
737,-370.0,464,0,1,True
738,-277.0,378,0,1,True
739,-986.0,1158,0,1,True
740,-465.0,578,0,1,True
741,-413.0,528,0,1,True
742,-379.0,486,0,1,True
743,-367.0,461,0,1,True
744,-406.0,511,0,1,True
745,-694.0,860,0,1,True
746,-857.0,1044,0,1,True
747,-281.0,363,0,1,True
748,-468.0,580,0,1,True
749,-461.0,580,0,1,True
750,-483.0,606,0,1,True
751,-718.0,884,0,1,True
752,-712.0,883,0,1,True
753,-192.0,268,0,1,True
754,-944.0,1130,0,1,True
755,-420.0,523,0,1,True
756,-1278.0,1500,0,0,False
757,-440.0,548,0,1,True
758,-341.0,445,0,1,True
759,-407.0,519,0,1,True
760,-1065.0,1306,0,1,True
761,-245.0,322,0,1,True
762,-343.0,439,0,1,True
763,-335.0,426,0,1,True
764,-551.0,676,0,1,True
765,-681.0,849,0,1,True
766,-701.0,875,0,1,True
767,-452.0,560,0,1,True
768,-1058.0,1260,0,1,True
769,-632.0,780,0,1,True
770,-829.0,1006,0,1,True
771,-562.0,680,0,1,True
772,-477.0,593,0,1,True
773,-230.0,316,0,1,True
774,-330.0,432,0,1,True
775,-398.0,514,0,1,True
776,-417.0,522,0,1,True
777,-490.0,616,0,1,True
778,-727.0,892,1,1,True
779,-189.0,254,0,1,True
780,-466.0,590,0,1,True
781,-1102.0,1279,1,1,True
782,-378.0,485,0,1,True
783,-549.0,668,0,1,True
784,-1245.0,1499,0,1,True
785,-307.0,389,0,1,True
786,-322.0,416,0,1,True
787,-970.0,1157,0,1,True
788,-401.0,520,0,1,True
789,-827.0,1008,0,1,True
790,-549.0,675,0,1,True
791,-437.0,546,0,1,True
792,-830.0,1018,0,1,True
793,-173.0,232,0,1,True
794,-424.0,528,0,1,True
795,-431.0,538,0,1,True
796,-787.0,963,0,1,True
797,-123.0,175,0,1,True
798,-397.0,498,0,1,True
799,-427.0,535,0,1,True
800,-450.0,568,0,1,True
801,-340.0,440,0,1,True
802,-300.0,381,0,1,True
803,-993.0,1183,0,1,True
804,-293.0,384,0,1,True
805,-565.0,694,0,1,True
806,-244.0,326,0,1,True
807,-290.0,375,0,1,True
808,-397.0,478,1,1,True
809,-512.0,630,0,1,True
810,-311.0,410,0,1,True
811,-473.0,582,0,1,True
812,-433.0,529,0,1,True
813,-416.0,522,0,1,True
814,-375.0,469,0,1,True
815,-837.0,1004,1,1,True
816,-899.0,1086,0,1,True
817,-390.0,508,0,1,True
818,-465.0,569,0,1,True
819,-430.0,531,0,1,True
820,-316.0,419,0,1,True
821,-501.0,619,0,1,True
822,-588.0,743,0,1,True
823,-386.0,489,0,1,True
824,-349.0,437,0,1,True
825,-385.0,485,0,1,True
826,-434.0,540,0,1,True
827,-253.0,339,0,1,True
828,-311.0,395,0,1,True
829,-357.0,446,0,1,True
830,-135.0,193,0,1,True
831,-590.0,703,0,1,True
832,-477.0,606,0,1,True
833,-791.0,945,0,1,True
834,-496.0,623,0,1,True
835,-559.0,690,0,1,True
836,-487.0,615,0,1,True
837,-265.0,347,0,1,True
838,-335.0,424,0,1,True
839,-547.0,675,0,1,True
840,-280.0,366,0,1,True
841,-382.0,476,0,1,True
842,-552.0,680,0,1,True
843,-347.0,425,0,1,True
844,-1062.0,1279,0,1,True
845,-899.0,1092,0,1,True
846,-447.0,565,0,1,True
847,-783.0,969,0,1,True
848,-1059.0,1249,0,1,True
849,-274.0,367,0,1,True
850,-635.0,775,0,1,True
851,-278.0,370,0,1,True
852,-388.0,507,0,1,True
853,-522.0,646,0,1,True
854,-712.0,861,0,1,True
855,-390.0,492,0,1,True
856,-409.0,503,0,1,True
857,-473.0,577,0,1,True
858,-352.0,455,0,1,True
859,-506.0,631,0,1,True
860,-317.0,390,1,1,True
861,-741.0,933,0,1,True
862,-561.0,683,0,1,True
863,-304.0,383,0,1,True
864,-785.0,965,0,1,True
865,-231.0,310,0,1,True
866,-529.0,657,0,1,True
867,-779.0,952,0,1,True
868,-398.0,500,0,1,True
869,-611.0,741,0,1,True
870,-612.0,725,0,1,True
871,-391.0,489,0,1,True
872,-720.0,891,0,1,True
873,-235.0,318,0,1,True
874,-844.0,1031,0,1,True
875,-583.0,711,0,1,True
876,-371.0,482,0,1,True
877,-950.0,1126,1,1,True
878,-301.0,390,0,1,True
879,-622.0,749,0,1,True
880,-783.0,962,0,1,True
881,-392.0,498,0,1,True
882,-546.0,672,0,1,True
883,-476.0,610,0,1,True
884,-549.0,682,0,1,True
885,-763.0,938,0,1,True
886,-781.0,960,0,1,True
887,-661.0,824,0,1,True
888,-872.0,1064,0,1,True
889,-319.0,416,0,1,True
890,-692.0,850,0,1,True
891,-823.0,1002,0,1,True
892,-57.0,86,0,1,True
893,-716.0,848,0,1,True
894,-953.0,1141,0,1,True
895,-322.0,421,0,1,True
896,-674.0,830,0,1,True
897,-479.0,604,0,1,True
898,-444.0,562,0,1,True
899,-882.0,1061,0,1,True
900,-174.0,239,0,1,True
901,-469.0,596,0,1,True
902,-456.0,577,0,1,True
903,-356.0,457,0,1,True
904,-431.0,543,0,1,True
905,-586.0,711,0,1,True
906,-456.0,556,0,1,True
907,-494.0,610,0,1,True
908,-270.0,358,0,1,True
909,-653.0,804,0,1,True
910,-387.0,488,0,1,True
