Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
593,-2169.0,858,148,1,0,True
594,-1681.0,730,108,1,0,True
595,-1292.0,539,86,1,0,True
596,-2205.0,894,148,1,0,True
597,-1158.0,468,79,1,0,True
598,-1310.0,548,87,1,0,True
599,-1879.0,793,123,1,0,True
600,-1591.0,685,103,1,0,True
601,-3182.0,1349,206,1,0,True
602,-2570.0,1115,164,1,0,True
603,-1616.0,701,104,1,0,True
604,-1596.0,672,105,1,0,True
605,-1258.0,541,82,1,0,True
606,-972.0,399,66,1,0,True
607,-1069.0,397,77,1,0,True
608,-1263.0,537,83,1,0,True
609,-2558.0,1094,165,1,0,True
610,-1369.0,553,93,1,0,True
611,-1094.0,458,73,1,0,True
612,-1776.0,762,115,1,0,True
613,-1725.0,756,110,1,0,True
614,-1533.0,654,100,1,0,True
615,-2431.0,967,165,1,0,True
616,-1614.0,654,109,1,0,True
617,-2574.0,1047,172,1,0,True
618,-2457.0,1047,159,1,0,True
619,-1476.0,615,98,1,0,True
620,-2287.0,913,155,1,0,True
621,-2054.0,833,138,1,0,True
622,-2482.0,1027,164,1,0,True
623,-948.0,393,64,1,0,True
624,-1539.0,633,103,1,0,True
625,-1529.0,587,107,1,0,True
626,-2574.0,1137,162,1,0,True
627,-2377.0,985,157,1,0,True
628,-1089.0,453,73,1,0,True
629,-1422.0,534,101,1,0,True
630,-946.0,391,64,1,0,True
631,-1460.0,572,101,1,0,True
632,-2444.0,989,164,1,0,True
633,-1202.0,449,86,1,0,True
634,-1278.0,507,88,1,0,True
635,-986.0,386,69,1,0,True
636,-2500.0,1108,157,1,0,True
637,-1546.0,649,102,1,0,True
638,-1447.0,568,100,1,0,True
639,-1530.0,624,103,1,0,True
640,-1432.0,553,100,1,0,True
641,-2515.0,1033,167,1,0,True
642,-1346.0,620,83,1,0,True
643,-1282.0,547,84,1,0,True
644,-2500.0,1027,166,1,0,True
645,-1140.0,441,80,1,0,True
646,-1826.0,731,124,1,0,True
647,-2192.0,926,143,1,0,True
648,-1416.0,555,98,1,0,True
649,-1574.0,650,105,1,0,True
650,-2461.0,979,167,1,0,True
651,-1304.0,488,93,1,0,True
652,-791.0,326,54,1,0,True
653,-2509.0,1072,162,1,0,True
654,-1456.0,586,99,1,0,True
655,-1640.0,662,111,1,0,True
656,-2429.0,1064,154,1,0,True
657,-1963.0,778,134,1,0,True
658,-1200.0,447,86,1,0,True
659,-1452.0,546,103,1,0,True
660,-2765.0,1238,172,1,0,True
661,-1004.0,368,73,1,0,True
662,-687.0,285,47,1,0,True
663,-1713.0,699,115,1,0,True
664,-1068.0,414,75,1,0,True
665,-1908.0,786,127,1,0,True
666,-1018.0,400,71,1,0,True
667,-3530.0,1481,230,1,0,True
668,-1018.0,436,67,1,0,True
669,-1251.0,471,89,1,0,True
670,-1458.0,606,97,1,0,True
671,-1815.0,738,122,1,0,True
672,-1459.0,598,98,1,0,True
673,-820.0,337,56,1,0,True
674,-1466.0,605,98,1,0,True
675,-1330.0,523,92,1,0,True
676,-1069.0,469,69,1,0,True
677,-927.0,336,68,1,0,True
678,-1977.0,801,133,1,0,True
679,-1215.0,471,85,1,0,True
680,-2491.0,1063,161,1,0,True
681,-1048.0,421,72,1,0,True
682,-942.0,378,65,1,0,True
683,-965.0,365,69,1,0,True
684,-1246.0,493,86,1,0,True
685,-2215.0,895,149,1,0,True
686,-1525.0,628,102,1,0,True
687,-652.0,277,44,1,0,True
688,-2052.0,885,132,1,0,True
689,-1271.0,500,88,1,0,True
690,-736.0,262,55,1,0,True
691,-923.0,359,65,1,0,True
692,-1772.0,740,117,1,0,True
693,-1241.0,515,83,1,0,True
694,-1125.0,444,78,1,0,True
695,-1542.0,645,102,1,0,True
696,-2185.0,874,148,1,0,True
697,-2325.0,897,161,1,0,True
698,-1636.0,676,109,1,0,True
699,-2273.0,890,156,1,0,True
700,-1204.0,442,87,1,0,True
701,-3136.0,1213,216,1,0,True
702,-1454.0,557,102,1,0,True
703,-2566.0,1057,170,1,0,True
704,-1527.0,594,106,1,0,True
705,-1435.0,637,91,1,0,True
706,-786.0,285,58,1,0,True
707,-1861.0,694,132,1,0,True
708,-1736.0,767,110,1,0,True
709,-2282.0,962,149,1,0,True
710,-1644.0,684,109,1,0,True
711,-1485.0,642,96,1,0,True
712,-2519.0,1028,168,1,0,True
713,-2043.0,804,140,1,0,True
714,-1261.0,499,87,1,0,True
715,-2141.0,929,137,1,0,True
716,-1494.0,579,104,1,0,True
717,-2067.0,846,138,1,0,True
718,-2336.0,962,155,1,0,True
719,-1355.0,548,92,1,0,True
720,-1159.0,433,83,1,0,True
721,-1820.0,707,126,1,0,True
722,-2710.0,1192,171,1,0,True
723,-1451.0,617,95,1,0,True
724,-1610.0,623,112,1,0,True
725,-2623.0,1132,168,1,0,True
726,-2270.0,905,154,1,0,True
727,-2392.0,982,159,1,0,True
728,-2444.0,1007,162,1,0,True
729,-875.0,347,61,1,0,True
730,-1262.0,527,84,1,0,True
731,-563.0,224,40,1,0,True
732,-978.0,414,65,1,0,True
733,-1687.0,718,110,1,0,True
734,-1265.0,539,83,1,0,True
735,-1521.0,597,105,1,0,True
736,-1326.0,555,88,1,0,True
737,-937.0,436,58,1,0,True
738,-1179.0,453,83,1,0,True
739,-2694.0,1140,175,1,0,True
740,-1050.0,468,67,1,0,True
741,-987.0,405,67,1,0,True
742,-1472.0,593,100,1,0,True
743,-785.0,302,56,1,0,True
744,-1259.0,515,85,1,0,True
745,-1551.0,627,105,1,0,True
746,-1299.0,546,86,1,0,True
747,-891.0,345,63,1,0,True
748,-876.0,357,60,1,0,True
749,-2884.0,1312,177,1,0,True
750,-2333.0,932,158,1,0,True
751,-3093.0,1260,206,1,0,True
752,-1457.0,560,102,1,0,True
753,-978.0,387,68,1,0,True
754,-1611.0,687,105,1,0,True
755,-875.0,374,58,1,0,True
756,-1237.0,529,81,1,0,True
757,-820.0,301,60,1,0,True
758,-1249.0,487,87,1,0,True
759,-1496.0,554,107,1,0,True
760,-2737.0,1192,174,1,0,True
761,-956.0,356,69,1,0,True
762,-1205.0,524,78,1,0,True
763,-1203.0,468,84,1,0,True
764,-1153.0,499,75,1,0,True
