Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
5475,-911.0,347,65,1,True
5476,-2679.0,1080,180,1,True
5477,-1825.0,865,109,1,True
5478,-1492.0,613,100,1,True
5479,-1110.0,438,77,1,True
5480,-3409.0,1432,222,1,True
5481,-2483.0,1037,163,1,True
5482,-969.0,369,69,1,True
5483,-1204.0,541,76,1,True
5484,-2304.0,912,157,1,True
5485,-1605.0,663,107,1,True
5486,-1268.0,524,85,1,True
5487,-1308.0,546,87,1,True
5488,-1118.0,464,75,1,True
5489,-1515.0,627,101,1,True
5490,-1377.0,525,97,1,True
5491,-1768.0,736,117,1,True
5492,-1389.0,627,87,1,True
5493,-3201.0,1314,212,1,True
5494,-2501.0,1091,159,1,True
5495,-1557.0,642,104,1,True
5496,-2663.0,1190,166,1,True
5497,-1053.0,444,70,1,True
5498,-796.0,322,55,1,True
5499,-2221.0,910,148,1,True
5500,-2170.0,850,149,1,True
5501,-1688.0,665,116,1,True
5502,-1181.0,554,72,1,True
5503,-1322.0,524,91,1,True
5504,-3489.0,1500,221,0,False
5505,-1383.0,567,93,1,True
5506,-2443.0,1006,162,1,True
5507,-2256.0,864,157,1,True
5508,-1063.0,445,71,1,True
5509,-2089.0,796,146,1,True
5510,-1651.0,691,109,1,True
5511,-2462.0,998,165,1,True
5512,-992.0,383,70,1,True
5513,-1455.0,558,102,1,True
5514,-1241.0,488,86,1,True
5515,-2289.0,1005,145,1,True
5516,-2610.0,1047,176,1,True
5517,-3498.0,1500,222,0,False
5518,-1002.0,438,65,1,True
5519,-1488.0,573,104,1,True
5520,-1046.0,446,69,1,True
5521,-1413.0,561,97,1,True
5522,-1375.0,559,93,1,True
5523,-2809.0,1192,182,1,True
5524,-1546.0,640,103,1,True
5525,-1795.0,700,124,1,True
5526,-1074.0,393,78,1,True
5527,-466.0,190,33,1,True
5528,-2175.0,819,153,1,True
5529,-2662.0,1198,165,1,True
5530,-1214.0,506,81,1,True
5531,-1984.0,817,132,1,True
5532,-849.0,321,61,1,True
5533,-1420.0,532,101,1,True
5534,-1231.0,514,82,1,True
5535,-681.0,252,50,1,True
5536,-888.0,378,59,1,True
5537,-2523.0,1095,161,1,True
5538,-2437.0,1009,161,1,True
5539,-2569.0,1114,164,1,True
5540,-1086.0,459,72,1,True
5541,-3416.0,1448,221,1,True
5542,-445.0,160,34,1,True
5543,-829.0,328,58,1,True
5544,-2257.0,883,155,1,True
5545,-950.0,395,64,1,True
5546,-1411.0,568,96,1,True
5547,-2331.0,1029,147,1,True
5548,-2344.0,1006,151,1,True
5549,-2417.0,989,161,1,True
5550,-1428.0,585,96,1,True
5551,-1014.0,396,71,1,True
5552,-2747.0,1202,174,1,True
5553,-1378.0,544,95,1,True
5554,-2448.0,1047,158,1,True
5555,-914.0,368,63,1,True
5556,-1189.0,436,86,1,True
5557,-1270.0,508,87,1,True
5558,-1523.0,608,104,1,True
5559,-528.0,207,38,1,True
5560,-1994.0,800,135,1,True
5561,-482.0,206,33,1,True
5562,-1787.0,746,118,1,True
5563,-730.0,283,52,1,True
5564,-1313.0,542,88,1,True
5565,-839.0,356,56,1,True
5566,-1202.0,512,79,1,True
5567,-1711.0,688,116,1,True
5568,-1220.0,467,86,1,True
5569,-2268.0,930,151,1,True
5570,-1283.0,521,87,1,True
5571,-2384.0,920,165,1,True
5572,-1211.0,512,80,1,True
5573,-1066.0,466,69,1,True
5574,-2666.0,1157,170,1,True
5575,-1583.0,704,100,1,True
5576,-1446.0,603,96,1,True
5577,-967.0,367,69,1,True
5578,-3353.0,1457,213,1,True
5579,-2311.0,919,157,1,True
5580,-2707.0,1153,175,1,True
5581,-2309.0,1007,147,1,True
5582,-674.0,272,47,1,True
5583,-1775.0,752,116,1,True
5584,-972.0,381,68,1,True
5585,-1095.0,468,72,1,True
5586,-2350.0,1057,146,1,True
5587,-2488.0,1069,160,1,True
5588,-1972.0,841,128,1,True
5589,-1786.0,691,124,1,True
5590,-1448.0,551,102,1,True
5591,-976.0,349,72,1,True
5592,-2374.0,991,156,1,True
5593,-1237.0,556,78,1,True
5594,-2742.0,1206,173,1,True
5595,-1797.0,702,124,1,True
5596,-2465.0,1082,156,1,True
5597,-970.0,388,67,1,True
5598,-2449.0,1030,160,1,True
5599,-1396.0,571,94,1,True
5600,-2470.0,1042,161,1,True
5601,-1350.0,552,91,1,True
5602,-1045.0,391,75,1,True
5603,-1952.0,758,135,1,True
5604,-820.0,319,58,1,True
5605,-2545.0,1081,165,1,True
5606,-2491.0,1009,167,1,True
5607,-2628.0,1038,179,1,True
5608,-1510.0,631,100,1,True
5609,-2662.0,1180,167,1,True
5610,-3198.0,1329,210,1,True
5611,-2443.0,1006,162,1,True
5612,-2557.0,1102,164,1,True
5613,-1429.0,550,100,1,True
5614,-2126.0,896,139,1,True
5615,-1231.0,505,83,1,True
5616,-1248.0,549,80,1,True
5617,-2338.0,955,156,1,True
5618,-2161.0,895,143,1,True
5619,-2035.0,841,135,1,True
5620,-2200.0,934,143,1,True
5621,-1259.0,506,86,1,True
5622,-1397.0,527,99,1,True
5623,-1184.0,458,83,1,True
5624,-1119.0,447,77,1,True
5625,-1338.0,522,93,1,True
5626,-1616.0,701,104,1,True
5627,-1408.0,574,95,1,True
5628,-1179.0,561,71,1,True
5629,-2570.0,1088,167,1,True
5630,-1184.0,494,79,1,True
5631,-1180.0,436,85,1,True
5632,-1601.0,677,105,1,True
5633,-834.0,333,58,1,True
5634,-2291.0,935,153,1,True
5635,-1290.0,546,85,1,True
5636,-2513.0,1076,162,1,True
5637,-1146.0,465,78,1,True
5638,-2350.0,1003,152,1,True
5639,-3480.0,1500,220,0,False
5640,-2411.0,992,160,1,True
5641,-1123.0,433,79,1,True
5642,-2380.0,979,158,1,True
5643,-1220.0,494,83,1,True
5644,-1376.0,551,94,1,True
5645,-1135.0,481,75,1,True
5646,-1433.0,581,97,1,True
5647,-2366.0,938,161,1,True
5648,-2698.0,1144,175,1,True
5649,-1269.0,570,80,1,True
5650,-1971.0,804,132,1,True
5651,-2723.0,1097,183,1,True
5652,-2311.0,919,157,1,True
5653,-1095.0,450,74,1,True
5654,-1490.0,602,101,1,True
5655,-2497.0,1069,161,1,True
5656,-927.0,381,63,1,True
5657,-2832.0,1269,176,1,True
5658,-1450.0,625,94,1,True
5659,-2630.0,1166,165,1,True
5660,-1154.0,455,80,1,True
5661,-1625.0,638,112,1,True
5662,-1306.0,553,86,1,True
5663,-1464.0,594,99,1,True
5664,-1670.0,656,115,1,True
5665,-608.0,251,42,1,True
5666,-2304.0,912,157,1,True
5667,-1185.0,504,78,1,True
5668,-810.0,309,58,1,True
5669,-803.0,320,56,1,True
5670,-2476.0,1048,161,1,True
5671,-2507.0,1088,160,1,True
5672,-814.0,322,57,1,True
5673,-2730.0,1158,177,1,True
5674,-2377.0,985,157,1,True
5675,-1462.0,655,92,1,True
5676,-1325.0,572,86,1,True
5677,-2614.0,1096,171,1,True
5678,-1427.0,584,96,1,True
5679,-3534.0,1500,226,0,False
5680,-642.0,249,46,1,True
5681,-1105.0,469,73,1,True
5682,-2373.0,945,161,1,True
5683,-1113.0,441,77,1,True
5684,-2725.0,1243,167,1,True
5685,-638.0,245,46,1,True
5686,-1686.0,726,109,1,True
5687,-1284.0,567,82,1,True
5688,-2500.0,1081,160,1,True
5689,-1778.0,737,118,1,True
5690,-1107.0,408,80,1,True
5691,-2508.0,1044,165,1,True
5692,-671.0,269,47,1,True
5693,-1228.0,475,86,1,True
5694,-1487.0,617,99,1,True
5695,-1420.0,577,96,1,True
5696,-1977.0,819,131,1,True
5697,-1292.0,521,88,1,True
5698,-1820.0,779,118,1,True
5699,-987.0,378,70,1,True
5700,-743.0,278,54,1,True
5701,-1223.0,479,85,1,True
5702,-554.0,215,40,1,True
5703,-2930.0,1394,173,1,True
5704,-1653.0,666,112,1,True
5705,-1233.0,552,78,1,True
5706,-770.0,314,53,1,True
5707,-1404.0,561,96,1,True
5708,-702.0,264,51,1,True
5709,-1074.0,510,65,1,True
5710,-1817.0,740,122,1,True
5711,-1400.0,611,90,1,True
5712,-783.0,291,57,1,True
5713,-2579.0,1025,175,1,True
5714,-1309.0,574,84,1,True
5715,-1415.0,572,96,1,True
5716,-2150.0,821,150,1,True
5717,-2232.0,984,141,1,True
5718,-863.0,344,60,1,True
5719,-1186.0,478,81,1,True
5720,-777.0,321,53,1,True
5721,-1379.0,581,91,1,True
5722,-3215.0,1382,206,1,True
5723,-826.0,334,57,1,True
5724,-2354.0,980,155,1,True
5725,-1456.0,595,98,1,True
5726,-2339.0,965,155,1,True
5727,-1355.0,521,95,1,True
5728,-2344.0,925,160,1,True
5729,-1025.0,398,72,1,True
5730,-894.0,366,61,1,True
5731,-655.0,253,47,1,True
5732,-2407.0,979,161,1,True
5733,-1314.0,534,89,1,True
5734,-2349.0,930,160,1,True
5735,-1261.0,481,89,1,True
5736,-3311.0,1406,214,1,True
5737,-1730.0,653,122,1,True
5738,-2303.0,956,152,1,True
5739,-463.0,178,34,1,True
5740,-3597.0,1500,233,0,False
5741,-886.0,376,59,1,True
5742,-2610.0,1128,167,1,True
5743,-1084.0,385,80,1,True
5744,-2206.0,886,149,1,True
5745,-2175.0,918,142,1,True
5746,-1161.0,462,80,1,True
5747,-1499.0,584,104,1,True
5748,-1533.0,609,105,1,True
5749,-3366.0,1434,217,1,True
5750,-1313.0,569,85,1,True
5751,-2661.0,1152,170,1,True
5752,-783.0,318,54,1,True
5753,-2516.0,1070,163,1,True
5754,-1157.0,449,81,1,True
5755,-1383.0,621,87,1,True
5756,-1433.0,527,103,1,True
5757,-1096.0,505,68,1,True
5758,-1174.0,484,79,1,True
5759,-1289.0,482,92,1,True
5760,-515.0,194,38,1,True
5761,-1043.0,461,67,1,True
5762,-2340.0,984,153,1,True
5763,-1152.0,453,80,1,True
5764,-2834.0,1280,175,1,True
5765,-2352.0,933,160,1,True
5766,-1208.0,518,79,1,True
5767,-1267.0,505,87,1,True
5768,-2895.0,1350,174,1,True
5769,-1216.0,517,80,1,True
5770,-1374.0,531,96,1,True
5771,-1145.0,446,80,1,True
5772,-1134.0,426,81,1,True
5773,-1111.0,457,75,1,True
5774,-2586.0,1194,157,1,True
5775,-2183.0,881,147,1,True
5776,-681.0,261,49,1,True
5777,-1898.0,794,125,1,True
5778,-661.0,250,48,1,True
5779,-2268.0,921,152,1,True
5780,-2401.0,1018,156,1,True
5781,-1491.0,540,108,1,True
5782,-1213.0,496,82,1,True
5783,-2660.0,1187,166,1,True
5784,-1132.0,469,76,1,True
5785,-1208.0,545,76,1,True
5786,-1104.0,441,76,1,True
5787,-2292.0,954,151,1,True
5788,-3435.0,1500,215,0,False
5789,-2603.0,1148,164,1,True
5790,-1297.0,481,93,1,True
5791,-1400.0,539,98,1,True
5792,-872.0,344,61,1,True
5793,-763.0,298,54,1,True
5794,-1281.0,528,86,1,True
5795,-1175.0,467,81,1,True
5796,-1192.0,466,83,1,True
5797,-3379.0,1492,212,1,True
5798,-1734.0,729,114,1,True
5799,-1233.0,507,83,1,True
5800,-848.0,347,58,1,True
5801,-2474.0,1055,160,1,True
5802,-1999.0,913,123,1,True
5803,-1331.0,533,91,1,True
5804,-716.0,287,50,1,True
5805,-1469.0,644,94,1,True
5806,-2493.0,1029,165,1,True
5807,-1907.0,749,131,1,True
5808,-2737.0,1201,173,1,True
5809,-675.0,255,49,1,True
5810,-2571.0,1071,169,1,True
5811,-2328.0,972,153,1,True
5812,-2422.0,958,165,1,True
5813,-1664.0,650,115,1,True
5814,-2484.0,1074,159,1,True
5815,-524.0,221,36,1,True
5816,-1227.0,492,84,1,True
5817,-1454.0,548,103,1,True
5818,-1068.0,423,74,1,True
5819,-1734.0,666,121,1,True
5820,-2589.0,1116,166,1,True
5821,-897.0,324,66,1,True
5822,-1172.0,446,83,1,True
5823,-1487.0,590,102,1,True
5824,-1611.0,678,106,1,True
5825,-2369.0,959,159,1,True
5826,-1067.0,440,72,1,True
5827,-2149.0,829,149,1,True
5828,-390.0,159,28,1,True
5829,-2272.0,934,151,1,True
5830,-1508.0,575,106,1,True
5831,-1194.0,450,85,1,True
5832,-3280.0,1402,211,1,True
5833,-1483.0,595,101,1,True
5834,-3453.0,1500,217,0,False
5835,-2551.0,1078,166,1,True
5836,-1259.0,551,81,1,True
5837,-1203.0,459,85,1,True
5838,-2014.0,847,132,1,True
5839,-839.0,329,59,1,True
5840,-1461.0,609,97,1,True
5841,-2584.0,1138,163,1,True
5842,-1434.0,573,98,1,True
5843,-1538.0,632,103,1,True
5844,-1649.0,716,106,1,True
5845,-1347.0,495,97,1,True
5846,-1239.0,522,82,1,True
5847,-1871.0,812,120,1,True
5848,-2553.0,1107,163,1,True
5849,-1303.0,532,88,1,True
5850,-991.0,391,69,1,True
5851,-1306.0,562,85,1,True
5852,-2231.0,902,150,1,True
5853,-615.0,222,46,1,True
5854,-2540.0,1049,168,1,True
5855,-1666.0,643,116,1,True
5856,-2478.0,1014,165,1,True
5857,-2366.0,1028,151,1,True
5858,-325.0,139,23,1,True
5859,-2532.0,1086,163,1,True
5860,-890.0,335,64,1,True
5861,-2875.0,1348,172,1,True
5862,-1036.0,454,67,1,True
5863,-1350.0,498,97,1,True
5864,-923.0,350,66,1,True
5865,-2193.0,891,147,1,True
5866,-1101.0,492,70,1,True
5867,-729.0,273,53,1,True
5868,-1188.0,408,89,1,True
5869,-3489.0,1500,221,0,False
5870,-1263.0,492,88,1,True
5871,-2644.0,1108,173,1,True
5872,-1234.0,535,80,1,True
5873,-2640.0,1230,159,1,True
5874,-950.0,395,64,1,True
5875,-2770.0,1216,175,1,True
5876,-1237.0,457,89,1,True
5877,-938.0,374,65,1,True
5878,-1980.0,831,130,1,True
5879,-2356.0,973,156,1,True
5880,-2971.0,1246,194,1,True
5881,-1035.0,435,69,1,True
5882,-2101.0,880,138,1,True
5883,-1597.0,682,104,1,True
5884,-2414.0,1022,157,1,True
5885,-1691.0,812,100,1,True
5886,-1296.0,516,89,1,True
5887,-305.0,128,22,1,True
5888,-2697.0,1215,167,1,True
5889,-1769.0,683,123,1,True
5890,-665.0,236,50,1,True
5891,-850.0,358,57,1,True
5892,-1410.0,558,97,1,True
5893,-2094.0,837,142,1,True
5894,-1403.0,560,96,1,True
5895,-1212.0,441,88,1,True
5896,-2513.0,1013,169,1,True
5897,-1488.0,618,99,1,True
5898,-1082.0,428,75,1,True
5899,-1220.0,485,84,1,True
5900,-3297.0,1410,212,1,True
5901,-2374.0,973,158,1,True
5902,-2541.0,1104,162,1,True
5903,-1147.0,448,80,1,True
5904,-2242.0,904,151,1,True
5905,-2571.0,1125,163,1,True
5906,-2856.0,1167,190,1,True
5907,-846.0,354,57,1,True
5908,-2749.0,1249,169,1,True
5909,-1580.0,584,113,1,True
5910,-523.0,202,38,1,True
5911,-2429.0,992,162,1,True
5912,-2241.0,966,144,1,True
5913,-2319.0,963,153,1,True
5914,-1078.0,460,71,1,True
5915,-521.0,200,38,1,True
5916,-1377.0,525,97,1,True
5917,-818.0,326,57,1,True
5918,-1413.0,543,99,1,True
5919,-2232.0,858,155,1,True
5920,-958.0,403,64,1,True
5921,-1058.0,467,68,1,True
5922,-1970.0,803,132,1,True
5923,-1902.0,798,125,1,True
5924,-2654.0,1163,168,1,True
5925,-2096.0,839,142,1,True
5926,-2738.0,1148,179,1,True
5927,-941.0,386,64,1,True
5928,-919.0,328,68,1,True
5929,-2631.0,1194,162,1,True
5930,-1385.0,515,99,1,True
5931,-2514.0,1023,168,1,True
5932,-1131.0,414,82,1,True
5933,-1707.0,747,109,1,True
5934,-2296.0,958,151,1,True
5935,-808.0,307,58,1,True
5936,-1414.0,544,99,1,True
5937,-2667.0,1095,177,1,True
5938,-2291.0,962,150,1,True
5939,-3286.0,1381,214,1,True
5940,-1030.0,385,74,1,True
5941,-2907.0,1299,181,1,True
5942,-3471.0,1500,219,0,False
5943,-328.0,151,22,1,True
5944,-2609.0,1091,171,1,True
5945,-993.0,375,71,1,True
5946,-1477.0,661,93,1,True
5947,-1604.0,707,102,1,True
5948,-2122.0,865,142,1,True
5949,-2251.0,967,145,1,True
5950,-1252.0,499,86,1,True
5951,-1724.0,674,119,1,True
5952,-1496.0,563,106,1,True
5953,-1209.0,537,77,1,True
5954,-2642.0,1142,169,1,True
5955,-1468.0,589,100,1,True
5956,-1372.0,601,88,1,True
5957,-2342.0,959,156,1,True
5958,-2223.0,867,153,1,True
5959,-1005.0,414,68,1,True
5960,-2353.0,979,155,1,True
5961,-2469.0,1014,164,1,True
5962,-1651.0,673,111,1,True
5963,-2086.0,793,146,1,True
5964,-1522.0,706,93,1,True
5965,-979.0,397,67,1,True
5966,-1666.0,634,117,1,True
5967,-876.0,330,63,1,True
5968,-1366.0,577,90,1,True
5969,-959.0,413,63,1,True
5970,-2819.0,1292,172,1,True
5971,-458.0,182,33,1,True
5972,-1424.0,554,99,1,True
5973,-2141.0,857,145,1,True
5974,-947.0,383,65,1,True
5975,-2770.0,1207,176,1,True
5976,-1410.0,558,97,1,True
5977,-949.0,394,64,1,True
5978,-2751.0,1206,174,1,True
5979,-2469.0,1023,163,1,True
5980,-2756.0,1229,172,1,True
5981,-2515.0,1051,165,1,True
5982,-2760.0,1215,174,1,True
5983,-1973.0,770,136,1,True
5984,-2273.0,971,147,1,True
5985,-1035.0,444,68,1,True
5986,-1236.0,447,90,1,True
5987,-2197.0,868,150,1,True
5988,-3306.0,1419,212,1,True
5989,-944.0,416,61,1,True
5990,-1106.0,407,80,1,True
5991,-709.0,280,50,1,True
5992,-2220.0,900,149,1,True
5993,-2334.0,987,152,1,True
5994,-1140.0,522,71,1,True
5995,-1607.0,629,111,1,True
5996,-2377.0,994,156,1,True
5997,-2318.0,926,157,1,True
5998,-1242.0,498,85,1,True
5999,-3428.0,1469,220,1,True
6000,-1132.0,478,75,1,True
6001,-1387.0,562,94,1,True
6002,-2413.0,931,167,1,True
6003,-1082.0,428,75,1,True
6004,-1161.0,525,73,1,True
6005,-2361.0,942,160,1,True
6006,-1025.0,434,68,1,True
6007,-1470.0,618,97,1,True
6008,-2406.0,1014,157,1,True
6009,-1220.0,494,83,1,True
6010,-2200.0,880,149,1,True
6011,-1523.0,653,99,1,True
6012,-1246.0,511,84,1,True
6013,-1918.0,805,126,1,True
6014,-1219.0,493,83,1,True
6015,-2406.0,960,163,1,True
6016,-1668.0,645,116,1,True
6017,-955.0,355,69,1,True
6018,-1082.0,491,68,1,True
6019,-1480.0,547,106,1,True
6020,-1236.0,510,83,1,True
6021,-1005.0,405,69,1,True
6022,-2047.0,781,143,1,True
6023,-2856.0,1383,166,1,True
6024,-2238.0,882,153,1,True
6025,-1671.0,738,106,1,True
6026,-2446.0,1027,160,1,True
6027,-956.0,374,67,1,True
6028,-2144.0,824,149,1,True
6029,-1724.0,710,115,1,True
6030,-1189.0,472,82,1,True
6031,-1242.0,453,90,1,True
6032,-798.0,324,55,1,True
6033,-1749.0,717,117,1,True
6034,-1957.0,835,127,1,True
6035,-1234.0,436,91,1,True
6036,-1972.0,778,135,1,True
6037,-1551.0,636,104,1,True
6038,-1459.0,571,101,1,True
6039,-696.0,249,52,1,True
6040,-459.0,228,28,1,True
6041,-2450.0,1067,156,1,True
6042,-2559.0,1113,163,1,True
6043,-2583.0,1137,163,1,True
6044,-2652.0,1179,166,1,True
6045,-1375.0,577,91,1,True
6046,-2330.0,938,157,1,True
6047,-2207.0,914,146,1,True
6048,-2175.0,828,152,1,True
6049,-2746.0,1165,178,1,True
6050,-2669.0,1187,167,1,True
6051,-2048.0,809,140,1,True
6052,-2454.0,990,165,1,True
6053,-1086.0,450,73,1,True
6054,-3300.0,1500,200,0,False
6055,-1372.0,574,91,1,True
6056,-2479.0,1024,164,1,True
6057,-2258.0,947,148,1,True
6058,-991.0,391,69,1,True
6059,-1370.0,527,96,1,True
6060,-2427.0,1044,156,1,True
6061,-1184.0,476,81,1,True
6062,-883.0,346,62,1,True
6063,-2118.0,852,143,1,True
6064,-646.0,244,47,1,True
6065,-2221.0,919,147,1,True
6066,-1953.0,858,124,1,True
6067,-2466.0,1002,165,1,True
6068,-1264.0,502,87,1,True
6069,-2169.0,885,145,1,True
6070,-891.0,363,61,1,True
6071,-2112.0,873,140,1,True
6072,-2151.0,930,138,1,True
6073,-822.0,303,60,1,True
6074,-1710.0,741,110,1,True
6075,-1237.0,511,83,1,True
6076,-1158.0,432,83,1,True
6077,-2042.0,848,135,1,True
6078,-648.0,255,46,1,True
6079,-1096.0,451,74,1,True
6080,-901.0,391,59,1,True
6081,-1506.0,672,95,1,True
6082,-719.0,272,52,1,True
6083,-1468.0,580,101,1,True
6084,-524.0,212,37,1,True
6085,-2782.0,1273,170,1,True
6086,-2501.0,992,170,1,True
6087,-3413.0,1436,222,1,True
6088,-1471.0,547,105,1,True
6089,-1342.0,553,90,1,True
6090,-2499.0,1053,163,1,True
6091,-3516.0,1500,224,0,False
6092,-2603.0,1193,159,1,True
6093,-2428.0,1027,158,1,True
6094,-2478.0,1050,161,1,True
6095,-1117.0,454,76,1,True
6096,-1652.0,611,118,1,True
6097,-1580.0,602,111,1,True
6098,-1447.0,613,95,1,True
6099,-986.0,395,68,1,True
6100,-1564.0,649,104,1,True
6101,-2325.0,960,154,1,True
6102,-2201.0,863,151,1,True
6103,-932.0,386,63,1,True
6104,-1456.0,604,97,1,True
6105,-2752.0,1225,172,1,True
6106,-2597.0,1115,167,1,True
6107,-1518.0,639,100,1,True
6108,-2798.0,1127,188,1,True
6109,-2420.0,1073,152,1,True
6110,-1117.0,400,82,1,True
6111,-897.0,387,59,1,True
6112,-1106.0,416,79,1,True
6113,-2393.0,1010,156,1,True
6114,-2602.0,1093,170,1,True
6115,-1267.0,460,92,1,True
6116,-1134.0,435,80,1,True
6117,-2473.0,1027,163,1,True
6118,-2451.0,987,165,1,True
6119,-1079.0,488,68,1,True
6120,-2359.0,1030,150,1,True
6121,-1137.0,474,76,1,True
6122,-2398.0,970,161,1,True
6123,-550.0,220,39,1,True
6124,-2660.0,1169,168,1,True
6125,-1184.0,476,81,1,True
6126,-2570.0,1079,168,1,True
6127,-2342.0,959,156,1,True
6128,-2560.0,1096,165,1,True
6129,-1239.0,477,87,1,True
6130,-2835.0,1236,180,1,True
6131,-2475.0,1002,166,1,True
6132,-1222.0,523,80,1,True
6133,-3297.0,1401,213,1,True
6134,-1136.0,455,78,1,True
6135,-2371.0,961,159,1,True
6136,-481.0,187,35,1,True
6137,-2731.0,1249,167,1,True
6138,-3453.0,1500,217,0,False
6139,-2209.0,925,145,1,True
6140,-2579.0,1106,166,1,True
6141,-1651.0,673,111,1,True
6142,-1234.0,535,80,1,True
6143,-3552.0,1500,228,0,False
6144,-1051.0,388,76,1,True
6145,-626.0,242,45,1,True
6146,-1204.0,550,75,1,True
6147,-762.0,288,55,1,True
6148,-1024.0,388,73,1,True
6149,-2463.0,1017,163,1,True
6150,-1229.0,476,86,1,True
6151,-1730.0,761,110,1,True
6152,-1379.0,518,98,1,True
6153,-3534.0,1485,230,1,True
6154,-1567.0,652,104,1,True
6155,-1432.0,571,98,1,True
6156,-1117.0,463,75,1,True
6157,-962.0,407,64,1,True
6158,-1663.0,748,104,1,True
6159,-1121.0,431,79,1,True
6160,-1433.0,536,102,1,True
6161,-1384.0,577,92,1,True
6162,-1007.0,470,62,1,True
6163,-1583.0,614,110,1,True
6164,-2551.0,1033,171,1,True
6165,-2268.0,939,150,1,True
6166,-999.0,426,66,1,True
6167,-911.0,374,62,1,True
6168,-1301.0,548,86,1,True
6169,-1181.0,437,85,1,True
6170,-2299.0,925,155,1,True
6171,-2426.0,1007,160,1,True
6172,-2433.0,996,162,1,True
6173,-2693.0,1139,175,1,True
6174,-3504.0,1500,225,1,True
6175,-1195.0,487,81,1,True
6176,-951.0,369,67,1,True
6177,-2353.0,943,159,1,True
6178,-2269.0,913,153,1,True
6179,-1141.0,505,73,1,True
6180,-1245.0,492,86,1,True
6181,-2597.0,1079,171,1,True
6182,-1370.0,500,99,1,True
6183,-3267.0,1371,213,1,True
6184,-1340.0,497,96,1,True
6185,-2325.0,987,151,1,True
6186,-1451.0,572,100,1,True
6187,-1757.0,680,122,1,True
6188,-1211.0,485,83,1,True
6189,-866.0,347,60,1,True
6190,-1034.0,407,72,1,True
6191,-1753.0,658,124,1,True
6192,-3081.0,1338,196,1,True
6193,-1551.0,582,110,1,True
6194,-2439.0,1002,162,1,True
6195,-2574.0,1056,171,1,True
6196,-446.0,197,30,1,True
6197,-2512.0,1084,161,1,True
6198,-2485.0,1039,163,1,True
6199,-2113.0,865,141,1,True
6200,-1221.0,477,85,1,True
6201,-3435.0,1500,215,0,False
6202,-1364.0,557,92,1,True
6203,-943.0,379,65,1,True
6204,-1185.0,450,84,1,True
6205,-783.0,336,52,1,True
6206,-930.0,393,62,1,True
6207,-1464.0,567,102,1,True
6208,-981.0,408,66,1,True
6209,-1337.0,575,87,1,True
6210,-2017.0,841,133,1,True
6211,-479.0,194,34,1,True
6212,-1700.0,713,112,1,True
6213,-2744.0,1280,165,1,True
6214,-1304.0,506,91,1,True
6215,-1371.0,591,89,1,True
6216,-1465.0,577,101,1,True
6217,-1538.0,659,100,1,True
6218,-2305.0,949,153,1,True
6219,-902.0,338,65,1,True
6220,-1354.0,547,92,1,True
6221,-2574.0,1029,174,1,True
6222,-1458.0,606,97,1,True
6223,-2511.0,1101,159,1,True
6224,-1425.0,537,101,1,True
6225,-3179.0,1283,213,1,True
6226,-2330.0,956,155,1,True
6227,-1341.0,561,89,1,True
6228,-1412.0,551,98,1,True
6229,-1305.0,543,87,1,True
6230,-1974.0,771,136,1,True
6231,-2406.0,1014,157,1,True
6232,-1339.0,505,95,1,True
6233,-2383.0,973,159,1,True
6234,-1224.0,507,82,1,True
6235,-1251.0,516,84,1,True
6236,-883.0,355,61,1,True
6237,-2446.0,1063,156,1,True
6238,-2937.0,1266,188,1,True
6239,-2477.0,1076,158,1,True
6240,-2105.0,857,141,1,True
6241,-1799.0,731,121,1,True
6242,-2425.0,1015,159,1,True
6243,-2318.0,944,155,1,True
6244,-867.0,375,57,1,True
6245,-2667.0,1212,164,1,True
6246,-3170.0,1283,212,1,True
6247,-2599.0,1216,156,1,True
6248,-2438.0,1037,158,1,True
6249,-3237.0,1305,217,1,True
6250,-1959.0,747,137,1,True
6251,-924.0,369,64,1,True
6252,-1181.0,509,77,1,True
6253,-1062.0,408,75,1,True
6254,-1222.0,496,83,1,True
6255,-2354.0,935,160,1,True
6256,-1822.0,844,111,1,True
6257,-2149.0,874,144,1,True
6258,-1292.0,548,85,1,True
6259,-1362.0,510,97,1,True
6260,-895.0,367,61,1,True
6261,-1439.0,533,103,1,True
6262,-1048.0,439,70,1,True
6263,-301.0,160,18,1,True
6264,-2494.0,1057,162,1,True
6265,-3246.0,1332,215,1,True
6266,-2345.0,1007,151,1,True
6267,-1320.0,486,95,1,True
6268,-790.0,325,54,1,True
6269,-1668.0,690,111,1,True
6270,-569.0,248,38,1,True
6271,-982.0,391,68,1,True
6272,-1691.0,695,113,1,True
6273,-1484.0,596,101,1,True
6274,-1552.0,664,101,1,True
6275,-1143.0,408,84,1,True
6276,-2538.0,1092,163,1,True
6277,-1021.0,376,74,1,True
6278,-2461.0,1015,163,1,True
6279,-2092.0,862,139,1,True
6280,-1821.0,753,121,1,True
6281,-2564.0,1064,169,1,True
6282,-2457.0,1047,159,1,True
6283,-3313.0,1336,222,1,True
6284,-2378.0,950,161,1,True
6285,-2476.0,985,168,1,True
6286,-1871.0,758,126,1,True
6287,-782.0,326,53,1,True
6288,-1804.0,691,126,1,True
6289,-1266.0,513,86,1,True
6290,-1190.0,446,85,1,True
6291,-925.0,388,62,1,True
