Episode,Total Reward,Steps,Falls
402,-55.0,56,0,True
403,-87.0,89,0,True
404,-99.0,99,0,True
405,-88.0,89,0,True
406,-164.0,164,0,True
407,-449.0,473,0,True
408,-135.0,135,0,True
409,-102.0,102,0,True
410,-86.0,87,0,True
411,-73.0,75,0,True
412,-65.0,66,0,True
413,-73.0,74,0,True
414,-112.0,117,0,True
415,-73.0,74,0,True
416,-119.0,119,0,True
417,-653.0,700,0,False
418,-135.0,135,0,True
419,-63.0,66,0,True
420,-135.0,137,0,True
421,-95.0,95,0,True
422,-554.0,591,0,True
423,-86.0,88,0,True
424,-123.0,125,0,True
425,-43.0,44,0,True
426,-132.0,148,0,True
427,-101.0,105,0,True
428,-124.0,126,0,True
429,-52.0,57,0,True
430,-97.0,97,0,True
431,-64.0,64,0,True
432,-75.0,75,0,True
433,-176.0,179,0,True
434,-95.0,95,0,True
435,-78.0,80,0,True
436,-128.0,128,0,True
437,-112.0,114,0,True
438,-86.0,88,0,True
439,-36.0,36,0,True
440,-52.0,53,0,True
441,-119.0,119,0,True
442,-136.0,148,0,True
443,-128.0,128,0,True
444,-265.0,280,0,True
445,-128.0,128,0,True
446,-254.0,279,0,True
447,-37.0,38,0,True
448,-56.0,57,0,True
449,-131.0,131,0,True
450,-298.0,320,0,True
451,-65.0,69,0,True
452,-650.0,700,0,False
453,-652.0,700,0,False
454,-88.0,88,0,True
455,-97.0,97,0,True
456,-67.0,68,0,True
457,-122.0,122,0,True
458,-122.0,122,0,True
459,-77.0,77,0,True
460,-53.0,54,0,True
461,-69.0,70,0,True
462,-179.0,182,0,True
463,-104.0,109,0,True
464,-83.0,84,0,True
465,-182.0,204,0,True
466,-41.0,42,0,True
467,-121.0,122,0,True
468,-139.0,139,0,True
469,-53.0,58,0,True
470,-72.0,74,0,True
471,-124.0,124,0,True
472,-48.0,49,0,True
473,-90.0,92,0,True
474,-99.0,104,0,True
475,-170.0,175,0,True
476,-65.0,65,0,True
477,-114.0,119,0,True
478,-108.0,109,0,True
479,-140.0,151,0,True
480,-51.0,52,0,True
481,-126.0,131,0,True
482,-100.0,102,0,True
483,-63.0,64,0,True
484,-96.0,103,0,True
485,-189.0,197,0,True
486,-85.0,85,0,True
487,-499.0,530,0,True
488,-101.0,103,0,True
489,-94.0,97,0,True
490,-108.0,108,0,True
491,-191.0,198,0,True
492,-121.0,122,0,True
493,-103.0,103,0,True
494,-49.0,50,0,True
495,-66.0,67,0,True
496,-92.0,93,0,True
497,-48.0,48,0,True
498,-103.0,105,0,True
499,-116.0,119,0,True
500,-90.0,90,0,True
501,-66.0,67,0,True
502,-104.0,105,0,True
503,-55.0,57,0,True
504,-70.0,70,0,True
505,-139.0,139,0,True
506,-89.0,95,0,True
507,-646.0,700,0,False
508,-230.0,237,0,True
509,-85.0,88,0,True
510,-556.0,596,0,True
511,-47.0,52,0,True
512,-79.0,79,0,True
513,-84.0,84,0,True
514,-55.0,60,0,True
515,-194.0,212,0,True
516,-53.0,54,0,True
517,-53.0,55,0,True
518,-121.0,121,0,True
519,-99.0,99,0,True
520,-108.0,111,0,True
521,-405.0,438,0,True
522,-79.0,80,0,True
523,-110.0,111,0,True
524,-115.0,115,0,True
525,-77.0,77,0,True
526,-48.0,50,0,True
527,-655.0,700,0,False
528,-74.0,76,0,True
529,-83.0,83,0,True
530,-656.0,700,0,False
531,-98.0,98,0,True
532,-296.0,318,0,True
533,-96.0,97,0,True
534,-74.0,79,0,True
535,-151.0,157,0,True
536,-90.0,90,0,True
537,-218.0,236,0,True
538,-157.0,169,0,True
539,-536.0,573,0,True
540,-64.0,65,0,True
541,-172.0,173,0,True
542,-64.0,65,0,True
543,-66.0,67,0,True
544,-137.0,138,0,True
545,-122.0,122,0,True
546,-75.0,80,0,True
547,-93.0,95,0,True
548,-66.0,67,0,True
549,-92.0,95,0,True
550,-360.0,385,0,True
551,-89.0,89,0,True
552,-47.0,48,0,True
553,-169.0,169,0,True
554,-103.0,108,0,True
555,-79.0,80,0,True
556,-69.0,69,0,True
557,-91.0,94,0,True
558,-509.0,546,0,True
559,-90.0,90,0,True
560,-93.0,95,0,True
561,-563.0,615,0,True
562,-656.0,700,0,False
563,-111.0,116,0,True
564,-292.0,317,0,True
565,-92.0,93,0,True
566,-71.0,72,0,True
567,-59.0,59,0,True
568,-121.0,121,0,True
569,-76.0,76,0,True
570,-102.0,102,0,True
571,-91.0,92,0,True
572,-66.0,67,0,True
573,-71.0,73,0,True
574,-172.0,186,0,True
575,-73.0,74,0,True
576,-112.0,114,0,True
577,-111.0,112,0,True
578,-111.0,113,0,True
579,-122.0,122,0,True
580,-68.0,69,0,True
581,-186.0,196,0,True
582,-57.0,58,0,True
583,-143.0,152,0,True
584,-102.0,102,0,True
585,-662.0,700,0,False
586,-156.0,165,0,True
587,-119.0,121,0,True
588,-64.0,65,0,True
589,-101.0,102,0,True
590,-53.0,54,0,True
591,-149.0,155,0,True
592,-73.0,74,0,True
593,-203.0,212,0,True
594,-155.0,162,0,True
595,-73.0,73,0,True
596,-65.0,67,0,True
597,-157.0,162,0,True
598,-65.0,71,0,True
599,-97.0,101,0,True
600,-181.0,197,0,True
601,-178.0,180,0,True
602,-90.0,91,0,True
603,-148.0,152,0,True
604,-143.0,143,0,True
605,-649.0,700,0,False
606,-139.0,141,0,True
607,-69.0,70,0,True
608,-47.0,48,0,True
609,-156.0,164,0,True
610,-104.0,105,0,True
611,-81.0,83,0,True
612,-480.0,515,0,True
613,-544.0,574,0,True
614,-62.0,63,0,True
615,-132.0,137,0,True
616,-105.0,107,0,True
617,-654.0,700,0,False
618,-151.0,151,0,True
619,-50.0,51,0,True
620,-79.0,84,0,True
621,-142.0,147,0,True
622,-66.0,67,0,True
623,-53.0,54,0,True
624,-84.0,84,0,True
625,-70.0,74,0,True
626,-114.0,114,0,True
627,-421.0,446,0,True
628,-80.0,80,0,True
629,-561.0,592,0,True
630,-114.0,115,0,True
631,-71.0,71,0,True
632,-91.0,92,0,True
633,-85.0,86,0,True
634,-120.0,121,0,True
635,-107.0,108,0,True
636,-638.0,700,0,False
637,-123.0,123,0,True
638,-61.0,63,0,True
639,-136.0,139,0,True
640,-507.0,538,0,True
641,-313.0,330,0,True
642,-157.0,164,0,True
643,-97.0,98,0,True
644,-197.0,210,0,True
645,-114.0,116,0,True
646,-62.0,63,0,True
647,-80.0,81,0,True
648,-102.0,104,0,True
649,-72.0,73,0,True
650,-45.0,48,0,True
651,-124.0,126,0,True
652,-652.0,700,0,False
653,-104.0,106,0,True
654,-133.0,133,0,True
655,-87.0,87,0,True
656,-95.0,99,0,True
657,-80.0,81,0,True
658,-80.0,80,0,True
659,-82.0,85,0,True
660,-65.0,66,0,True
661,-55.0,60,0,True
662,-124.0,131,0,True
663,-651.0,700,0,False
664,-92.0,94,0,True
665,-96.0,96,0,True
666,-94.0,94,0,True
667,-168.0,175,0,True
668,-125.0,125,0,True
669,-57.0,58,0,True
670,-118.0,122,0,True
671,-117.0,123,0,True
672,-137.0,138,0,True
673,-107.0,107,0,True
674,-92.0,93,0,True
675,-85.0,87,0,True
676,-89.0,91,0,True
677,-114.0,114,0,True
678,-639.0,700,0,False
679,-76.0,76,0,True
680,-59.0,60,0,True
681,-98.0,101,0,True
682,-84.0,88,0,True
683,-202.0,221,0,True
684,-90.0,90,0,True
685,-57.0,58,0,True
686,-125.0,125,0,True
687,-151.0,153,0,True
688,-91.0,91,0,True
689,-46.0,47,0,True
690,-42.0,43,0,True
691,-550.0,582,0,True
692,-85.0,85,0,True
693,-103.0,107,0,True
694,-64.0,65,0,True
695,-120.0,120,0,True
696,-180.0,185,0,True
697,-414.0,440,0,True
698,-120.0,121,0,True
699,-65.0,65,0,True
700,-137.0,142,0,True
701,-50.0,51,0,True
702,-54.0,56,0,True
703,-162.0,166,0,True
704,-68.0,69,0,True
705,-108.0,108,0,True
706,-133.0,135,0,True
707,-188.0,208,0,True
708,-40.0,41,0,True
709,-98.0,98,0,True
710,-161.0,162,0,True
711,-81.0,84,0,True
712,-90.0,91,0,True
713,-107.0,107,0,True
714,-93.0,96,0,True
715,-95.0,98,0,True
716,-95.0,97,0,True
717,-83.0,88,0,True
718,-48.0,49,0,True
719,-89.0,89,0,True
720,-653.0,700,0,False
721,-96.0,97,0,True
722,-84.0,86,0,True
723,-157.0,159,0,True
724,-83.0,83,0,True
725,-43.0,44,0,True
726,-389.0,417,0,True
727,-114.0,114,0,True
728,-91.0,91,0,True
729,-54.0,54,0,True
730,-93.0,93,0,True
