Episode,Total Reward,Steps,Falls,Rollbacks
2529,-110.0,110,0,0,True
2530,-149.0,149,0,0,True
2531,-90.0,90,0,0,True
2532,-52.0,52,0,0,True
2533,-68.0,68,0,0,True
2534,-1806.0,618,12,0,True
2535,-86.0,86,0,0,True
2536,-1754.0,566,12,0,True
2537,-89.0,89,0,0,True
2538,-128.0,128,0,0,True
2539,-120.0,120,0,0,True
2540,-442.0,145,3,0,True
2541,-77.0,77,0,0,True
2542,-56.0,56,0,0,True
2543,-115.0,115,0,0,True
2544,-152.0,152,0,0,True
2545,-76.0,76,0,0,True
2546,-397.0,199,2,0,True
2547,-1695.0,408,13,0,True
2548,-156.0,156,0,0,True
2549,-750.0,255,5,0,True
2550,-115.0,115,0,0,True
2551,-107.0,107,0,0,True
2552,-136.0,136,0,0,True
2553,-136.0,136,0,0,True
2554,-366.0,168,2,0,True
2555,-379.0,181,2,0,True
2556,-124.0,124,0,0,True
2557,-76.0,76,0,0,True
2558,-111.0,111,0,0,True
2559,-96.0,96,0,0,True
2560,-150.0,150,0,0,True
2561,-274.0,76,2,0,True
2562,-155.0,155,0,0,True
2563,-121.0,121,0,0,True
2564,-1299.0,408,9,0,True
2565,-87.0,87,0,0,True
2566,-85.0,85,0,0,True
2567,-1763.0,674,11,0,True
2568,-76.0,76,0,0,True
2569,-596.0,200,4,0,True
2570,-126.0,126,0,0,True
2571,-42.0,42,0,0,True
2572,-79.0,79,0,0,True
2573,-151.0,151,0,0,True
2574,-67.0,67,0,0,True
2575,-129.0,129,0,0,True
2576,-374.0,176,2,0,True
2577,-369.0,171,2,0,True
2578,-364.0,166,2,0,True
2579,-120.0,120,0,0,True
2580,-151.0,151,0,0,True
2581,-106.0,106,0,0,True
2582,-79.0,79,0,0,True
2583,-82.0,82,0,0,True
2584,-331.0,133,2,0,True
2585,-143.0,143,0,0,True
2586,-400.0,202,2,0,True
2587,-335.0,137,2,0,True
2588,-101.0,101,0,0,True
2589,-128.0,128,0,0,True
2590,-402.0,204,2,0,True
2591,-118.0,118,0,0,True
2592,-390.0,192,2,0,True
2593,-207.0,108,1,0,True
2594,-254.0,155,1,0,True
2595,-145.0,145,0,0,True
2596,-177.0,177,0,0,True
2597,-98.0,98,0,0,True
2598,-75.0,75,0,0,True
2599,-130.0,130,0,0,True
2600,-163.0,163,0,0,True
2601,-2185.0,700,15,0,False
2602,-1826.0,638,12,0,True
2603,-351.0,153,2,0,True
2604,-45.0,45,0,0,True
2605,-1458.0,567,9,0,True
2606,-90.0,90,0,0,True
2607,-771.0,276,5,0,True
2608,-85.0,85,0,0,True
2609,-81.0,81,0,0,True
2610,-2086.0,700,14,0,False
2611,-379.0,181,2,0,True
2612,-522.0,225,3,0,True
2613,-103.0,103,0,0,True
2614,-1888.0,700,12,0,False
2615,-104.0,104,0,0,True
2616,-345.0,147,2,0,True
2617,-113.0,113,0,0,True
2618,-125.0,125,0,0,True
2619,-119.0,119,0,0,True
2620,-140.0,140,0,0,True
2621,-386.0,188,2,0,True
2622,-165.0,165,0,0,True
2623,-1861.0,574,13,0,True
2624,-354.0,156,2,0,True
2625,-1618.0,529,11,0,True
2626,-83.0,83,0,0,True
2627,-80.0,80,0,0,True
2628,-141.0,141,0,0,True
2629,-2581.0,700,19,0,False
2630,-161.0,161,0,0,True
2631,-55.0,55,0,0,True
2632,-132.0,132,0,0,True
2633,-120.0,120,0,0,True
2634,-138.0,138,0,0,True
2635,-1074.0,381,7,0,True
2636,-122.0,122,0,0,True
2637,-1788.0,600,12,0,True
2638,-114.0,114,0,0,True
2639,-96.0,96,0,0,True
2640,-79.0,79,0,0,True
2641,-109.0,109,0,0,True
2642,-53.0,53,0,0,True
2643,-92.0,92,0,0,True
2644,-201.0,102,1,0,True
2645,-86.0,86,0,0,True
2646,-865.0,271,6,0,True
2647,-942.0,249,7,0,True
2648,-101.0,101,0,0,True
2649,-124.0,124,0,0,True
2650,-122.0,122,0,0,True
2651,-95.0,95,0,0,True
2652,-106.0,106,0,0,True
2653,-100.0,100,0,0,True
2654,-112.0,112,0,0,True
2655,-2086.0,700,14,0,False
2656,-102.0,102,0,0,True
2657,-88.0,88,0,0,True
2658,-100.0,100,0,0,True
2659,-2343.0,660,17,0,True
2660,-75.0,75,0,0,True
2661,-104.0,104,0,0,True
2662,-66.0,66,0,0,True
2663,-110.0,110,0,0,True
2664,-166.0,166,0,0,True
2665,-80.0,80,0,0,True
2666,-153.0,153,0,0,True
2667,-95.0,95,0,0,True
2668,-493.0,196,3,0,True
2669,-79.0,79,0,0,True
2670,-2284.0,700,16,0,False
2671,-91.0,91,0,0,True
2672,-169.0,169,0,0,True
2673,-132.0,132,0,0,True
2674,-73.0,73,0,0,True
2675,-111.0,111,0,0,True
2676,-1736.0,647,11,0,True
2677,-78.0,78,0,0,True
2678,-128.0,128,0,0,True
2679,-268.0,169,1,0,True
2680,-80.0,80,0,0,True
2681,-91.0,91,0,0,True
2682,-88.0,88,0,0,True
2683,-96.0,96,0,0,True
2684,-1815.0,627,12,0,True
2685,-1789.0,700,11,0,False
2686,-1987.0,700,13,0,False
2687,-337.0,139,2,0,True
2688,-890.0,296,6,0,True
2689,-161.0,161,0,0,True
2690,-115.0,115,0,0,True
2691,-124.0,124,0,0,True
2692,-1847.0,560,13,0,True
2693,-98.0,98,0,0,True
2694,-103.0,103,0,0,True
2695,-56.0,56,0,0,True
2696,-140.0,140,0,0,True
2697,-107.0,107,0,0,True
2698,-70.0,70,0,0,True
2699,-43.0,43,0,0,True
2700,-107.0,107,0,0,True
2701,-2383.0,700,17,0,False
2702,-1391.0,500,9,0,True
2703,-392.0,194,2,0,True
2704,-92.0,92,0,0,True
2705,-95.0,95,0,0,True
2706,-741.0,246,5,0,True
2707,-893.0,200,7,0,True
2708,-99.0,99,0,0,True
2709,-96.0,96,0,0,True
2710,-91.0,91,0,0,True
2711,-60.0,60,0,0,True
2712,-2185.0,700,15,0,False
2713,-107.0,107,0,0,True
2714,-95.0,95,0,0,True
2715,-110.0,110,0,0,True
2716,-167.0,68,1,0,True
2717,-105.0,105,0,0,True
2718,-120.0,120,0,0,True
2719,-104.0,104,0,0,True
2720,-124.0,124,0,0,True
2721,-126.0,126,0,0,True
2722,-567.0,171,4,0,True
2723,-262.0,163,1,0,True
2724,-69.0,69,0,0,True
2725,-98.0,98,0,0,True
2726,-115.0,115,0,0,True
2727,-2284.0,700,16,0,False
2728,-357.0,159,2,0,True
2729,-505.0,208,3,0,True
2730,-577.0,181,4,0,True
2731,-136.0,136,0,0,True
2732,-79.0,79,0,0,True
2733,-104.0,104,0,0,True
2734,-399.0,201,2,0,True
2735,-212.0,113,1,0,True
2736,-296.0,98,2,0,True
2737,-812.0,218,6,0,True
2738,-1315.0,523,8,0,True
2739,-141.0,141,0,0,True
2740,-57.0,57,0,0,True
2741,-136.0,136,0,0,True
2742,-1500.0,411,11,0,True
2743,-89.0,89,0,0,True
2744,-136.0,136,0,0,True
2745,-1789.0,700,11,0,False
2746,-88.0,88,0,0,True
2747,-2284.0,700,16,0,False
2748,-96.0,96,0,0,True
2749,-329.0,131,2,0,True
2750,-1089.0,396,7,0,True
2751,-509.0,212,3,0,True
2752,-875.0,281,6,0,True
2753,-136.0,136,0,0,True
2754,-61.0,61,0,0,True
2755,-2086.0,700,14,0,False
2756,-60.0,60,0,0,True
2757,-153.0,153,0,0,True
2758,-58.0,58,0,0,True
2759,-68.0,68,0,0,True
2760,-117.0,117,0,0,True
2761,-177.0,78,1,0,True
2762,-146.0,146,0,0,True
2763,-194.0,194,0,0,True
2764,-2086.0,700,14,0,False
2765,-397.0,199,2,0,True
2766,-137.0,137,0,0,True
2767,-116.0,116,0,0,True
2768,-369.0,171,2,0,True
2769,-134.0,134,0,0,True
2770,-129.0,129,0,0,True
2771,-61.0,61,0,0,True
2772,-1149.0,357,8,0,True
2773,-67.0,67,0,0,True
2774,-195.0,96,1,0,True
2775,-514.0,118,4,0,True
2776,-394.0,196,2,0,True
2777,-101.0,101,0,0,True
2778,-61.0,61,0,0,True
2779,-103.0,103,0,0,True
2780,-147.0,147,0,0,True
2781,-174.0,174,0,0,True
2782,-149.0,149,0,0,True
2783,-172.0,172,0,0,True
2784,-55.0,55,0,0,True
2785,-88.0,88,0,0,True
2786,-702.0,207,5,0,True
2787,-134.0,134,0,0,True
2788,-102.0,102,0,0,True
2789,-97.0,97,0,0,True
2790,-479.0,182,3,0,True
2791,-89.0,89,0,0,True
2792,-97.0,97,0,0,True
2793,-1888.0,700,12,0,False
2794,-71.0,71,0,0,True
2795,-385.0,187,2,0,True
2796,-133.0,133,0,0,True
2797,-95.0,95,0,0,True
2798,-39.0,39,0,0,True
2799,-120.0,120,0,0,True
2800,-89.0,89,0,0,True
2801,-129.0,129,0,0,True
2802,-382.0,184,2,0,True
2803,-90.0,90,0,0,True
2804,-118.0,118,0,0,True
2805,-345.0,147,2,0,True
2806,-478.0,181,3,0,True
2807,-113.0,113,0,0,True
2808,-2086.0,700,14,0,False
2809,-112.0,112,0,0,True
2810,-160.0,160,0,0,True
2811,-83.0,83,0,0,True
2812,-1487.0,398,11,0,True
2813,-52.0,52,0,0,True
2814,-91.0,91,0,0,True
2815,-523.0,226,3,0,True
2816,-1875.0,588,13,0,True
2817,-129.0,129,0,0,True
2818,-108.0,108,0,0,True
2819,-1804.0,616,12,0,True
2820,-82.0,82,0,0,True
2821,-792.0,297,5,0,True
2822,-91.0,91,0,0,True
2823,-157.0,157,0,0,True
2824,-113.0,113,0,0,True
2825,-105.0,105,0,0,True
2826,-141.0,141,0,0,True
2827,-63.0,63,0,0,True
2828,-1031.0,338,7,0,True
2829,-77.0,77,0,0,True
2830,-146.0,146,0,0,True
2831,-75.0,75,0,0,True
2832,-82.0,82,0,0,True
2833,-120.0,120,0,0,True
2834,-107.0,107,0,0,True
2835,-142.0,142,0,0,True
2836,-92.0,92,0,0,True
2837,-47.0,47,0,0,True
2838,-81.0,81,0,0,True
2839,-143.0,143,0,0,True
2840,-123.0,123,0,0,True
2841,-98.0,98,0,0,True
2842,-55.0,55,0,0,True
2843,-1480.0,490,10,0,True
2844,-117.0,117,0,0,True
2845,-364.0,166,2,0,True
2846,-524.0,227,3,0,True
2847,-112.0,112,0,0,True
2848,-387.0,189,2,0,True
2849,-80.0,80,0,0,True
2850,-131.0,131,0,0,True
2851,-382.0,184,2,0,True
2852,-132.0,132,0,0,True
2853,-1987.0,700,13,0,False
2854,-112.0,112,0,0,True
2855,-120.0,120,0,0,True
2856,-160.0,160,0,0,True
2857,-121.0,121,0,0,True
2858,-119.0,119,0,0,True
2859,-128.0,128,0,0,True
2860,-105.0,105,0,0,True
2861,-118.0,118,0,0,True
2862,-65.0,65,0,0,True
2863,-734.0,239,5,0,True
2864,-92.0,92,0,0,True
2865,-125.0,125,0,0,True
2866,-192.0,93,1,0,True
2867,-346.0,148,2,0,True
2868,-401.0,203,2,0,True
2869,-68.0,68,0,0,True
2870,-73.0,73,0,0,True
2871,-111.0,111,0,0,True
2872,-113.0,113,0,0,True
2873,-99.0,99,0,0,True
2874,-737.0,242,5,0,True
2875,-85.0,85,0,0,True
2876,-104.0,104,0,0,True
2877,-88.0,88,0,0,True
2878,-129.0,129,0,0,True
2879,-102.0,102,0,0,True
2880,-87.0,87,0,0,True
2881,-1987.0,700,13,0,False
2882,-121.0,121,0,0,True
2883,-112.0,112,0,0,True
2884,-107.0,107,0,0,True
2885,-157.0,157,0,0,True
2886,-120.0,120,0,0,True
2887,-96.0,96,0,0,True
2888,-152.0,152,0,0,True
2889,-111.0,111,0,0,True
2890,-121.0,121,0,0,True
2891,-1465.0,475,10,0,True
2892,-1260.0,468,8,0,True
2893,-885.0,291,6,0,True
2894,-86.0,86,0,0,True
2895,-403.0,205,2,0,True
2896,-88.0,88,0,0,True
2897,-144.0,144,0,0,True
2898,-107.0,107,0,0,True
2899,-377.0,179,2,0,True
2900,-505.0,208,3,0,True
2901,-105.0,105,0,0,True
2902,-93.0,93,0,0,True
2903,-1789.0,700,11,0,False
2904,-1987.0,700,13,0,False
2905,-229.0,130,1,0,True
2906,-1258.0,367,9,0,True
2907,-389.0,191,2,0,True
2908,-2284.0,700,16,0,False
2909,-119.0,119,0,0,True
2910,-54.0,54,0,0,True
2911,-89.0,89,0,0,True
2912,-85.0,85,0,0,True
2913,-2284.0,700,16,0,False
2914,-67.0,67,0,0,True
2915,-117.0,117,0,0,True
2916,-153.0,153,0,0,True
2917,-127.0,127,0,0,True
2918,-440.0,143,3,0,True
2919,-65.0,65,0,0,True
2920,-119.0,119,0,0,True
2921,-122.0,122,0,0,True
2922,-274.0,175,1,0,True
2923,-110.0,110,0,0,True
2924,-1741.0,553,12,0,True
2925,-116.0,116,0,0,True
2926,-102.0,102,0,0,True
2927,-2086.0,700,14,0,False
2928,-973.0,280,7,0,True
2929,-1542.0,453,11,0,True
2930,-95.0,95,0,0,True
2931,-147.0,147,0,0,True
2932,-1263.0,372,9,0,True
2933,-116.0,116,0,0,True
2934,-148.0,148,0,0,True
2935,-81.0,81,0,0,True
2936,-78.0,78,0,0,True
2937,-122.0,122,0,0,True
2938,-340.0,142,2,0,True
2939,-122.0,122,0,0,True
2940,-57.0,57,0,0,True
2941,-358.0,160,2,0,True
2942,-103.0,103,0,0,True
2943,-883.0,289,6,0,True
2944,-446.0,149,3,0,True
2945,-82.0,82,0,0,True
2946,-2023.0,637,14,0,True
2947,-96.0,96,0,0,True
2948,-90.0,90,0,0,True
2949,-87.0,87,0,0,True
2950,-52.0,52,0,0,True
2951,-116.0,116,0,0,True
2952,-90.0,90,0,0,True
2953,-187.0,187,0,0,True
2954,-133.0,133,0,0,True
2955,-103.0,103,0,0,True
2956,-113.0,113,0,0,True
2957,-160.0,160,0,0,True
2958,-2284.0,700,16,0,False
2959,-167.0,167,0,0,True
2960,-97.0,97,0,0,True
2961,-128.0,128,0,0,True
2962,-89.0,89,0,0,True
2963,-101.0,101,0,0,True
2964,-112.0,112,0,0,True
2965,-176.0,176,0,0,True
2966,-130.0,130,0,0,True
2967,-149.0,149,0,0,True
2968,-148.0,148,0,0,True
2969,-224.0,125,1,0,True
2970,-163.0,163,0,0,True
2971,-97.0,97,0,0,True
2972,-1457.0,368,11,0,True
2973,-141.0,141,0,0,True
2974,-149.0,149,0,0,True
2975,-96.0,96,0,0,True
2976,-103.0,103,0,0,True
2977,-132.0,132,0,0,True
2978,-623.0,227,4,0,True
2979,-197.0,98,1,0,True
2980,-56.0,56,0,0,True
2981,-128.0,128,0,0,True
2982,-142.0,142,0,0,True
2983,-127.0,127,0,0,True
2984,-211.0,112,1,0,True
2985,-347.0,149,2,0,True
2986,-2482.0,700,18,0,False
2987,-104.0,104,0,0,True
2988,-147.0,48,1,0,True
2989,-86.0,86,0,0,True
2990,-98.0,98,0,0,True
2991,-90.0,90,0,0,True
2992,-81.0,81,0,0,True
2993,-2086.0,700,14,0,False
2994,-82.0,82,0,0,True
2995,-137.0,137,0,0,True
2996,-1743.0,555,12,0,True
2997,-771.0,276,5,0,True
2998,-86.0,86,0,0,True
2999,-87.0,87,0,0,True
3000,-102.0,102,0,0,True
3001,-90.0,90,0,0,True
3002,-425.0,128,3,0,True
3003,-79.0,79,0,0,True
3004,-95.0,95,0,0,True
3005,-103.0,103,0,0,True
3006,-72.0,72,0,0,True
3007,-68.0,68,0,0,True
3008,-95.0,95,0,0,True
3009,-60.0,60,0,0,True
3010,-130.0,130,0,0,True
3011,-148.0,148,0,0,True
3012,-1789.0,700,11,0,False
3013,-77.0,77,0,0,True
3014,-1731.0,543,12,0,True
3015,-2185.0,700,15,0,False
3016,-97.0,97,0,0,True
3017,-125.0,125,0,0,True
3018,-1826.0,638,12,0,True
3019,-365.0,167,2,0,True
3020,-1987.0,700,13,0,False
3021,-263.0,65,2,0,True
3022,-676.0,181,5,0,True
3023,-96.0,96,0,0,True
3024,-80.0,80,0,0,True
3025,-339.0,141,2,0,True
3026,-333.0,135,2,0,True
3027,-1395.0,405,10,0,True
3028,-145.0,145,0,0,True
3029,-78.0,78,0,0,True
3030,-107.0,107,0,0,True
3031,-872.0,278,6,0,True
3032,-91.0,91,0,0,True
3033,-155.0,155,0,0,True
3034,-121.0,121,0,0,True
3035,-1571.0,581,10,0,True
3036,-133.0,133,0,0,True
3037,-122.0,122,0,0,True
3038,-138.0,138,0,0,True
3039,-72.0,72,0,0,True
3040,-161.0,161,0,0,True
3041,-129.0,129,0,0,True
3042,-396.0,198,2,0,True
3043,-135.0,135,0,0,True
3044,-109.0,109,0,0,True
3045,-70.0,70,0,0,True
3046,-135.0,135,0,0,True
3047,-107.0,107,0,0,True
3048,-83.0,83,0,0,True
3049,-2185.0,700,15,0,False
3050,-111.0,111,0,0,True
3051,-100.0,100,0,0,True
3052,-322.0,124,2,0,True
3053,-480.0,183,3,0,True
3054,-85.0,85,0,0,True
3055,-100.0,100,0,0,True
3056,-116.0,116,0,0,True
3057,-514.0,217,3,0,True
3058,-1914.0,528,14,0,True
3059,-149.0,149,0,0,True
3060,-107.0,107,0,0,True
3061,-89.0,89,0,0,True
3062,-75.0,75,0,0,True
3063,-111.0,111,0,0,True
3064,-61.0,61,0,0,True
3065,-121.0,121,0,0,True
3066,-1152.0,360,8,0,True
3067,-57.0,57,0,0,True
3068,-387.0,189,2,0,True
3069,-95.0,95,0,0,True
3070,-91.0,91,0,0,True
3071,-54.0,54,0,0,True
3072,-148.0,148,0,0,True
3073,-1888.0,700,12,0,False
3074,-364.0,166,2,0,True
3075,-57.0,57,0,0,True
3076,-1091.0,299,8,0,True
3077,-149.0,149,0,0,True
3078,-2680.0,700,20,0,False
3079,-85.0,85,0,0,True
3080,-351.0,153,2,0,True
3081,-212.0,113,1,0,True
3082,-338.0,140,2,0,True
3083,-87.0,87,0,0,True
3084,-70.0,70,0,0,True
3085,-75.0,75,0,0,True
3086,-1987.0,700,13,0,False
3087,-174.0,174,0,0,True
3088,-152.0,152,0,0,True
3089,-1042.0,349,7,0,True
3090,-83.0,83,0,0,True
3091,-129.0,129,0,0,True
3092,-383.0,185,2,0,True
3093,-112.0,112,0,0,True
3094,-112.0,112,0,0,True
3095,-504.0,207,3,0,True
3096,-119.0,119,0,0,True
3097,-49.0,49,0,0,True
3098,-545.0,149,4,0,True
3099,-56.0,56,0,0,True
3100,-87.0,87,0,0,True
3101,-81.0,81,0,0,True
3102,-650.0,254,4,0,True
3103,-280.0,181,1,0,True
3104,-2229.0,645,16,0,True
3105,-2086.0,700,14,0,False
3106,-1777.0,589,12,0,True
3107,-408.0,210,2,0,True
3108,-89.0,89,0,0,True
3109,-40.0,40,0,0,True
3110,-2383.0,700,17,0,False
3111,-186.0,87,1,0,True
3112,-131.0,131,0,0,True
3113,-2086.0,700,14,0,False
3114,-140.0,140,0,0,True
3115,-122.0,122,0,0,True
3116,-390.0,192,2,0,True
3117,-863.0,269,6,0,True
3118,-1828.0,640,12,0,True
3119,-336.0,138,2,0,True
3120,-466.0,169,3,0,True
3121,-86.0,86,0,0,True
3122,-112.0,112,0,0,True
3123,-60.0,60,0,0,True
3124,-85.0,85,0,0,True
3125,-135.0,135,0,0,True
3126,-367.0,169,2,0,True
3127,-85.0,85,0,0,True
3128,-90.0,90,0,0,True
3129,-74.0,74,0,0,True
3130,-377.0,179,2,0,True
3131,-253.0,154,1,0,True
3132,-125.0,125,0,0,True
3133,-130.0,130,0,0,True
3134,-47.0,47,0,0,True
3135,-158.0,158,0,0,True
3136,-764.0,269,5,0,True
3137,-486.0,189,3,0,True
3138,-92.0,92,0,0,True
3139,-129.0,129,0,0,True
3140,-77.0,77,0,0,True
3141,-104.0,104,0,0,True
3142,-2185.0,700,15,0,False
3143,-117.0,117,0,0,True
3144,-69.0,69,0,0,True
3145,-95.0,95,0,0,True
3146,-86.0,86,0,0,True
3147,-904.0,310,6,0,True
3148,-362.0,164,2,0,True
3149,-322.0,124,2,0,True
3150,-177.0,177,0,0,True
3151,-81.0,81,0,0,True
3152,-360.0,162,2,0,True
3153,-113.0,113,0,0,True
3154,-174.0,75,1,0,True
3155,-107.0,107,0,0,True
3156,-64.0,64,0,0,True
3157,-66.0,66,0,0,True
3158,-1715.0,527,12,0,True
3159,-116.0,116,0,0,True
3160,-57.0,57,0,0,True
3161,-76.0,76,0,0,True
3162,-125.0,125,0,0,True
3163,-381.0,183,2,0,True
3164,-173.0,173,0,0,True
3165,-90.0,90,0,0,True
3166,-129.0,129,0,0,True
3167,-81.0,81,0,0,True
3168,-61.0,61,0,0,True
3169,-82.0,82,0,0,True
3170,-1000.0,307,7,0,True
3171,-174.0,75,1,0,True
3172,-381.0,183,2,0,True
3173,-2086.0,700,14,0,False
3174,-156.0,156,0,0,True
3175,-87.0,87,0,0,True
3176,-122.0,122,0,0,True
3177,-108.0,108,0,0,True
3178,-128.0,128,0,0,True
3179,-937.0,343,6,0,True
3180,-77.0,77,0,0,True
3181,-139.0,139,0,0,True
3182,-73.0,73,0,0,True
3183,-2086.0,700,14,0,False
3184,-1685.0,497,12,0,True
3185,-163.0,163,0,0,True
3186,-396.0,198,2,0,True
3187,-109.0,109,0,0,True
3188,-1888.0,700,12,0,False
3189,-163.0,163,0,0,True
3190,-132.0,132,0,0,True
3191,-92.0,92,0,0,True
3192,-120.0,120,0,0,True
3193,-165.0,66,1,0,True
3194,-109.0,109,0,0,True
3195,-119.0,119,0,0,True
3196,-42.0,42,0,0,True
3197,-112.0,112,0,0,True
3198,-96.0,96,0,0,True
3199,-107.0,107,0,0,True
3200,-370.0,172,2,0,True
3201,-1768.0,679,11,0,True
3202,-2581.0,700,19,0,False
3203,-131.0,131,0,0,True
3204,-81.0,81,0,0,True
3205,-112.0,112,0,0,True
3206,-85.0,85,0,0,True
3207,-63.0,63,0,0,True
3208,-113.0,113,0,0,True
3209,-46.0,46,0,0,True
3210,-1423.0,433,10,0,True
3211,-376.0,178,2,0,True
3212,-109.0,109,0,0,True
3213,-62.0,62,0,0,True
3214,-92.0,92,0,0,True
3215,-118.0,118,0,0,True
3216,-680.0,185,5,0,True
3217,-98.0,98,0,0,True
3218,-349.0,151,2,0,True
3219,-1819.0,631,12,0,True
3220,-135.0,135,0,0,True
3221,-114.0,114,0,0,True
3222,-109.0,109,0,0,True
3223,-208.0,109,1,0,True
3224,-474.0,177,3,0,True
3225,-2086.0,700,14,0,False
3226,-131.0,131,0,0,True
3227,-184.0,184,0,0,True
3228,-125.0,125,0,0,True
3229,-68.0,68,0,0,True
3230,-403.0,205,2,0,True
3231,-396.0,198,2,0,True
3232,-116.0,116,0,0,True
3233,-134.0,134,0,0,True
3234,-72.0,72,0,0,True
3235,-1997.0,611,14,0,True
3236,-122.0,122,0,0,True
3237,-94.0,94,0,0,True
3238,-49.0,49,0,0,True
3239,-97.0,97,0,0,True
3240,-142.0,142,0,0,True
3241,-98.0,98,0,0,True
3242,-128.0,128,0,0,True
3243,-69.0,69,0,0,True
3244,-121.0,121,0,0,True
3245,-102.0,102,0,0,True
3246,-88.0,88,0,0,True
3247,-57.0,57,0,0,True
3248,-83.0,83,0,0,True
3249,-142.0,142,0,0,True
3250,-97.0,97,0,0,True
3251,-128.0,128,0,0,True
3252,-122.0,122,0,0,True
3253,-86.0,86,0,0,True
3254,-1577.0,488,11,0,True
3255,-446.0,149,3,0,True
3256,-2185.0,700,15,0,False
3257,-143.0,143,0,0,True
3258,-55.0,55,0,0,True
3259,-955.0,361,6,0,True
3260,-1547.0,458,11,0,True
3261,-71.0,71,0,0,True
3262,-1987.0,700,13,0,False
3263,-114.0,114,0,0,True
3264,-103.0,103,0,0,True
3265,-1643.0,653,10,0,True
3266,-1888.0,700,12,0,False
3267,-93.0,93,0,0,True
3268,-1050.0,357,7,0,True
3269,-2185.0,700,15,0,False
3270,-149.0,149,0,0,True
3271,-163.0,163,0,0,True
3272,-140.0,140,0,0,True
3273,-117.0,117,0,0,True
3274,-106.0,106,0,0,True
3275,-142.0,142,0,0,True
3276,-1271.0,380,9,0,True
3277,-73.0,73,0,0,True
3278,-635.0,239,4,0,True
3279,-2048.0,662,14,0,True
3280,-2086.0,700,14,0,False
3281,-2284.0,700,16,0,False
3282,-1657.0,667,10,0,True
3283,-2086.0,700,14,0,False
3284,-53.0,53,0,0,True
3285,-1987.0,700,13,0,False
3286,-73.0,73,0,0,True
3287,-338.0,140,2,0,True
3288,-84.0,84,0,0,True
3289,-182.0,182,0,0,True
3290,-94.0,94,0,0,True
3291,-126.0,126,0,0,True
3292,-129.0,129,0,0,True
3293,-131.0,131,0,0,True
3294,-123.0,123,0,0,True
3295,-1438.0,448,10,0,True
3296,-1333.0,442,9,0,True
3297,-90.0,90,0,0,True
3298,-69.0,69,0,0,True
3299,-2033.0,647,14,0,True
3300,-117.0,117,0,0,True
3301,-87.0,87,0,0,True
3302,-803.0,308,5,0,True
3303,-79.0,79,0,0,True
3304,-147.0,147,0,0,True
3305,-181.0,82,1,0,True
3306,-136.0,136,0,0,True
3307,-85.0,85,0,0,True
3308,-158.0,158,0,0,True
3309,-93.0,93,0,0,True
3310,-165.0,165,0,0,True
3311,-108.0,108,0,0,True
3312,-237.0,138,1,0,True
3313,-2284.0,700,16,0,False
3314,-126.0,126,0,0,True
3315,-90.0,90,0,0,True
3316,-371.0,173,2,0,True
3317,-877.0,283,6,0,True
3318,-172.0,73,1,0,True
3319,-736.0,241,5,0,True
3320,-111.0,111,0,0,True
3321,-136.0,136,0,0,True
3322,-116.0,116,0,0,True
3323,-639.0,243,4,0,True
3324,-83.0,83,0,0,True
3325,-355.0,157,2,0,True
3326,-123.0,123,0,0,True
3327,-121.0,121,0,0,True
3328,-88.0,88,0,0,True
3329,-109.0,109,0,0,True
3330,-103.0,103,0,0,True
3331,-159.0,159,0,0,True
3332,-521.0,224,3,0,True
3333,-123.0,123,0,0,True
3334,-142.0,142,0,0,True
3335,-1183.0,391,8,0,True
3336,-155.0,155,0,0,True
3337,-87.0,87,0,0,True
3338,-168.0,168,0,0,True
3339,-355.0,157,2,0,True
3340,-2284.0,700,16,0,False
3341,-87.0,87,0,0,True
3342,-95.0,95,0,0,True
3343,-1909.0,622,13,0,True
3344,-128.0,128,0,0,True
3345,-49.0,49,0,0,True
3346,-136.0,136,0,0,True
3347,-113.0,113,0,0,True
3348,-90.0,90,0,0,True
3349,-379.0,181,2,0,True
3350,-754.0,259,5,0,True
3351,-126.0,126,0,0,True
3352,-63.0,63,0,0,True
3353,-129.0,129,0,0,True
3354,-373.0,175,2,0,True
3355,-1745.0,458,13,0,True
3356,-439.0,142,3,0,True
3357,-1571.0,581,10,0,True
3358,-130.0,130,0,0,True
3359,-116.0,116,0,0,True
3360,-150.0,150,0,0,True
3361,-2581.0,700,19,0,False
3362,-718.0,223,5,0,True
3363,-1656.0,468,12,0,True
3364,-1638.0,549,11,0,True
3365,-1803.0,615,12,0,True
3366,-155.0,155,0,0,True
3367,-68.0,68,0,0,True
3368,-430.0,133,3,0,True
3369,-73.0,73,0,0,True
3370,-386.0,188,2,0,True
3371,-646.0,250,4,0,True
3372,-70.0,70,0,0,True
3373,-758.0,263,5,0,True
3374,-112.0,112,0,0,True
3375,-164.0,65,1,0,True
3376,-353.0,155,2,0,True
3377,-98.0,98,0,0,True
3378,-712.0,217,5,0,True
3379,-99.0,99,0,0,True
3380,-1659.0,570,11,0,True
3381,-70.0,70,0,0,True
3382,-1987.0,700,13,0,False
3383,-493.0,196,3,0,True
3384,-83.0,83,0,0,True
3385,-74.0,74,0,0,True
3386,-139.0,139,0,0,True
3387,-58.0,58,0,0,True
3388,-1749.0,660,11,0,True
3389,-2086.0,700,14,0,False
3390,-87.0,87,0,0,True
3391,-458.0,161,3,0,True
3392,-139.0,139,0,0,True
3393,-488.0,191,3,0,True
