Episode,TotalReward,Steps,Drop,Delivered,Rollbacks
22451,-781.0,948,1,1,155
22452,-437.0,543,0,1,85
22453,-175.0,239,0,1,43
22454,-847.0,1000,0,0,153
22455,-861.0,1000,0,0,139
22456,-347.0,455,0,1,87
22457,-420.0,524,0,1,83
22458,-294.0,387,0,1,72
22459,-662.0,827,0,1,144
22460,-264.0,340,0,1,55
22461,-486.0,615,0,1,108
22462,-845.0,1000,0,0,155
22463,-148.0,192,0,1,23
22464,-606.0,725,1,1,107
22465,-849.0,1000,0,0,151
22466,-842.0,1000,0,0,158
22467,-390.0,501,0,1,90
22468,-442.0,561,0,1,98
22469,-851.0,1000,0,0,149
22470,-854.0,1000,0,0,146
22471,-434.0,557,0,1,102
22472,-836.0,1000,0,0,164
22473,-315.0,420,0,1,84
22474,-354.0,438,0,1,63
22475,-755.0,911,0,1,135
22476,-316.0,408,0,1,71
22477,-162.0,221,0,1,38
22478,-300.0,397,0,1,76
22479,-463.0,570,0,1,86
22480,-648.0,807,0,1,138
22481,-185.0,254,0,1,48
22482,-224.0,305,0,1,60
22483,-829.0,998,0,1,148
22484,-352.0,458,0,1,85
22485,-470.0,581,0,1,90
22486,-842.0,1000,0,0,158
22487,-330.0,425,0,1,74
22488,-403.0,516,0,1,92
22489,-480.0,609,0,1,108
22490,-353.0,445,0,1,71
22491,-847.0,1000,0,0,153
22492,-466.0,583,0,1,96
22493,-788.0,932,2,1,141
22494,-477.0,582,0,1,84
22495,-548.0,677,0,1,108
22496,-396.0,499,0,1,82
22497,-753.0,927,0,1,153
22498,-674.0,829,0,1,134
22499,-815.0,992,0,1,156
22500,-641.0,755,0,1,93
22501,-179.0,244,0,1,44
22502,-635.0,786,0,1,130
22503,-552.0,702,0,1,129
22504,-855.0,1000,0,0,145
22505,-772.0,921,0,1,128
22506,-846.0,1000,0,0,154
22507,-847.0,1000,0,0,153
22508,-863.0,1000,1,0,146
22509,-429.0,546,0,1,96
22510,-858.0,1000,0,0,142
22511,-296.0,397,0,1,80
22512,-467.0,568,0,1,80
22513,-868.0,1000,1,0,141
22514,-447.0,565,0,1,97
22515,-846.0,1000,0,0,154
22516,-694.0,854,0,1,139
22517,-504.0,619,0,1,94
22518,-673.0,842,0,1,148
22519,-274.0,369,0,1,74
22520,-822.0,994,0,1,151
22521,-332.0,439,0,1,86
22522,-354.0,454,0,1,79
22523,-323.0,421,0,1,77
22524,-305.0,401,0,1,75
22525,-836.0,1000,1,0,173
22526,-287.0,382,0,1,74
22527,-286.0,366,0,1,59
22528,-616.0,769,0,1,132
22529,-712.0,880,0,1,147
22530,-144.0,193,0,1,28
22531,-511.0,648,0,1,116
22532,-304.0,405,0,1,80
22533,-450.0,565,0,1,94
22534,-854.0,1000,0,0,146
22535,-531.0,656,0,1,104
22536,-464.0,607,0,1,122
22537,-738.0,892,0,1,133
22538,-273.0,361,0,1,67
22539,-845.0,1000,0,0,155
22540,-773.0,951,0,1,157
22541,-848.0,1000,0,0,152
22542,-322.0,407,0,1,64
22543,-850.0,1000,1,0,159
22544,-279.0,364,0,1,64
22545,-418.0,515,0,1,76
22546,-313.0,391,0,1,57
22547,-843.0,1000,0,0,157
22548,-572.0,688,0,1,95
22549,-358.0,450,0,1,71
22550,-842.0,1000,0,0,158
22551,-459.0,565,0,1,85
22552,-323.0,424,0,1,80
22553,-491.0,612,0,1,100
22554,-837.0,1000,0,0,163
22555,-843.0,1000,0,0,157
22556,-349.0,443,0,1,73
22557,-438.0,554,0,1,95
22558,-590.0,742,0,1,131
22559,-123.0,171,0,1,27
22560,-859.0,1000,1,0,150
22561,-844.0,1000,0,0,156
22562,-811.0,980,0,1,148
22563,-469.0,581,0,1,91
22564,-346.0,448,0,1,81
22565,-398.0,509,0,1,90
22566,-473.0,585,0,1,91
22567,-837.0,1000,0,0,163
22568,-472.0,596,0,1,103
22569,-394.0,487,0,1,72
22570,-678.0,843,0,1,144
22571,-357.0,462,0,1,84
22572,-739.0,910,0,1,150
22573,-349.0,451,0,1,81
22574,-507.0,615,0,1,87
22575,-213.0,288,0,1,54
22576,-362.0,460,0,1,77
22577,-519.0,642,0,1,102
22578,-212.0,286,0,1,53
22579,-430.0,542,0,1,91
22580,-574.0,707,0,1,112
22581,-830.0,1000,0,0,170
22582,-402.0,506,0,1,83
22583,-336.0,431,0,1,74
22584,-772.0,952,0,1,159
22585,-345.0,449,0,1,83
22586,-593.0,726,0,1,112
22587,-317.0,420,0,1,82
22588,-748.0,923,0,1,154
22589,-431.0,539,0,1,87
22590,-475.0,594,0,1,98
22591,-825.0,993,0,1,147
22592,-847.0,1000,0,0,153
22593,-843.0,1000,0,0,157
22594,-571.0,712,0,1,120
22595,-863.0,1000,0,0,137
22596,-367.0,475,0,1,87
22597,-792.0,976,0,1,163
22598,-849.0,1000,0,0,151
22599,-598.0,740,0,1,121
22600,-582.0,727,0,1,124
22601,-566.0,703,0,1,116
22602,-855.0,1000,0,0,145
22603,-801.0,958,1,1,145
22604,-388.0,502,0,1,93
22605,-755.0,924,0,1,148
22606,-348.0,452,0,1,83
22607,-390.0,501,0,1,90
22608,-328.0,413,0,1,64
22609,-537.0,680,0,1,122
22610,-338.0,432,0,1,73
22611,-738.0,907,0,1,148
22612,-869.0,1000,1,0,140
22613,-298.0,382,0,1,63
22614,-843.0,1000,0,0,157
22615,-557.0,688,0,1,110
22616,-210.0,293,0,1,62
22617,-849.0,1000,0,0,151
22618,-843.0,1000,0,0,157
22619,-407.0,513,0,1,85
22620,-316.0,396,0,1,59
22621,-416.0,526,0,1,89
22622,-428.0,553,0,1,104
22623,-392.0,502,0,1,89
22624,-124.0,176,0,1,31
22625,-850.0,1000,0,0,150
22626,-399.0,500,0,1,80
22627,-836.0,1000,0,0,164
22628,-666.0,816,0,1,129
22629,-729.0,901,0,1,151
22630,-208.0,282,0,1,53
22631,-838.0,1000,0,0,162
22632,-843.0,1000,0,0,157
22633,-754.0,918,0,1,143
22634,-773.0,945,0,1,151
22635,-433.0,548,0,1,94
22636,-403.0,508,0,1,84
22637,-327.0,420,0,1,72
22638,-840.0,1000,0,0,160
22639,-452.0,556,0,1,83
22640,-692.0,835,0,1,122
22641,-854.0,1000,1,0,155
22642,-218.0,288,0,1,49
22643,-290.0,395,0,1,84
22644,-349.0,457,0,1,87
22645,-466.0,587,0,1,100
22646,-518.0,660,0,1,121
22647,-620.0,768,0,1,127
22648,-856.0,1000,0,0,144
22649,-519.0,656,0,1,116
22650,-363.0,474,0,1,90
22651,-643.0,795,0,1,131
22652,-377.0,489,0,1,91
22653,-259.0,349,0,1,69
22654,-486.0,606,0,1,99
22655,-290.0,378,0,1,67
22656,-606.0,760,0,1,133
22657,-273.0,361,0,1,67
22658,-241.0,324,0,1,62
22659,-327.0,419,1,1,80
22660,-775.0,942,0,1,146
22661,-853.0,1000,0,0,147
22662,-373.0,477,0,1,83
22663,-337.0,432,0,1,74
22664,-844.0,1000,0,0,156
22665,-843.0,1000,0,0,157
22666,-296.0,376,0,1,59
22667,-337.0,434,0,1,76
22668,-774.0,944,0,1,149
22669,-312.0,415,0,1,82
22670,-534.0,652,0,1,97
22671,-835.0,1000,0,0,165
22672,-850.0,1000,0,0,150
22673,-365.0,468,0,1,82
22674,-823.0,1000,0,1,156
22675,-353.0,449,0,1,75
22676,-588.0,735,0,1,126
22677,-215.0,294,0,1,58
22678,-792.0,966,0,1,153
22679,-785.0,963,0,1,157
22680,-329.0,417,0,1,67
22681,-423.0,529,0,1,85
22682,-848.0,1000,0,0,152
22683,-857.0,1000,0,0,143
22684,-315.0,412,0,1,76
22685,-375.0,477,0,1,81
22686,-215.0,294,0,1,58
22687,-340.0,443,0,1,82
22688,-481.0,616,0,1,114
22689,-346.0,449,0,1,82
22690,-447.0,558,0,1,90
22691,-175.0,238,0,1,42
22692,-510.0,626,0,1,95
22693,-356.0,459,0,1,82
22694,-842.0,1000,1,0,167
22695,-255.0,334,0,1,58
22696,-786.0,941,0,1,134
22697,-636.0,789,0,1,132
22698,-307.0,395,0,1,67
22699,-442.0,550,0,1,87
22700,-408.0,525,0,1,96
22701,-795.0,971,0,1,155
22702,-511.0,634,0,1,102
22703,-840.0,1000,0,0,160
22704,-442.0,550,0,1,87
22705,-386.0,493,0,1,86
22706,-431.0,526,0,1,74
22707,-407.0,504,0,1,76
22708,-429.0,542,0,1,92
22709,-386.0,473,0,1,66
22710,-209.0,281,0,1,51
22711,-393.0,494,0,1,80
22712,-358.0,470,0,1,91
22713,-423.0,519,0,1,75
22714,-556.0,683,0,1,106
22715,-367.0,473,0,1,85
22716,-485.0,612,0,1,106
22717,-428.0,543,0,1,94
22718,-388.0,486,0,1,77
22719,-528.0,636,1,1,96
22720,-415.0,541,0,1,105
22721,-745.0,915,0,1,149
22722,-332.0,424,0,1,71
22723,-288.0,372,0,1,63
22724,-496.0,622,0,1,105
22725,-439.0,556,0,1,96
22726,-559.0,682,0,1,102
22727,-357.0,454,0,1,76
22728,-301.0,399,0,1,77
22729,-338.0,436,0,1,77
22730,-481.0,611,0,1,109
22731,-225.0,298,0,1,52
22732,-577.0,721,0,1,123
22733,-331.0,433,0,1,81
22734,-380.0,494,0,1,93
22735,-845.0,1000,0,0,155
22736,-852.0,1000,0,0,148
22737,-861.0,1000,0,0,139
22738,-354.0,461,0,1,86
22739,-364.0,471,0,1,86
22740,-499.0,621,0,1,101
22741,-433.0,541,0,1,87
22742,-846.0,1000,0,0,154
22743,-609.0,769,0,1,139
22744,-361.0,463,0,1,81
22745,-283.0,380,0,1,76
22746,-552.0,675,0,1,102
22747,-850.0,1000,0,0,150
22748,-249.0,338,0,1,68
22749,-860.0,1000,0,0,140
22750,-435.0,547,0,1,91
22751,-828.0,1000,0,0,172
22752,-489.0,600,0,1,90
22753,-318.0,408,0,1,69
22754,-520.0,650,0,1,109
22755,-447.0,571,0,1,103
22756,-267.0,349,0,1,61
22757,-848.0,1000,0,0,152
22758,-380.0,476,0,1,75
22759,-377.0,496,0,1,98
22760,-836.0,1000,0,0,164
22761,-314.0,410,0,1,75
22762,-450.0,566,0,1,95
22763,-224.0,303,0,1,58
22764,-663.0,776,0,1,92
22765,-357.0,448,0,1,70
22766,-523.0,620,0,1,76
22767,-383.0,491,0,1,87
22768,-839.0,1000,0,0,161
22769,-391.0,488,0,1,76
22770,-747.0,896,2,1,146
22771,-701.0,843,0,1,121
22772,-272.0,354,0,1,61
22773,-291.0,373,0,1,61
22774,-793.0,970,0,1,156
22775,-373.0,470,0,1,76
22776,-392.0,498,0,1,85
22777,-848.0,1000,0,0,152
22778,-459.0,561,0,1,81
22779,-353.0,445,0,1,71
22780,-795.0,963,0,1,147
22781,-178.0,230,0,1,31
22782,-298.0,383,0,1,64
22783,-549.0,667,1,1,106
22784,-373.0,479,0,1,85
22785,-736.0,917,0,1,160
22786,-240.0,320,0,1,59
22787,-259.0,343,0,1,63
22788,-599.0,761,0,1,141
22789,-316.0,405,0,1,68
22790,-291.0,375,0,1,63
22791,-206.0,277,0,1,50
22792,-343.0,449,0,1,85
22793,-617.0,764,0,1,126
22794,-217.0,295,0,1,57
22795,-269.0,346,0,1,56
22796,-151.0,207,0,1,35
22797,-857.0,1000,1,0,152
22798,-841.0,1000,0,0,159
22799,-843.0,1000,0,0,157
22800,-793.0,975,0,1,161
22801,-505.0,617,0,1,91
22802,-704.0,865,0,1,140
22803,-748.0,923,0,1,154
22804,-774.0,959,0,1,164
22805,-848.0,1000,0,0,152
22806,-850.0,1000,0,0,150
22807,-727.0,905,0,1,157
22808,-859.0,1000,0,0,141
22809,-589.0,733,0,1,123
22810,-603.0,727,0,1,103
22811,-234.0,318,0,1,63
22812,-407.0,515,0,1,87
22813,-386.0,481,0,1,74
22814,-838.0,1000,0,0,162
22815,-802.0,982,0,1,159
22816,-399.0,508,0,1,88
22817,-700.0,870,0,1,149
22818,-838.0,1000,0,0,162
22819,-526.0,622,0,1,75
22820,-850.0,1000,1,0,159
22821,-539.0,670,0,1,110
22822,-584.0,721,0,1,116
22823,-420.0,538,0,1,97
22824,-335.0,436,0,1,80
22825,-367.0,470,0,1,82
22826,-847.0,1000,0,0,153
22827,-626.0,797,0,1,150
22828,-281.0,363,0,1,61
22829,-300.0,390,0,1,69
22830,-620.0,732,0,1,91
22831,-211.0,286,0,1,54
22832,-297.0,381,0,1,63
22833,-790.0,965,0,1,154
22834,-851.0,1000,0,0,149
22835,-866.0,1000,0,0,134
22836,-374.0,486,0,1,91
22837,-407.0,520,0,1,92
22838,-251.0,329,0,1,57
22839,-335.0,428,0,1,72
22840,-429.0,548,0,1,98
22841,-794.0,971,0,1,156
22842,-204.0,276,0,1,51
22843,-452.0,546,0,1,73
22844,-445.0,545,0,1,79
22845,-842.0,1000,0,0,158
22846,-223.0,300,0,1,56
22847,-496.0,611,0,1,94
22848,-838.0,1000,0,0,162
22849,-476.0,589,0,1,92
22850,-373.0,471,0,1,77
22851,-260.0,343,0,1,62
22852,-100.0,138,0,1,17
22853,-840.0,1000,0,0,160
22854,-261.0,352,0,1,70
22855,-282.0,367,0,1,64
22856,-626.0,765,0,1,118
22857,-644.0,794,0,1,129
22858,-851.0,1000,0,0,149
22859,-484.0,582,1,1,86
22860,-705.0,871,0,1,145
22861,-841.0,1000,0,0,159
22862,-806.0,992,0,1,165
22863,-385.0,486,0,1,80
22864,-843.0,1000,0,0,157
22865,-271.0,373,0,1,81
22866,-370.0,474,0,1,83
22867,-187.0,256,0,1,48
22868,-315.0,413,0,1,77
22869,-416.0,525,0,1,88
22870,-844.0,1000,0,0,156
22871,-690.0,867,0,1,156
22872,-348.0,443,0,1,74
22873,-411.0,530,0,1,98
22874,-788.0,967,0,1,158
22875,-852.0,1000,0,0,148
22876,-402.0,514,0,1,91
22877,-856.0,1000,0,0,144
22878,-843.0,1000,0,0,157
22879,-852.0,1000,0,0,148
22880,-440.0,543,0,1,82
22881,-849.0,1000,0,0,151
22882,-358.0,465,0,1,86
22883,-355.0,462,0,1,86
22884,-787.0,967,0,1,159
22885,-137.0,185,0,1,27
22886,-631.0,777,0,1,125
22887,-669.0,839,0,1,149
22888,-583.0,726,0,1,122
22889,-229.0,311,0,1,61
22890,-204.0,281,0,1,56
22891,-322.0,409,0,1,66
22892,-660.0,818,0,1,137
22893,-355.0,441,0,1,65
22894,-232.0,313,0,1,60
22895,-842.0,1000,1,0,167
22896,-582.0,718,0,1,115
22897,-770.0,946,0,1,155
22898,-876.0,1000,1,0,133
22899,-532.0,652,1,1,108
22900,-755.0,912,0,1,136
22901,-464.0,569,0,1,84
22902,-228.0,306,0,1,57
22903,-453.0,577,0,1,103
22904,-349.0,438,0,1,68
22905,-370.0,466,0,1,75
22906,-848.0,1000,0,0,152
22907,-800.0,982,0,1,161
22908,-269.0,353,0,1,63
22909,-825.0,1000,0,0,175
22910,-461.0,571,0,1,89
22911,-814.0,1000,0,0,186
22912,-367.0,468,0,1,80
22913,-863.0,1000,1,0,146
22914,-503.0,616,0,1,92
22915,-359.0,464,0,1,84
22916,-290.0,384,0,1,73
22917,-869.0,1000,0,0,131
22918,-402.0,515,0,1,92
22919,-798.0,974,0,1,155
22920,-861.0,1000,0,0,139
22921,-833.0,1000,0,0,167
22922,-473.0,591,0,1,97
22923,-320.0,417,0,1,76
22924,-846.0,1000,0,0,154
22925,-811.0,998,0,1,166
22926,-616.0,749,0,1,112
22927,-385.0,494,0,1,88
22928,-746.0,911,0,1,144
22929,-849.0,1000,0,0,151
22930,-824.0,1000,0,1,155
22931,-291.0,375,0,1,63
22932,-241.0,318,0,1,56
22933,-852.0,1000,0,0,148
22934,-835.0,1000,0,0,165
22935,-845.0,1000,0,0,155
22936,-534.0,648,0,1,93
22937,-377.0,485,0,1,87
22938,-452.0,574,0,1,101
22939,-317.0,400,0,1,62
22940,-773.0,951,0,1,157
22941,-505.0,629,0,1,103
22942,-270.0,358,0,1,67
22943,-851.0,1000,0,0,149
22944,-571.0,690,1,1,107
22945,-372.0,475,0,1,82
22946,-841.0,1000,0,0,159
22947,-493.0,613,0,1,99
22948,-849.0,1000,1,0,160
22949,-848.0,1000,0,0,152
22950,-509.0,635,1,1,114
22951,-857.0,1000,0,0,143
22952,-732.0,901,0,1,148
22953,-203.0,273,0,1,49
22954,-847.0,1000,0,0,153
22955,-841.0,1000,0,0,159
22956,-846.0,1000,0,0,154
22957,-442.0,532,0,1,69
22958,-421.0,535,0,1,93
22959,-833.0,1000,0,0,167
22960,-797.0,969,0,1,151
22961,-364.0,476,0,1,91
22962,-769.0,929,1,1,148
22963,-419.0,496,1,1,65
22964,-368.0,484,0,1,95
22965,-527.0,652,0,1,104
22966,-133.0,187,0,1,33
22967,-564.0,680,0,1,95
22968,-393.0,496,0,1,82
22969,-508.0,637,0,1,108
22970,-465.0,586,0,1,100
22971,-841.0,1000,0,0,159
22972,-334.0,437,0,1,82
22973,-494.0,621,0,1,106
22974,-156.0,223,0,1,46
22975,-719.0,885,0,1,145
22976,-234.0,316,0,1,61
22977,-360.0,467,0,1,86
22978,-532.0,640,0,1,87
22979,-658.0,796,0,1,117
22980,-747.0,917,0,1,149
22981,-408.0,515,0,1,86
22982,-368.0,475,0,1,86
22983,-396.0,505,0,1,88
22984,-309.0,398,0,1,68
22985,-756.0,885,0,1,108
22986,-327.0,437,0,1,89
22987,-261.0,330,0,1,48
22988,-515.0,630,0,1,94
22989,-860.0,1000,1,0,149
22990,-847.0,1000,0,0,153
22991,-320.0,408,0,1,67
22992,-388.0,494,0,1,85
22993,-331.0,436,0,1,84
22994,-852.0,1000,0,0,148
22995,-846.0,1000,0,0,154
22996,-732.0,909,0,1,156
22997,-205.0,278,0,1,52
22998,-835.0,1000,0,0,165
22999,-633.0,786,0,1,132
23000,-681.0,838,0,1,136
23001,-287.0,368,0,1,60
23002,-642.0,795,0,1,132
23003,-526.0,659,0,1,112
23004,-670.0,830,0,1,139
23005,-850.0,1000,0,0,150
23006,-290.0,383,0,1,72
23007,-322.0,414,0,1,71
23008,-836.0,1000,0,0,164
23009,-848.0,1000,0,0,152
23010,-300.0,392,0,1,71
23011,-364.0,461,0,1,76
23012,-426.0,548,0,1,101
23013,-846.0,1000,0,0,154
23014,-264.0,344,0,1,59
23015,-145.0,203,0,1,37
23016,-830.0,1000,0,0,170
23017,-634.0,793,0,1,138
23018,-687.0,841,0,1,133
23019,-842.0,1000,0,0,158
23020,-387.0,510,0,1,102
23021,-443.0,555,0,1,91
23022,-688.0,841,1,1,141
23023,-524.0,672,0,1,127
23024,-484.0,599,0,1,94
23025,-850.0,1000,0,0,150
23026,-444.0,550,0,1,85
23027,-248.0,327,0,1,58
23028,-605.0,754,0,1,128
23029,-732.0,889,1,1,145
23030,-772.0,958,0,1,165
23031,-857.0,1000,0,0,143
23032,-130.0,192,0,1,41
23033,-850.0,1000,0,0,150
23034,-710.0,877,0,1,146
23035,-385.0,482,0,1,76
23036,-401.0,500,0,1,78
23037,-858.0,1000,0,0,142
23038,-849.0,1000,0,0,151
23039,-842.0,1000,0,0,158
23040,-289.0,371,0,1,61
23041,-483.0,602,0,1,98
23042,-454.0,566,0,1,91
23043,-682.0,846,1,1,152
23044,-805.0,988,0,1,162
23045,-848.0,1000,0,0,152
23046,-503.0,633,0,1,109
23047,-320.0,418,0,1,77
23048,-497.0,623,0,1,105
23049,-379.0,468,0,1,68
23050,-255.0,336,0,1,60
23051,-859.0,1000,0,0,141
23052,-862.0,1000,1,0,147
23053,-506.0,641,0,1,114
23054,-854.0,1000,1,0,155
23055,-369.0,469,0,1,79
23056,-426.0,534,0,1,87
23057,-699.0,860,1,1,149
23058,-765.0,922,0,1,136
23059,-529.0,636,0,1,86
23060,-336.0,444,0,1,87
23061,-859.0,1000,0,0,141
23062,-844.0,1000,0,0,156
23063,-712.0,881,0,1,148
23064,-388.0,475,0,1,66
23065,-860.0,1000,0,0,140
23066,-855.0,1000,0,0,145
23067,-318.0,414,0,1,75
23068,-736.0,896,0,1,139
23069,-851.0,1000,0,0,149
23070,-421.0,540,0,1,98
23071,-423.0,541,0,1,97
23072,-276.0,363,0,1,66
23073,-846.0,1000,0,0,154
23074,-842.0,1000,0,0,158
23075,-331.0,431,0,1,79
23076,-477.0,594,0,1,96
23077,-551.0,676,0,1,104
23078,-862.0,1000,0,0,138
23079,-286.0,378,0,1,71
23080,-506.0,630,0,1,103
23081,-421.0,544,0,1,102
23082,-404.0,522,0,1,97
23083,-852.0,1000,0,0,148
23084,-431.0,540,0,1,88
23085,-431.0,554,0,1,102
23086,-315.0,414,0,1,78
23087,-836.0,1000,0,0,164
23088,-246.0,324,0,1,57
23089,-624.0,772,0,1,127
23090,-608.0,740,0,1,111
23091,-843.0,1000,0,0,157
23092,-862.0,1000,0,0,138
23093,-378.0,496,0,1,97
23094,-74.0,113,0,1,18
23095,-409.0,524,0,1,94
23096,-255.0,344,0,1,68
23097,-407.0,528,0,1,100
23098,-776.0,942,0,1,145
23099,-442.0,567,0,1,104
23100,-206.0,278,0,1,51
23101,-597.0,741,0,1,123
23102,-866.0,1000,0,0,134
23103,-313.0,423,0,1,89
23104,-851.0,1000,0,0,149
23105,-301.0,378,0,1,56
23106,-840.0,1000,0,0,160
23107,-819.0,1000,0,0,181
23108,-676.0,836,0,1,139
23109,-602.0,775,0,1,152
23110,-846.0,1000,0,0,154
23111,-236.0,313,0,1,56
23112,-758.0,935,0,1,156
23113,-635.0,771,0,1,115
23114,-645.0,768,0,1,102
23115,-544.0,662,0,1,97
23116,-214.0,288,0,1,53
23117,-481.0,594,0,1,92
23118,-725.0,892,0,1,146
23119,-367.0,453,0,1,65
23120,-848.0,1000,0,0,152
23121,-853.0,1000,0,0,147
23122,-212.0,295,0,1,62
23123,-488.0,605,0,1,96
23124,-860.0,1000,0,0,140
23125,-720.0,856,0,1,115
23126,-467.0,594,0,1,106
23127,-846.0,1000,0,0,154
23128,-156.0,216,0,1,39
23129,-280.0,371,0,1,70
23130,-384.0,490,0,1,85
23131,-590.0,724,0,1,113
23132,-614.0,760,0,1,125
23133,-542.0,674,0,1,111
23134,-780.0,968,0,1,167
23135,-434.0,535,0,1,80
23136,-718.0,907,0,1,168
23137,-426.0,545,0,1,98
23138,-688.0,853,0,1,144
23139,-187.0,253,0,1,45
23140,-853.0,1000,0,0,147
23141,-419.0,518,0,1,78
23142,-511.0,631,0,1,99
23143,-731.0,912,0,1,160
23144,-351.0,447,0,1,75
23145,-847.0,1000,0,0,153
23146,-441.0,559,0,1,97
23147,-859.0,1000,0,0,141
23148,-702.0,877,0,1,154
23149,-426.0,507,0,1,60
23150,-837.0,1000,0,0,163
23151,-849.0,1000,0,0,151
23152,-326.0,426,0,1,79
23153,-746.0,916,0,1,149
23154,-111.0,163,0,1,31
23155,-496.0,622,0,1,105
23156,-854.0,1000,0,0,146
23157,-852.0,1000,0,0,148
23158,-590.0,731,0,1,120
23159,-458.0,573,0,1,94
23160,-445.0,566,0,1,100
23161,-849.0,1000,0,0,151
23162,-802.0,970,0,1,147
23163,-355.0,460,0,1,84
23164,-326.0,413,0,1,66
23165,-209.0,285,0,1,55
23166,-499.0,607,0,1,87
23167,-371.0,455,0,1,63
23168,-844.0,1000,0,0,156
23169,-411.0,527,0,1,95
23170,-331.0,431,0,1,79
23171,-849.0,1000,0,0,151
23172,-436.0,543,0,1,86
23173,-414.0,508,0,1,73
23174,-843.0,1000,0,0,157
23175,-862.0,1000,0,0,138
23176,-845.0,1000,0,0,155
23177,-400.0,509,0,1,88
23178,-206.0,277,0,1,50
23179,-254.0,336,0,1,61
23180,-345.0,430,1,1,73
23181,-479.0,601,0,1,101
23182,-308.0,393,0,1,64
23183,-604.0,755,0,1,130
23184,-304.0,397,0,1,72
23185,-493.0,621,0,1,107
23186,-702.0,864,0,1,141
23187,-409.0,511,0,1,81
23188,-285.0,384,0,1,78
23189,-717.0,881,1,1,152
23190,-317.0,414,0,1,76
23191,-848.0,1000,0,0,152
23192,-859.0,1000,0,0,141
23193,-652.0,781,0,1,108
23194,-695.0,867,0,1,151
23195,-285.0,372,0,1,66
23196,-223.0,292,0,1,48
23197,-860.0,1000,0,0,140
23198,-767.0,947,0,1,159
23199,-240.0,324,0,1,63
23200,-313.0,405,0,1,71
23201,-859.0,1000,1,0,150
23202,-374.0,490,0,1,95
23203,-359.0,454,0,1,74
23204,-227.0,296,0,1,48
23205,-352.0,452,0,1,79
23206,-768.0,934,0,1,145
23207,-463.0,582,0,1,98
23208,-436.0,550,0,1,93
23209,-845.0,1000,0,0,155
23210,-171.0,238,0,1,46
23211,-167.0,228,0,1,40
23212,-615.0,743,0,1,107
23213,-254.0,327,0,1,52
23214,-368.0,480,0,1,91
23215,-651.0,799,0,1,127
23216,-844.0,1000,0,0,156
23217,-683.0,836,0,1,132
23218,-388.0,515,0,1,106
23219,-329.0,418,0,1,68
23220,-384.0,504,0,1,99
23221,-294.0,382,0,1,67
23222,-749.0,923,0,1,153
23223,-639.0,800,0,1,140
23224,-224.0,300,0,1,55
23225,-708.0,871,0,1,142
23226,-456.0,578,0,1,101
23227,-245.0,326,0,1,60
23228,-353.0,458,0,1,84
23229,-724.0,896,0,1,151
23230,-456.0,561,0,1,84
23231,-704.0,881,0,1,156
23232,-838.0,1000,0,0,162
23233,-449.0,557,0,1,87
23234,-721.0,881,0,1,139
23235,-314.0,416,0,1,81
23236,-855.0,1000,0,0,145
23237,-475.0,599,0,1,103
23238,-298.0,401,0,1,82
23239,-439.0,535,0,1,75
23240,-564.0,697,0,1,112
23241,-624.0,776,0,1,131
23242,-448.0,556,0,1,87
23243,-836.0,1000,0,0,164
23244,-320.0,426,0,1,85
23245,-366.0,459,0,1,72
23246,-439.0,545,0,1,85
23247,-440.0,550,0,1,89
23248,-449.0,549,0,1,79
23249,-79.0,114,0,1,14
23250,-362.0,469,0,1,86
23251,-266.0,354,0,1,67
23252,-855.0,1000,0,0,145
23253,-375.0,474,0,1,78
23254,-381.0,471,0,1,69
23255,-836.0,1000,0,0,164
23256,-865.0,1000,0,0,135
23257,-467.0,601,0,1,113
23258,-722.0,890,0,1,147
23259,-417.0,526,1,1,97
23260,-411.0,512,0,1,80
23261,-344.0,438,0,1,73
23262,-418.0,503,0,1,64
23263,-806.0,973,0,1,146
23264,-684.0,845,0,1,140
23265,-378.0,488,0,1,89
23266,-512.0,651,0,1,118
23267,-857.0,1000,0,0,143
23268,-137.0,196,0,1,38
23269,-352.0,451,0,1,78
23270,-382.0,485,0,1,82
23271,-843.0,1000,0,0,157
23272,-463.0,589,0,1,105
23273,-427.0,551,0,1,103
23274,-855.0,1000,0,0,145
23275,-430.0,536,0,1,85
23276,-722.0,883,0,1,140
23277,-379.0,495,0,1,95
23278,-527.0,633,0,1,85
23279,-384.0,491,0,1,86
23280,-186.0,255,0,1,48
23281,-546.0,654,0,1,87
23282,-627.0,796,0,1,148
23283,-292.0,389,0,1,76
23284,-861.0,1000,2,0,157
23285,-9.0,31,0,1,1
23286,-395.0,514,0,1,98
23287,-436.0,536,0,1,79
23288,-865.0,1000,2,0,153
23289,-257.0,334,0,1,56
23290,-520.0,645,0,1,104
23291,-538.0,666,0,1,107
23292,-453.0,570,0,1,96
23293,-420.0,515,0,1,74
23294,-479.0,588,0,1,88
23295,-635.0,780,1,1,133
23296,-171.0,233,0,1,41
23297,-856.0,1000,1,0,153
23298,-265.0,346,0,1,60
23299,-464.0,589,0,1,104
23300,-124.0,178,0,1,33
23301,-861.0,1000,1,0,148
23302,-300.0,381,0,1,60
23303,-352.0,438,0,1,65
23304,-655.0,796,0,1,120
23305,-870.0,1000,1,0,139
23306,-431.0,554,0,1,102
23307,-508.0,629,0,1,100
23308,-353.0,446,0,1,72
23309,-321.0,414,0,1,72
23310,-845.0,1000,0,0,155
23311,-428.0,530,0,1,81
